,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
13225,13227,700149,864691135502070965,[377840 149792  26874],2022-06-09 14:30:32.002707,L4,excitatory,4P,87.0,823.0,70.0,591.0
13281,13283,70547,864691136031755451,[ 89344 159248  18111],2022-06-09 14:30:32.002707,L4,excitatory,4P,59.0,858.0,54.0,777.0
13369,13371,116991,864691135583655288,[108320 175120  21873],2022-06-09 14:30:32.002707,L4,excitatory,4P,9.0,956.0,7.0,844.0
13399,13401,699929,864691135538113650,[392304 148720  24547],2022-06-09 14:30:32.002707,L4,excitatory,4P,6.0,430.0,5.0,358.0
13410,13412,329605,864691135348299991,[211488 152816  16826],2022-06-09 14:30:32.002707,L4,excitatory,4P,89.0,1255.0,60.0,1099.0
13516,13518,70541,864691135122329127,[ 87184 155408  18712],2022-06-09 14:30:32.002707,L4,excitatory,4P,82.0,587.0,68.0,518.0
13563,13565,109549,864691135847938910,[106320 141488  19352],2022-06-09 14:30:32.002707,L4,excitatory,23P,29.0,2591.0,26.0,2328.0
13576,13578,614491,864691135012440566,[357472 152672  20681],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,112.0,5.0,83.0
13581,13583,700203,864691137053983862,[387552 150656  27069],2022-06-09 14:30:32.002707,L4,excitatory,4P,19.0,413.0,12.0,311.0
13669,13671,611779,864691135758499150,[358944 132496  16440],2022-06-09 14:30:32.002707,L4,excitatory,4P,48.0,2094.0,31.0,1911.0
13735,13737,70699,864691136812458468,[ 95904 149280  18817],2022-06-09 14:30:32.002707,L4,inhibitory,NGC,38.0,1559.0,31.0,1378.0
13755,13757,584763,864691136201630142,[342144 144400  15530],2022-06-09 14:30:32.002707,L4,excitatory,4P,61.0,3115.0,49.0,2812.0
13774,13776,423222,864691135953754632,[258352 142032  16431],2022-06-09 14:30:32.002707,L4,excitatory,4P,60.0,1104.0,47.0,952.0
13789,13791,700097,864691136723462909,[386208 148128  26423],2022-06-09 14:30:32.002707,L4,excitatory,4P,23.0,1921.0,14.0,1411.0
13829,13831,73148,864691136050871539,[ 86320 162176  15440],2022-06-09 14:30:32.002707,L4,excitatory,4P,77.0,757.0,60.0,660.0
13836,13838,613234,864691135771642875,[354896 140832  25951],2022-06-09 14:30:32.002707,L4,excitatory,4P,73.0,1820.0,62.0,1617.0
13853,13855,117128,864691136436423070,[111296 176160  22543],2022-06-09 14:30:32.002707,L4,excitatory,4P,14.0,1293.0,12.0,1076.0
13890,13892,653953,864691135463491141,[360560 133168  26970],2022-06-09 14:30:32.002707,L4,excitatory,4P,194.0,1460.0,175.0,1239.0
13902,13904,653991,864691135472421682,[371200 143472  26894],2022-06-09 14:30:32.002707,L4,excitatory,4P,93.0,1066.0,74.0,885.0
13921,13923,116087,864691135883890544,[ 99120 161424  17927],2022-06-09 14:30:32.002707,L4,excitatory,4P,69.0,1815.0,59.0,1568.0
13925,13927,658819,864691135345105055,[368288 148704  22124],2022-06-09 14:30:32.002707,L4,excitatory,4P,58.0,1570.0,48.0,1351.0
14080,14083,261370,864691136783382638,[175424 150016  27524],2022-06-09 14:30:32.002707,L4,inhibitory,MC,84.0,3799.0,78.0,3261.0
14096,14099,611547,864691135683220466,[346432 138256  15486],2022-06-09 14:30:32.002707,L4,excitatory,4P,115.0,1896.0,104.0,1733.0
14236,14239,612990,864691136286585283,[355184 133600  24195],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,25.0,1165.0,20.0,1054.0
14298,14301,120269,864691135181805314,[102512 177504  20439],2022-06-09 14:30:32.002707,L4,excitatory,4P,34.0,725.0,30.0,636.0
14325,14328,364297,864691136143401012,[221408 157168  27544],2022-06-09 14:30:32.002707,L4,excitatory,4P,21.0,548.0,20.0,492.0
14329,14332,489752,864691135588601842,[287328 131168  27486],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,8.0,1856.0,4.0,1660.0
14385,14388,70095,864691135337746150,[ 91968 146560  15231],2022-06-09 14:30:32.002707,L4,excitatory,23P,85.0,2703.0,61.0,2422.0
14400,14403,73526,864691136965845454,[ 89952 163824  17006],2022-06-09 14:30:32.002707,L4,excitatory,4P,16.0,1376.0,6.0,1191.0
14427,14430,156180,864691136226960977,[115584 158816  15693],2022-06-09 14:30:32.002707,L4,excitatory,4P,126.0,1815.0,112.0,1568.0
14450,14453,659230,864691135162235437,[362608 144784  26348],2022-06-09 14:30:32.002707,L4,excitatory,4P,85.0,1813.0,78.0,1556.0
14482,14485,659186,864691135510442448,[372112 145312  25449],2022-06-09 14:30:32.002707,L4,excitatory,4P,561.0,3277.0,457.0,2733.0
14499,14502,224957,864691136020758264,[155200 139264  26539],2022-06-09 14:30:32.002707,L4,excitatory,23P,652.0,3660.0,567.0,3134.0
14564,14567,73358,864691136723337725,[ 85408 162576  16285],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,306.0,6.0,254.0
14587,14590,751569,864691135758924878,[400256 130736  27478],2022-06-09 14:30:32.002707,L4,excitatory,4P,21.0,388.0,13.0,323.0
14626,14629,113291,864691136118449688,[103840 159344  22535],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,754.0,10.0,631.0
14637,14640,158171,864691135134705433,[123168 157872  26475],2022-06-09 14:30:32.002707,L4,excitatory,4P,14.0,682.0,13.0,590.0
14689,14692,659229,864691136378936533,[362384 146256  25999],2022-06-09 14:30:32.002707,L4,excitatory,4P,451.0,1190.0,366.0,985.0
14814,14817,33472,864691135815443791,[ 71648 173936  20775],2022-06-09 14:30:32.002707,L4,excitatory,4P,26.0,212.0,23.0,178.0
14826,14829,653780,864691135354923215,[370736 130784  24915],2022-06-09 14:30:32.002707,L4,excitatory,23P,139.0,4032.0,119.0,3479.0
14827,14830,615366,864691135385218133,[352816 147360  27552],2022-06-09 14:30:32.002707,L4,excitatory,4P,93.0,742.0,79.0,654.0
14888,14891,74027,864691136361501410,[ 92352 168944  19993],2022-06-09 14:30:32.002707,L4,excitatory,4P,66.0,1070.0,53.0,879.0
14912,14915,692926,864691136286585027,[388736 121296  24069],2022-06-09 14:30:32.002707,L4,excitatory,23P,48.0,1928.0,36.0,1669.0
14977,14980,192572,864691135269767077,[134944 152176  20722],2022-06-09 14:30:32.002707,L4,excitatory,4P,5.0,500.0,4.0,447.0
15013,15016,70959,864691135467580300,[ 82448 152688  21032],2022-06-09 14:30:32.002707,L4,excitatory,23P,202.0,407.0,173.0,341.0
15062,15065,696240,864691135614170571,[380864 129920  27066],2022-06-09 14:30:32.002707,L4,excitatory,23P,419.0,2442.0,365.0,2052.0
15140,15143,70981,864691136194205672,[ 87360 157952  21005],2022-06-09 14:30:32.002707,L4,excitatory,4P,54.0,723.0,50.0,619.0
15144,15147,112431,864691136119672913,[ 99360 158016  17526],2022-06-09 14:30:32.002707,L4,excitatory,23P,79.0,1382.0,68.0,1243.0
15161,15164,30120,864691135280482511,[ 67200 146528  21066],2022-06-09 14:30:32.002707,L4,inhibitory,NGC,12.0,289.0,5.0,237.0
15217,15220,73856,864691135941135476,[ 85440 164656  19246],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,7.0,181.0,6.0,164.0
15362,15365,73450,864691135775816621,[ 95776 163712  16026],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,1484.0,16.0,1303.0
15396,15399,116032,864691135593511211,[109936 164496  16560],2022-06-09 14:30:32.002707,L4,excitatory,4P,125.0,1372.0,113.0,1224.0
15409,15412,159465,864691135941174900,[124880 171008  20807],2022-06-09 14:30:32.002707,L4,excitatory,4P,5.0,380.0,4.0,306.0
15425,15428,490281,864691135953780744,[281984 146256  17367],2022-06-09 14:30:32.002707,L4,excitatory,4P,20.0,1394.0,17.0,1221.0
15454,15457,654094,864691135991517377,[373632 140080  27421],2022-06-09 14:30:32.002707,L4,excitatory,4P,47.0,1693.0,41.0,1453.0
15520,15523,74123,864691134964423711,[ 84048 168080  20801],2022-06-09 14:30:32.002707,L4,excitatory,4P,56.0,308.0,48.0,254.0
15585,15588,391813,864691135274149605,[236400 137216  15372],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,138.0,1514.0,107.0,1434.0
15636,15639,656598,864691136244120254,[364384 149232  18995],2022-06-09 14:30:32.002707,L4,excitatory,4P,37.0,890.0,31.0,743.0
15641,15644,26561,864691136089274167,[ 78784 140992  20011],2022-06-09 14:30:32.002707,L4,excitatory,23P,18.0,608.0,16.0,567.0
15743,15746,116034,864691135544426536,[110912 172448  16837],2022-06-09 14:30:32.002707,L4,inhibitory,MC,55.0,7769.0,40.0,6490.0
15772,15775,67338,864691136601593297,[ 84704 142992  18230],2022-06-09 14:30:32.002707,L4,excitatory,23P,8.0,1176.0,5.0,1056.0
15838,15841,163066,864691135269789605,[126896 179824  26558],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,41.0,1216.0,34.0,1028.0
15881,15884,700014,864691135373661001,[388288 147760  25338],2022-06-09 14:30:32.002707,L4,excitatory,23P,26.0,1056.0,14.0,875.0
15906,15909,73656,864691135807274013,[ 91344 161136  17935],2022-06-09 14:30:32.002707,L4,excitatory,4P,21.0,995.0,16.0,890.0
15909,15912,699658,864691135925886979,[381008 146368  23125],2022-06-09 14:30:32.002707,L4,excitatory,4P,44.0,2119.0,39.0,1801.0
15911,15914,73668,864691135946696033,[ 92832 167280  17593],2022-06-09 14:30:32.002707,L4,excitatory,4P,226.0,2086.0,203.0,1838.0
15942,15945,648506,864691135937353525,[367936 124960  25714],2022-06-09 14:30:32.002707,L4,excitatory,23P,184.0,2277.0,157.0,1992.0
15970,15973,654043,864691135769302461,[365168 138128  27510],2022-06-09 14:30:32.002707,L4,inhibitory,BC,1731.0,6930.0,951.0,5690.0
15997,16000,584451,864691136811814003,[338720 142848  25951],2022-06-09 14:30:32.002707,L4,excitatory,4P,232.0,1942.0,204.0,1695.0
16026,16029,197052,864691136105444569,[137472 176528  20821],2022-06-09 14:30:32.002707,L4,excitatory,4P,12.0,375.0,9.0,344.0
16042,16045,73459,864691135502177117,[ 97328 165312  16055],2022-06-09 14:30:32.002707,L4,excitatory,4P,48.0,766.0,44.0,693.0
16072,16075,73896,864691135430747890,[ 91424 172704  18879],2022-06-09 14:30:32.002707,L4,excitatory,4P,432.0,951.0,369.0,796.0
16129,16132,520116,864691136907813230,[299152 134512  20893],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,5.0,985.0,3.0,844.0
16151,16154,112071,864691136147292311,[103696 149472  15583],2022-06-09 14:30:32.002707,L4,excitatory,23P,54.0,1735.0,42.0,1517.0
16162,16165,651419,864691136214913470,[365424 139824  19013],2022-06-09 14:30:32.002707,L4,excitatory,4P,12.0,1014.0,7.0,888.0
16192,16195,556333,864691135382971883,[319600 155632  19403],2022-06-09 14:30:32.002707,L4,excitatory,4P,37.0,2221.0,29.0,1988.0
16214,16217,653528,864691135467569548,[375088 139024  22593],2022-06-09 14:30:32.002707,L4,excitatory,4P,41.0,1189.0,31.0,1014.0
16299,16302,658940,864691136248566206,[372592 149920  22739],2022-06-09 14:30:32.002707,L4,excitatory,4P,74.0,1207.0,60.0,1017.0
16338,16341,73205,864691135437556466,[ 89104 166992  15272],2022-06-09 14:30:32.002707,L4,excitatory,4P,133.0,824.0,125.0,699.0
16365,16368,116302,864691135660532208,[101776 167264  18609],2022-06-09 14:30:32.002707,L4,excitatory,4P,57.0,832.0,50.0,721.0
16375,16378,329296,864691135058528923,[210896 143728  15276],2022-06-09 14:30:32.002707,L4,excitatory,23P,73.0,2163.0,52.0,1910.0
16445,16448,71170,864691136056373464,[ 97552 151904  21287],2022-06-09 14:30:32.002707,L4,inhibitory,BC,45.0,2543.0,31.0,2218.0
16453,16456,73238,864691135436795378,[ 92896 172320  15211],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,59.0,1910.0,49.0,1756.0
16469,16472,70457,864691135583704440,[ 90960 144944  17510],2022-06-09 14:30:32.002707,L4,excitatory,23P,18.0,1599.0,15.0,1443.0
16507,16510,362184,864691135686907616,[217248 155648  15268],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,813.0,10.0,714.0
16508,16511,191556,864691135730190009,[137760 144544  15248],2022-06-09 14:30:32.002707,L4,excitatory,23P,39.0,2298.0,32.0,2057.0
16563,16566,112106,864691135695988122,[106608 146976  15442],2022-06-09 14:30:32.002707,L4,excitatory,23P,87.0,1735.0,63.0,1572.0
16600,16603,653974,864691136436745118,[366896 134176  26629],2022-06-09 14:30:32.002707,L4,excitatory,4P,69.0,1404.0,54.0,1223.0
16683,16686,120401,864691135462239389,[111424 177152  21381],2022-06-09 14:30:32.002707,L4,inhibitory,BC,15.0,2185.0,12.0,1886.0
16814,16817,488241,864691135780847184,[287920 135056  15925],2022-06-09 14:30:32.002707,L4,excitatory,23P,357.0,1686.0,294.0,1489.0
16836,16839,696165,864691135697400853,[383408 133744  26296],2022-06-09 14:30:32.002707,L4,inhibitory,MC,36.0,4456.0,28.0,3685.0
16870,16873,653878,864691135945436964,[363360 135104  25914],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,20.0,3009.0,18.0,2470.0
16921,16924,154887,864691136237515068,[124688 143392  18889],2022-06-09 14:30:32.002707,L4,excitatory,23P,34.0,1291.0,25.0,1147.0
17009,17012,115932,864691135373416904,[ 98416 164768  16748],2022-06-09 14:30:32.002707,L4,excitatory,4P,11.0,723.0,9.0,646.0
17030,17033,30190,864691135683615218,[ 80304 143728  21040],2022-06-09 14:30:32.002707,L4,excitatory,23P,5.0,381.0,2.0,349.0
17080,17084,225158,864691136333896343,[155408 151824  15234],2022-06-09 14:30:32.002707,L4,excitatory,23P,512.0,1050.0,304.0,938.0
17097,17101,73139,864691135657774722,[ 84624 161344  15284],2022-06-09 14:30:32.002707,L4,excitatory,4P,69.0,661.0,66.0,565.0
17115,17119,696161,864691135697657109,[381584 139232  25731],2022-06-09 14:30:32.002707,L4,excitatory,4P,28.0,1592.0,19.0,1295.0
17202,17206,613249,864691135568914054,[359472 136672  26343],2022-06-09 14:30:32.002707,L4,excitatory,4P,11.0,1731.0,10.0,1494.0
17211,17215,393830,864691135771723339,[242160 146864  15799],2022-06-09 14:30:32.002707,L4,excitatory,4P,28.0,1021.0,18.0,844.0
17223,17227,611752,864691135807251229,[354736 142032  16181],2022-06-09 14:30:32.002707,L4,inhibitory,NGC,25.0,3121.0,16.0,2794.0
17231,17235,73991,864691135272175889,[ 88336 168512  19619],2022-06-09 14:30:32.002707,L4,excitatory,4P,8.0,491.0,3.0,441.0
17266,17270,297503,864691136521578897,[181360 167376  15159],2022-06-09 14:30:32.002707,L4,inhibitory,4P,32.0,1171.0,16.0,994.0
17269,17273,73897,864691135865502597,[ 91568 173184  19327],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,498.0,19.0,451.0
17277,17281,659283,864691135945542948,[374688 150176  26247],2022-06-09 14:30:32.002707,L4,excitatory,4P,41.0,3111.0,29.0,2384.0
17327,17331,615142,864691135676110578,[358672 148640  25370],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,390.0,3276.0,300.0,2883.0
17334,17338,70364,864691135944984808,[ 94656 156704  16479],2022-06-09 14:30:32.002707,L4,excitatory,4P,43.0,363.0,40.0,328.0
17340,17344,653927,864691135593540651,[372800 127664  25837],2022-06-09 14:30:32.002707,L4,excitatory,23P,394.0,3299.0,319.0,2828.0
17345,17349,73237,864691135360172103,[ 92688 170336  15349],2022-06-09 14:30:32.002707,L4,excitatory,4P,24.0,415.0,21.0,356.0
17353,17357,73765,864691135113154201,[ 93120 165808  18734],2022-06-09 14:30:32.002707,L4,excitatory,4P,11.0,669.0,8.0,590.0
17380,17384,696205,864691135360150087,[392464 139344  25695],2022-06-09 14:30:32.002707,L4,excitatory,4P,18.0,464.0,14.0,361.0
17386,17390,653478,864691135807276573,[369360 133840  22283],2022-06-09 14:30:32.002707,L4,excitatory,4P,52.0,2565.0,43.0,2202.0
17402,17406,70729,864691135855652142,[ 97920 143360  18789],2022-06-09 14:30:32.002707,L4,excitatory,23P,188.0,2433.0,152.0,2193.0
17405,17409,297624,864691135349517810,[190944 165632  15301],2022-06-09 14:30:32.002707,L4,excitatory,4P,18.0,1084.0,12.0,951.0
17412,17416,30060,864691134964448287,[ 79632 156800  20083],2022-06-09 14:30:32.002707,L4,excitatory,23P,23.0,928.0,19.0,807.0
17429,17433,73758,864691135847903838,[ 91792 163984  18117],2022-06-09 14:30:32.002707,L4,excitatory,4P,545.0,1012.0,476.0,897.0
17583,17587,29864,864691135617737103,[ 70384 158976  20150],2022-06-09 14:30:32.002707,L4,excitatory,NGC,30.0,689.0,23.0,597.0
17591,17595,692999,864691135393985013,[385552 124944  24789],2022-06-09 14:30:32.002707,L4,excitatory,23P,53.0,1887.0,42.0,1650.0
17615,17619,755647,864691135864079742,[397536 147040  27408],2022-06-09 14:30:32.002707,L4,excitatory,4P,211.0,804.0,178.0,623.0
17675,17679,614282,864691136056379096,[359504 148864  19360],2022-06-09 14:30:32.002707,L4,excitatory,4P,21.0,1055.0,14.0,939.0
17683,17687,73992,864691136379066069,[ 88752 175472  20169],2022-06-09 14:30:32.002707,L4,excitatory,4P,310.0,1122.0,268.0,1006.0
17756,17760,74117,864691136285013911,[ 82160 163264  20453],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,608.0,4.0,542.0
17765,17769,653823,864691135785276868,[367056 142080  25486],2022-06-09 14:30:32.002707,L4,excitatory,4P,25.0,2503.0,18.0,2179.0
17837,17841,490057,864691135841083619,[283600 153360  15907],2022-06-09 14:30:32.002707,L4,excitatory,23P,316.0,886.0,269.0,827.0
17868,17872,156227,864691135740259947,[121376 159216  15162],2022-06-09 14:30:32.002707,L4,excitatory,4P,39.0,873.0,36.0,785.0
17910,17914,116822,864691136990009749,[101904 175280  21286],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,497.0,6.0,427.0
18007,18011,696142,864691136662202334,[377968 139584  26047],2022-06-09 14:30:32.002707,L4,excitatory,4P,145.0,1002.0,128.0,874.0
18010,18014,362203,864691135939357185,[218736 144128  15514],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,1632.0,43.0,1356.0
18028,18032,70308,864691135692703423,[ 90032 158224  17157],2022-06-09 14:30:32.002707,L4,excitatory,23P,165.0,976.0,154.0,858.0
18055,18059,659332,864691135407331017,[365840 148112  26558],2022-06-09 14:30:32.002707,L4,excitatory,4P,122.0,1569.0,105.0,1346.0
18084,18088,74312,864691136041053526,[ 93616 167408  21368],2022-06-09 14:30:32.002707,L4,excitatory,4P,5.0,408.0,4.0,360.0
18094,18098,648252,864691135445571730,[360896 123824  24038],2022-06-09 14:30:32.002707,L4,excitatory,23P,47.0,4724.0,34.0,4328.0
18238,18242,70410,864691136106121553,[ 85360 145408  17912],2022-06-09 14:30:32.002707,L4,excitatory,23P,101.0,943.0,87.0,847.0
18257,18261,73736,864691135505771204,[ 87392 167888  18192],2022-06-09 14:30:32.002707,L4,excitatory,4P,77.0,507.0,71.0,407.0
18281,18285,67690,864691135207831417,[ 85856 141248  20327],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,156.0,543.0,143.0,486.0
18376,18380,112551,864691136854154862,[ 98080 159328  18169],2022-06-09 14:30:32.002707,L4,excitatory,4P,143.0,1979.0,132.0,1745.0
18390,18394,73654,864691136065216152,[ 90752 168848  17284],2022-06-09 14:30:32.002707,L4,excitatory,4P,91.0,677.0,80.0,603.0
18392,18396,692897,864691135937892149,[381168 119648  23912],2022-06-09 14:30:32.002707,L4,excitatory,23P,499.0,3436.0,422.0,3045.0
18414,18418,692992,864691136309657690,[383552 119344  24500],2022-06-09 14:30:32.002707,L4,excitatory,23P,30.0,2793.0,22.0,2451.0
18422,18426,70599,864691135910006441,[ 97648 150352  18016],2022-06-09 14:30:32.002707,L4,excitatory,23P,44.0,2811.0,37.0,2568.0
18450,18454,613505,864691136216789171,[348560 143920  15211],2022-06-09 14:30:32.002707,L4,excitatory,4P,8.0,863.0,5.0,749.0
18473,18477,73974,864691135367015929,[ 83728 161568  19819],2022-06-09 14:30:32.002707,L4,excitatory,4P,33.0,412.0,26.0,334.0
18486,18490,658950,864691136219495870,[375232 148352  23097],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,1497.0,8.0,1335.0
18487,18491,112176,864691134947428604,[ 99184 144192  15909],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,13.0,959.0,5.0,831.0
18509,18513,70584,864691135939370241,[ 94560 147520  18473],2022-06-09 14:30:32.002707,L4,excitatory,23P,34.0,1774.0,27.0,1592.0
18540,18544,695892,864691135921499907,[379392 138416  23773],2022-06-09 14:30:32.002707,L4,excitatory,4P,28.0,1954.0,24.0,1695.0
18548,18552,74206,864691135501834845,[ 95904 161104  20660],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,1100.0,14.0,953.0
18552,18556,491108,864691136050827507,[288816 159360  21626],2022-06-09 14:30:32.002707,L4,excitatory,4P,67.0,1425.0,56.0,1140.0
18589,18593,70374,864691136008477868,[ 96864 154048  16726],2022-06-09 14:30:32.002707,L4,excitatory,23P,12.0,1129.0,10.0,1004.0
18612,18616,653907,864691135013013142,[369696 138832  25831],2022-06-09 14:30:32.002707,L4,excitatory,4P,206.0,2024.0,158.0,1744.0
18631,18635,658862,864691135939658150,[376192 147840  22276],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,3990.0,3290.0,2258.0,2839.0
18661,18665,73978,864691136328897514,[ 84736 170352  19903],2022-06-09 14:30:32.002707,L4,inhibitory,MC,52.0,1188.0,40.0,1039.0
18678,18682,25033,864691135909049513,[ 81376 142864  16502],2022-06-09 14:30:32.002707,L4,excitatory,23P,32.0,539.0,30.0,474.0
18700,18704,456759,864691135563704643,[275952 144784  15485],2022-06-09 14:30:32.002707,L4,excitatory,4P,20.0,1196.0,15.0,1010.0
18704,18708,613337,864691136123709478,[354416 142304  27176],2022-06-09 14:30:32.002707,L4,excitatory,4P,179.0,1313.0,158.0,1149.0
18730,18734,73660,864691135393966837,[ 92064 162448  17777],2022-06-09 14:30:32.002707,L4,excitatory,4P,46.0,886.0,42.0,784.0
18871,18876,699772,864691136105509849,[385440 146800  24069],2022-06-09 14:30:32.002707,L4,excitatory,4P,540.0,1589.0,453.0,1384.0
18909,18914,70815,864691135925554446,[ 86384 151904  20282],2022-06-09 14:30:32.002707,L4,excitatory,23P,19.0,1207.0,17.0,1032.0
19021,19026,696071,864691135936853507,[380000 136592  25483],2022-06-09 14:30:32.002707,L4,inhibitory,MC,998.0,5392.0,736.0,4291.0
19040,19045,331550,864691135307082822,[200816 164992  15317],2022-06-09 14:30:32.002707,L4,excitatory,4P,14.0,1294.0,9.0,1120.0
19047,19052,156443,864691135476407976,[117840 158224  16141],2022-06-09 14:30:32.002707,L4,excitatory,23P,41.0,951.0,38.0,864.0
19157,19162,519483,864691136236747791,[301728 139296  16228],2022-06-09 14:30:32.002707,L4,excitatory,4P,97.0,3163.0,83.0,2886.0
19176,19181,695904,864691135210038464,[382768 132608  23704],2022-06-09 14:30:32.002707,L4,excitatory,4P,137.0,2526.0,121.0,2166.0
19217,19222,158461,864691135462764606,[123680 169648  15272],2022-06-09 14:30:32.002707,L4,excitatory,4P,180.0,1695.0,155.0,1436.0
19218,19223,70685,864691135212669824,[ 92928 152704  19487],2022-06-09 14:30:32.002707,L4,excitatory,23P,55.0,785.0,47.0,675.0
19229,19234,555712,864691136541351586,[316368 144176  15484],2022-06-09 14:30:32.002707,L4,excitatory,4P,174.0,1961.0,146.0,1739.0
19239,19244,612352,864691136194400332,[348448 136208  19603],2022-06-09 14:30:32.002707,L4,excitatory,4P,296.0,4799.0,262.0,4181.0
19270,19275,426189,864691135692716223,[246064 150688  22044],2022-06-09 14:30:32.002707,L4,excitatory,4P,239.0,1336.0,206.0,1168.0
19302,19307,70172,864691135700281211,[ 88192 143872  15847],2022-06-09 14:30:32.002707,L4,excitatory,23P,56.0,1188.0,49.0,1070.0
19303,19308,489858,864691136617147099,[282624 152096  15411],2022-06-09 14:30:32.002707,L4,excitatory,4P,190.0,1337.0,168.0,1122.0
19341,19346,29845,864691135122295079,[ 69248 151872  20206],2022-06-09 14:30:32.002707,L4,excitatory,23P,21.0,544.0,17.0,460.0
19382,19387,158634,864691136031724881,[125072 167088  16062],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,781.0,10.0,646.0
19456,19461,116734,864691135334725609,[103456 169840  20837],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,704.0,40.0,628.0
19500,19505,70025,864691135181798658,[ 85216 149168  15425],2022-06-09 14:30:32.002707,L4,excitatory,23P,15.0,1147.0,12.0,1031.0
19505,19510,692905,864691136296747547,[383744 125776  23616],2022-06-09 14:30:32.002707,L4,excitatory,23P,62.0,2286.0,47.0,1989.0
19524,19529,611710,864691135341169329,[348672 138336  15981],2022-06-09 14:30:32.002707,L4,excitatory,4P,210.0,1415.0,178.0,1241.0
19547,19552,755650,864691135782416435,[398080 143680  27426],2022-06-09 14:30:32.002707,L4,excitatory,4P,18.0,553.0,18.0,423.0
19582,19587,653577,864691135510478288,[366096 142928  23126],2022-06-09 14:30:32.002707,L4,excitatory,4P,39.0,1960.0,30.0,1717.0
19617,19622,73994,864691135113133209,[ 89456 166208  20293],2022-06-09 14:30:32.002707,L4,excitatory,4P,76.0,836.0,68.0,691.0
19628,19633,331527,864691135644664303,[197856 162512  15358],2022-06-09 14:30:32.002707,L4,excitatory,4P,158.0,943.0,141.0,830.0
19672,19677,116307,864691136174984710,[102912 163632  18399],2022-06-09 14:30:32.002707,L4,excitatory,4P,18.0,2462.0,7.0,2145.0
19710,19715,112055,864691136819507822,[101664 157888  15643],2022-06-09 14:30:32.002707,L4,excitatory,4P,277.0,907.0,246.0,811.0
19716,19721,74072,864691135575393566,[ 94032 162608  19883],2022-06-09 14:30:32.002707,L4,excitatory,4P,53.0,530.0,46.0,463.0
19745,19750,613371,864691136041073494,[357440 128384  27228],2022-06-09 14:30:32.002707,L4,excitatory,23P,885.0,2076.0,709.0,1846.0
19773,19778,156450,864691135292128438,[118848 158256  16284],2022-06-09 14:30:32.002707,L4,excitatory,4P,44.0,1057.0,37.0,964.0
19783,19788,74318,864691135181801218,[ 94624 167808  21203],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,931.0,5.0,863.0
19787,19792,696229,864691135771706443,[379696 132640  26567],2022-06-09 14:30:32.002707,L4,excitatory,4P,134.0,2286.0,112.0,1882.0
19896,19901,653712,864691135508712457,[373392 129664  24125],2022-06-09 14:30:32.002707,L4,excitatory,4P,39.0,1768.0,34.0,1594.0
19945,19950,70412,864691136436394398,[ 85536 153216  17619],2022-06-09 14:30:32.002707,L4,excitatory,23P,20.0,1202.0,13.0,1081.0
19990,19995,648523,864691135937366069,[370944 127168  26121],2022-06-09 14:30:32.002707,L4,excitatory,23P,407.0,3145.0,344.0,2751.0
19992,19997,159625,864691136089262647,[119904 162656  22156],2022-06-09 14:30:32.002707,L4,excitatory,4P,87.0,710.0,82.0,644.0
20013,20018,112044,864691135748583721,[100400 152192  15552],2022-06-09 14:30:32.002707,L4,excitatory,4P,23.0,875.0,17.0,751.0
20136,20141,116602,864691136031747771,[101056 165248  19747],2022-06-09 14:30:32.002707,L4,excitatory,4P,273.0,1532.0,235.0,1340.0
20140,20145,699774,864691136723598589,[386256 147392  23498],2022-06-09 14:30:32.002707,L4,excitatory,4P,39.0,1405.0,29.0,1222.0
20201,20206,120007,864691136041078102,[102208 178768  18985],2022-06-09 14:30:32.002707,L4,excitatory,4P,142.0,1468.0,129.0,1269.0
