,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
9247,9248,79299,864691135385331029,[ 91840 197728  18066],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,114.0,504.0,97.0,448.0
9344,9345,299595,864691135609761031,[196288 172256  25511],2022-06-09 14:30:32.002707,L5,excitatory,4P,15.0,1302.0,12.0,1101.0
9386,9387,370540,864691136378767829,[224544 201296  25582],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,628.0,745.0,522.0,687.0
9387,9388,76968,864691135472011570,[ 84192 187312  20843],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,98.0,554.0,93.0,480.0
9397,9398,300104,864691135588508612,[183696 179824  16395],2022-06-09 14:30:32.002707,L5,inhibitory,BC,232.0,3565.0,148.0,3072.0
9399,9400,490420,864691136175086342,[290016 158912  17515],2022-06-09 14:30:32.002707,L5,inhibitory,BC,41.0,5743.0,25.0,4784.0
9456,9457,76768,864691136817357934,[ 95504 181328  18855],2022-06-09 14:30:32.002707,L5,excitatory,BPC,7.0,426.0,6.0,379.0
9475,9476,120300,864691135081723127,[108576 179360  20998],2022-06-09 14:30:32.002707,L5,excitatory,4P,74.0,981.0,65.0,887.0
9501,9502,670048,864691135864717788,[369600 193216  26579],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,199.0,554.0,174.0,468.0
9508,9509,77072,864691135337739238,[ 96528 180880  20645],2022-06-09 14:30:32.002707,L5,excitatory,23P,14.0,317.0,13.0,291.0
9679,9680,663258,864691135284204470,[364144 181056  15668],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,21.0,405.0,6.0,276.0
9705,9706,336715,864691135837514899,[201104 200000  15944],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,62.0,367.0,49.0,333.0
9710,9711,619586,864691136965787854,[348256 197088  19495],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,359.0,1168.0,300.0,1105.0
9722,9723,79118,864691136266429940,[ 87872 198800  17482],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,29.0,942.0,22.0,857.0
9794,9795,119416,864691136482862124,[105568 190624  16061],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,511.0,1049.0,450.0,921.0
9843,9844,654943,864691135345164191,[361488 156304  16359],2022-06-09 14:30:32.002707,L5,excitatory,4P,8.0,818.0,2.0,716.0
9937,9938,662624,864691135991527105,[374016 170128  22275],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,188.0,3017.0,156.0,2642.0
9941,9942,79521,864691135307081798,[ 96192 198880  18803],2022-06-09 14:30:32.002707,L5,inhibitory,MC,12.0,1171.0,6.0,1043.0
9955,9956,167582,864691136005151690,[122560 211440  24652],2022-06-09 14:30:32.002707,L5,excitatory,6P-CT,307.0,1421.0,262.0,1234.0
9957,9958,562513,864691136990263445,[316496 195664  20055],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,62.0,881.0,41.0,812.0
9973,9974,201825,864691135737489777,[138480 214688  26242],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,30.0,1340.0,22.0,1124.0
10022,10023,616355,864691135753742285,[354768 173104  20864],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,21.0,414.0,17.0,357.0
10048,10049,234551,864691136311845949,[152704 213600  21152],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,7.0,377.0,5.0,347.0
10056,10057,123931,864691136689253230,[105792 200784  21712],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,69.0,2721.0,54.0,2285.0
10062,10063,36420,864691136108735160,[ 82064 190560  19896],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,23.0,286.0,21.0,246.0
10071,10072,78432,864691136422832943,[ 93360 199232  15383],2022-06-09 14:30:32.002707,L5,inhibitory,MC,77.0,2265.0,68.0,1964.0
10139,10140,163634,864691135493963408,[130608 185408  27273],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,76.0,988.0,70.0,865.0
10170,10172,699834,864691135991517889,[381344 154256  24189],2022-06-09 14:30:32.002707,L5,excitatory,4P,20.0,1836.0,14.0,1518.0
10243,10245,588457,864691136944655071,[333616 189168  16883],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,9.0,12.0,6.0,9.0
10288,10290,122690,864691136333756339,[ 98928 204272  15650],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,23.0,987.0,21.0,871.0
10355,10357,78448,864691135644677871,[ 97808 199664  15345],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,54.0,2361.0,39.0,1933.0
10388,10390,562648,864691135950006474,[319792 196608  20787],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,55.0,1947.0,36.0,1753.0
10390,10392,703867,864691135194799658,[384800 167088  27200],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,60.0,2239.0,52.0,1896.0
10408,10410,77163,864691135875960403,[ 88704 184464  21302],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,107.0,495.0,93.0,429.0
10660,10662,126868,864691136418611863,[104336 211776  21044],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,45.0,1054.0,41.0,938.0
10662,10664,76207,864691136143346484,[ 97216 180704  15738],2022-06-09 14:30:32.002707,L5,inhibitory,4P,17.0,815.0,13.0,740.0
10671,10673,555887,864691136084479340,[324720 154752  15814],2022-06-09 14:30:32.002707,L5,excitatory,4P,21.0,2375.0,12.0,2053.0
10697,10699,707394,864691135984984995,[380128 177872  25264],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,17.0,2070.0,7.0,1885.0
10698,10700,492463,864691135581569901,[286672 161120  16587],2022-06-09 14:30:32.002707,L5,excitatory,4P,99.0,1934.0,89.0,1654.0
10737,10739,115794,864691135894487272,[101056 173440  15823],2022-06-09 14:30:32.002707,L5,excitatory,4P,46.0,761.0,41.0,685.0
10841,10843,707495,864691136010935459,[386864 185136  25866],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,201.0,534.0,155.0,419.0
10864,10866,123820,864691135799745890,[109216 205872  20363],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,35.0,1076.0,28.0,978.0
10935,10937,78428,864691135809297246,[ 90880 205712  15194],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,4.0,291.0,2.0,217.0
11104,11106,79814,864691135725599551,[ 95808 195376  21362],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,5.0,722.0,3.0,650.0
11170,11172,36532,864691135866363926,[ 80848 183904  20918],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,8.0,418.0,5.0,374.0
11177,11179,619853,864691135937348917,[353328 199744  21484],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,75.0,1753.0,57.0,1563.0
11189,11191,76352,864691136236739599,[ 84224 178512  17724],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,7.0,394.0,5.0,334.0
11226,11228,663018,864691136667834621,[373408 165808  26560],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,35.0,3430.0,24.0,2819.0
11241,11243,120329,864691136818717294,[ 98832 188512  21446],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,15.0,1022.0,11.0,891.0
11244,11246,161891,864691136662228446,[116176 180944  20830],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,27.0,1317.0,22.0,1123.0
11361,11363,36489,864691135937334325,[ 73456 181296  20858],2022-06-09 14:30:32.002707,L5,inhibitory,MC,4.0,563.0,1.0,454.0
11449,11451,712160,864691136209008572,[384144 200352  26629],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,76.0,1107.0,60.0,933.0
11499,11501,158816,864691135888819337,[122256 174640  16702],2022-06-09 14:30:32.002707,L5,excitatory,4P,99.0,1454.0,88.0,1310.0
11595,11597,38894,864691136194019286,[ 72880 201344  20600],2022-06-09 14:30:32.002707,L5,inhibitory,BC,12.0,619.0,1.0,514.0
11622,11624,79716,864691135501820509,[ 95728 203040  20917],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,91.0,1769.0,75.0,1544.0
11641,11643,707256,864691135678044146,[382992 177888  23903],2022-06-09 14:30:32.002707,L5,inhibitory,MC,188.0,4057.0,153.0,3452.0
11645,11647,700068,864691135753663437,[381216 153472  25737],2022-06-09 14:30:32.002707,L5,excitatory,4P,15.0,1490.0,8.0,1187.0
11678,11680,614141,864691135081677559,[356240 159456  18290],2022-06-09 14:30:32.002707,L5,excitatory,4P,20.0,1684.0,14.0,1471.0
11689,11691,495971,864691135883867760,[279104 180320  27346],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,9.0,1209.0,7.0,1062.0
11716,11718,76721,864691136175066374,[ 87696 181040  19331],2022-06-09 14:30:32.002707,L5,excitatory,4P,11.0,952.0,5.0,820.0
11766,11768,197185,864691136740435804,[134912 180240  21199],2022-06-09 14:30:32.002707,L5,excitatory,4P,8.0,794.0,7.0,694.0
11768,11770,703232,864691136011345059,[377600 162592  22415],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,786.0,81.0,651.0,71.0
11771,11773,123305,864691135358814808,[109888 203808  17900],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,85.0,1710.0,73.0,1568.0
11811,11813,754975,864691136697228541,[393744 152880  26794],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,13.0,954.0,11.0,829.0
11819,11821,700074,864691135472062002,[382016 152416  26368],2022-06-09 14:30:32.002707,L5,excitatory,4P,102.0,1053.0,80.0,757.0
11922,11924,115807,864691136145213335,[103152 173472  15823],2022-06-09 14:30:32.002707,L5,excitatory,4P,47.0,1829.0,40.0,1572.0
12116,12118,756411,864691135759482813,[397136 176160  23136],2022-06-09 14:30:32.002707,L5,inhibitory,MC,13.0,955.0,7.0,832.0
12140,12142,165507,864691136056328408,[121328 204384  25874],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,52.0,852.0,42.0,758.0
12243,12245,36397,864691135909176552,[ 78144 179968  20265],2022-06-09 14:30:32.002707,L5,excitatory,4P,9.0,316.0,6.0,267.0
12249,12251,79675,864691135740194667,[ 89824 195456  21003],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,18.0,427.0,16.0,381.0
12292,12294,670071,864691136923552735,[376032 196496  26836],2022-06-09 14:30:32.002707,L5,inhibitory,BC,35.0,2151.0,14.0,1842.0
12468,12470,263795,864691136486804498,[171744 192512  15383],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,39.0,532.0,32.0,492.0
12529,12531,76141,864691136004735434,[ 85248 188368  16455],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,10.0,384.0,6.0,337.0
12598,12600,122795,864691136143695156,[107200 192656  15710],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,113.0,1029.0,103.0,947.0
12609,12611,77076,864691135345195679,[ 96944 179712  20932],2022-06-09 14:30:32.002707,L5,excitatory,4P,9.0,947.0,6.0,867.0
12679,12681,115620,864691135758558798,[101968 173584  15137],2022-06-09 14:30:32.002707,L5,excitatory,4P,82.0,639.0,73.0,558.0
12684,12686,79701,864691136816425326,[ 93440 208544  20863],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,9.0,736.0,6.0,685.0
12802,12804,76746,864691135341028549,[ 91648 187792  19247],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,47.0,575.0,37.0,489.0
12819,12821,663005,864691136010917795,[368544 162640  26927],2022-06-09 14:30:32.002707,L5,inhibitory,BC,952.0,2284.0,491.0,1663.0
12870,12872,669554,864691136926690271,[362288 196304  22040],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,19.0,1300.0,10.0,1184.0
12925,12927,700309,864691135759755453,[390064 159440  27485],2022-06-09 14:30:32.002707,L5,inhibitory,BC,28.0,3810.0,8.0,2996.0
12937,12939,76947,864691135468157266,[ 97776 188096  20070],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,43.0,920.0,38.0,807.0
12948,12950,76076,864691135345554079,[ 95808 179504  15526],2022-06-09 14:30:32.002707,L5,inhibitory,BC,183.0,3737.0,142.0,3220.0
13012,13014,123198,864691135771724107,[112240 208720  17239],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,44.0,1737.0,35.0,1574.0
13215,13217,163952,864691136816558446,[119456 205632  16028],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,276.0,1175.0,226.0,1044.0
13242,13244,79651,864691135564698199,[ 84656 203952  20928],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,28.0,1038.0,22.0,902.0
13346,13348,79736,864691135446624852,[ 82816 204368  21319],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,3.0,223.0,1.0,184.0
13361,13363,711927,864691135994828970,[388688 193312  24305],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,16.0,656.0,8.0,601.0
13419,13421,81595,864691135761847606,[ 91280 213760  18562],2022-06-09 14:30:32.002707,L5,inhibitory,MC,21.0,1578.0,9.0,1387.0
13447,13449,663013,864691136945634783,[371840 160528  26981],2022-06-09 14:30:32.002707,L5,excitatory,4P,195.0,764.0,160.0,602.0
13476,13478,78713,864691136175292678,[ 97616 197264  16419],2022-06-09 14:30:32.002707,L5,excitatory,BPC,38.0,1238.0,31.0,1097.0
13491,13493,81915,864691135366921977,[ 86352 212336  19775],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,17.0,442.0,10.0,368.0
13659,13661,756837,864691135760037565,[400384 171600  23914],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,84.0,722.0,72.0,617.0
13674,13676,123625,864691135615758697,[102128 204240  20295],2022-06-09 14:30:32.002707,L5,inhibitory,MC,102.0,1754.0,87.0,1536.0
13718,13720,521145,864691136965798094,[305200 155648  15212],2022-06-09 14:30:32.002707,L5,excitatory,23P,103.0,51.0,82.0,40.0
13754,13756,700104,864691135807282973,[386704 157904  26127],2022-06-09 14:30:32.002707,L5,excitatory,4P,119.0,848.0,106.0,655.0
13840,13842,756836,864691135675793906,[400224 175568  23944],2022-06-09 14:30:32.002707,L5,excitatory,MC,4.0,368.0,2.0,314.0
13841,13843,78697,864691135366349298,[ 94896 207120  15787],2022-06-09 14:30:32.002707,L5,inhibitory,BC,10.0,1491.0,5.0,1220.0
13922,13924,496147,864691135799748706,[287680 192704  15167],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,14.0,311.0,4.0,278.0
14022,14025,79519,864691135367303417,[ 95376 198768  19477],2022-06-09 14:30:32.002707,L5,inhibitory,NGC,41.0,2399.0,28.0,2141.0
14149,14152,659327,864691136222059710,[365024 156544  27073],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,10.0,1777.0,6.0,1504.0
14219,14222,658958,864691136577555220,[375936 159696  22639],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,174.0,2667.0,145.0,2303.0
14270,14273,197094,864691135522561476,[142160 182352  20448],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,47.0,1104.0,37.0,962.0
14297,14300,196753,864691136756490094,[136656 183472  19179],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,26.0,1503.0,18.0,1330.0
14397,14400,617386,864691136444042883,[357344 176832  15275],2022-06-09 14:30:32.002707,L5,inhibitory,BC,42.0,3759.0,14.0,3323.0
14403,14406,123015,864691135346399218,[111504 197936  15832],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,201.0,1263.0,179.0,1136.0
14425,14428,660011,864691135508706313,[362224 163472  16065],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,67.0,2110.0,50.0,1825.0
14517,14520,78927,864691135474761536,[ 89632 194672  17208],2022-06-09 14:30:32.002707,L5,inhibitory,MC,12.0,1001.0,6.0,831.0
14519,14522,707163,864691135382476506,[381120 177536  23148],2022-06-09 14:30:32.002707,L5,excitatory,4P,8.0,1499.0,7.0,1277.0
14614,14617,77223,864691135474614080,[ 96896 184496  21091],2022-06-09 14:30:32.002707,L5,excitatory,4P,32.0,554.0,30.0,470.0
14719,14722,73403,864691135564684119,[ 90496 172752  16272],2022-06-09 14:30:32.002707,L5,excitatory,4P,8.0,378.0,6.0,332.0
14891,14894,618313,864691135984081315,[351056 184272  22767],2022-06-09 14:30:32.002707,L5,inhibitory,BC,14.0,4214.0,9.0,3686.0
14963,14966,123808,864691135991652033,[107840 205280  20793],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,138.0,4488.0,114.0,3851.0
14978,14981,119386,864691136594488738,[100192 190544  15988],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,170.0,1083.0,151.0,944.0
15020,15023,756980,864691135761693117,[396192 165120  24686],2022-06-09 14:30:32.002707,L5,excitatory,MC,332.0,178.0,267.0,125.0
15048,15051,161269,864691135385774165,[123536 184464  17117],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,572.0,1057.0,494.0,1000.0
15063,15066,615382,864691136965788878,[354480 157024  27414],2022-06-09 14:30:32.002707,L5,excitatory,4P,21.0,887.0,18.0,748.0
15143,15146,73436,864691135783984236,[ 94048 175456  15741],2022-06-09 14:30:32.002707,L5,excitatory,4P,10.0,606.0,9.0,534.0
15156,15159,76744,864691135939320321,[ 90304 183072  19480],2022-06-09 14:30:32.002707,L5,excitatory,4P,12.0,373.0,9.0,326.0
15157,15160,76517,864691134917391114,[ 87680 192224  18575],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,25.0,631.0,19.0,544.0
15204,15207,115622,864691135866426646,[103248 174128  15447],2022-06-09 14:30:32.002707,L5,excitatory,4P,54.0,1791.0,47.0,1584.0
15226,15229,666550,864691137017760878,[376448 187424  26131],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,66.0,981.0,50.0,766.0
15293,15296,79106,864691136118412824,[ 86672 195856  17720],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,85.0,403.0,77.0,350.0
15305,15308,759875,864691136123381694,[398672 184192  24911],2022-06-09 14:30:32.002707,L5,excitatory,4P,3.0,171.0,2.0,147.0
15333,15336,707359,864691135396844577,[387504 185360  24623],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,430.0,2277.0,360.0,1935.0
15337,15340,79728,864691135799737186,[ 97776 199520  20781],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,164.0,4163.0,127.0,3583.0
15340,15343,122983,864691135725601343,[107088 207616  15780],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,88.0,1052.0,75.0,961.0
15367,15370,198336,864691135104022861,[132688 200224  15790],2022-06-09 14:30:32.002707,L5,inhibitory,BC,126.0,2559.0,91.0,2247.0
15458,15461,711785,864691135771619835,[380416 192608  23585],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,15.0,427.0,10.0,383.0
15470,15473,127093,864691136291182909,[103488 214256  22003],2022-06-09 14:30:32.002707,L5,excitatory,4P,6.0,2.0,5.0,1.0
15521,15524,38713,864691135614145739,[ 75248 204624  20185],2022-06-09 14:30:32.002707,L5,inhibitory,MC,23.0,318.0,18.0,269.0
15559,15562,123446,864691135951970339,[110016 198944  18148],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,242.0,7565.0,203.0,6407.0
15631,15634,121356,864691136116500644,[109408 185200  24950],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,48.0,869.0,39.0,740.0
15642,15645,115609,864691135718460721,[ 98912 175280  15688],2022-06-09 14:30:32.002707,L5,excitatory,4P,218.0,1329.0,191.0,1132.0
15719,15722,703576,864691136065270168,[390416 162272  23918],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,10.0,1621.0,7.0,1371.0
15760,15763,756816,864691135213061944,[395616 171376  23742],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,4.0,165.0,2.0,120.0
15791,15794,120340,864691135560514785,[100512 188192  21758],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,16.0,551.0,15.0,477.0
15873,15876,619962,864691135909773993,[356544 193072  22302],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,115.0,2169.0,104.0,1989.0
15914,15917,79293,864691135113142169,[ 91168 201600  18664],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,10.0,605.0,9.0,533.0
16005,16008,76493,864691135534710980,[ 85904 181040  18277],2022-06-09 14:30:32.002707,L5,excitatory,4P,50.0,577.0,47.0,497.0
16111,16114,669784,864691136767052142,[374384 198320  23592],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,88.0,3107.0,69.0,2791.0
16176,16179,115900,864691136194091734,[113296 174048  15941],2022-06-09 14:30:32.002707,L5,excitatory,4P,38.0,1516.0,30.0,1331.0
16186,16189,369131,864691135272271121,[213920 196752  17083],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,206.0,3164.0,171.0,2807.0
16190,16193,38712,864691135415460794,[ 75392 194944  20085],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,11.0,645.0,6.0,530.0
16222,16225,297719,864691135576546244,[182720 168704  16024],2022-06-09 14:30:32.002707,L5,excitatory,4P,139.0,2053.0,126.0,1822.0
16253,16256,123269,864691136174963206,[105680 197072  17352],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,34.0,1677.0,28.0,1513.0
16255,16258,167461,864691136692158062,[120480 211104  23784],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,322.0,905.0,253.0,843.0
16273,16276,79691,864691136056570072,[ 91904 193120  20592],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,82.0,787.0,76.0,721.0
16305,16308,193946,864691135213037368,[146064 173072  16276],2022-06-09 14:30:32.002707,L5,excitatory,4P,57.0,1494.0,49.0,1331.0
16334,16337,620121,864691135939360513,[357376 196032  23669],2022-06-09 14:30:32.002707,L5,excitatory,MC,453.0,1887.0,386.0,1706.0
16449,16452,229493,864691135807225885,[161056 186304  15878],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,77.0,244.0,60.0,212.0
16461,16464,711945,864691135730202297,[392896 195120  24544],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,44.0,943.0,38.0,811.0
16490,16493,76855,864691135570718445,[ 86256 181456  20119],2022-06-09 14:30:32.002707,L5,excitatory,4P,47.0,737.0,38.0,632.0
16509,16512,563315,864691135776588896,[327008 200432  26140],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,33.0,3208.0,15.0,2658.0
16568,16571,700077,864691135753668557,[382368 157744  25902],2022-06-09 14:30:32.002707,L5,excitatory,4P,12.0,1352.0,9.0,1051.0
16712,16715,82069,864691136951545311,[ 86480 211872  20647],2022-06-09 14:30:32.002707,L5,inhibitory,BC,8.0,1108.0,1.0,947.0
16751,16754,711830,864691135538469234,[389680 198288  23839],2022-06-09 14:30:32.002707,L5,inhibitory,MC,32.0,3225.0,18.0,2819.0
16760,16763,123714,864691135510482640,[111840 207472  20242],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,408.0,963.0,354.0,879.0
16779,16782,559940,864691135415494074,[324912 183264  15148],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,60.0,984.0,49.0,907.0
16852,16855,707203,864691135909761961,[388432 191904  23234],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,122.0,1783.0,89.0,1518.0
16866,16869,662601,864691135462996542,[371808 173296  22289],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,32.0,2078.0,21.0,1879.0
17012,17015,119410,864691136521570961,[103776 178912  15827],2022-06-09 14:30:32.002707,L5,excitatory,4P,23.0,1092.0,21.0,989.0
17022,17025,163970,864691135013008534,[121952 206832  15719],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,16.0,1078.0,10.0,933.0
17034,17037,115745,864691135739582100,[ 98320 174976  15891],2022-06-09 14:30:32.002707,L5,excitatory,4P,143.0,731.0,132.0,646.0
17177,17181,36469,864691135396396577,[ 72416 179440  20998],2022-06-09 14:30:32.002707,L5,excitatory,4P,4.0,226.0,3.0,194.0
17238,17242,659514,864691135382850010,[375504 154864  27288],2022-06-09 14:30:32.002707,L5,excitatory,23P,365.0,835.0,296.0,665.0
17275,17279,120651,864691136065214616,[109504 179248  22684],2022-06-09 14:30:32.002707,L5,excitatory,4P,10.0,663.0,7.0,544.0
17379,17383,119507,864691135725594687,[101168 189632  16973],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,119.0,690.0,107.0,585.0
17467,17471,700115,864691136116172196,[388720 153904  26133],2022-06-09 14:30:32.002707,L5,excitatory,4P,4.0,57.0,3.0,32.0
17478,17482,707580,864691135760240573,[391168 186672  26852],2022-06-09 14:30:32.002707,L5,inhibitory,MC,55.0,674.0,52.0,602.0
17522,17526,588374,864691135570692333,[340288 189600  16361],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,757.0,1946.0,644.0,1668.0
17544,17548,700294,864691136911653617,[387296 159072  27548],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,76.0,877.0,71.0,689.0
17616,17620,123632,864691136236716815,[103776 208224  19772],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,22.0,698.0,17.0,630.0
17635,17639,562404,864691135462736541,[316512 194352  19231],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,29.0,529.0,21.0,493.0
17896,17900,659427,864691136041058390,[367216 156256  27335],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1235.0,2842.0,522.0,2063.0
17940,17944,77152,864691136601551569,[ 87376 178896  21287],2022-06-09 14:30:32.002707,L5,excitatory,4P,23.0,252.0,23.0,224.0
17947,17951,77194,864691135493587140,[ 91328 192176  21232],2022-06-09 14:30:32.002707,L5,inhibitory,BC,842.0,1872.0,688.0,1574.0
17964,17968,555846,864691136004617930,[319680 158288  15909],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,52.0,2395.0,34.0,2117.0
18026,18030,119302,864691135322984348,[105120 178464  15663],2022-06-09 14:30:32.002707,L5,excitatory,4P,337.0,1268.0,301.0,1131.0
18033,18037,79120,864691136237450300,[ 88240 203824  17352],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,32.0,666.0,29.0,599.0
18045,18049,703227,864691136617131483,[377296 169248  22180],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,23.0,1623.0,15.0,1463.0
18075,18079,119967,864691136194170600,[ 98272 189296  19372],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,14.0,827.0,14.0,696.0
18089,18093,76974,864691135823235436,[ 86016 180384  20473],2022-06-09 14:30:32.002707,L5,excitatory,4P,13.0,263.0,11.0,239.0
18106,18110,164098,864691135012916118,[122784 201280  16573],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,299.0,7349.0,247.0,6172.0
18207,18211,79108,864691136922771428,[ 87248 201520  17280],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,12.0,464.0,2.0,418.0
18260,18264,120158,864691135462236061,[105632 184000  20099],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,60.0,1260.0,51.0,1104.0
18285,18289,122711,864691135785255876,[102384 195024  15397],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,8.0,1001.0,5.0,912.0
18346,18350,229282,864691136594488994,[158496 179344  15187],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,12.0,678.0,1.0,531.0
18355,18359,558401,864691136023778105,[317136 164480  17499],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,48.0,153.0,39.0,135.0
18359,18363,123593,864691135777096893,[113088 205536  18975],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,12.0,1320.0,8.0,1148.0
18432,18436,707494,864691135982809763,[385760 179824  25897],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,145.0,381.0,124.0,338.0
