,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
32398,32414,727164,864691135562494194,[383936 242960  24397],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,799.0,1717.0,631.0,1475.0
32403,32419,137059,864691136050845683,[109344 259760  22235],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,12.0,72.0,3.0,51.0
32466,32482,171853,864691135162249005,[117568 251392  19677],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,11.0,1126.0,6.0,991.0
32527,32543,304769,864691135628415172,[186528 215776  20233],2022-06-09 14:30:32.002707,L6,excitatory,23P,159.0,21.0,145.0,10.0
32632,32648,87659,864691135937187332,[ 87904 246688  20788],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,3.0,276.0,3.0,250.0
32638,32654,129660,864691136056385240,[ 99616 238320  19723],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,24.0,464.0,11.0,420.0
32743,32759,202632,864691136237492284,[136288 236928  17612],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,1504.0,7.0,1384.0
32757,32773,129151,864691135865568133,[100192 229088  17100],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,1824.0,4.0,1612.0
32761,32777,763889,864691135815504463,[393744 209664  22681],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,32.0,1058.0,19.0,918.0
32794,32810,667969,864691135117809117,[373248 204336  17798],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,3.0,299.0,1.0,268.0
32820,32836,83618,864691135291721654,[ 95744 231488  15896],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,2.0,248.0,2.0,221.0
32863,32879,592037,864691135724240043,[343552 215712  15887],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,904.0,5.0,805.0
32999,33015,766704,864691134954986754,[398848 227808  25072],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,136.0,23.0,103.0
33021,33037,593229,864691135182094850,[332384 210832  24882],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,105.0,1782.0,93.0,1647.0
33104,33120,78435,864691135132656288,[ 94992 208992  15298],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,136.0,850.0,102.0,645.0
33160,33176,83908,864691134917412362,[ 88480 234384  17816],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,61.0,10.0,52.0
33278,33294,41444,864691136286569923,[ 74400 217136  20740],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,15.0,259.0,2.0,147.0
33287,33303,622745,864691135925516814,[348736 231968  15335],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,598.0,9.0,523.0
33372,33388,768749,864691135974456943,[394064 244528  25053],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,176.0,579.0,147.0,499.0
33412,33428,767212,864691134948477442,[400592 229584  26638],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,2.0,37.0,2.0,35.0
33490,33507,593754,864691135753607629,[338464 228016  15214],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,898.0,9.0,790.0
33496,33513,590004,864691135583725176,[342592 196320  15514],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,9.0,828.0,5.0,755.0
33498,33515,769027,864691135080845468,[399840 242576  26283],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,60.0,137.0,43.0,99.0
33520,33537,200311,864691135753580237,[131120 220416  15340],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,7.0,375.0,5.0,331.0
33549,33566,590000,864691135807322397,[340576 203856  15453],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,1183.0,9.0,1062.0
33564,33581,134652,864691136289594590,[112992 250752  24556],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,8.0,119.0,4.0,92.0
33599,33616,81016,864691135269771685,[ 95920 221616  15661],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,5.0,452.0,2.0,366.0
33614,33631,86505,864691135162253613,[ 97680 245152  17961],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,25.0,691.0,19.0,620.0
33616,33633,132728,864691136027921374,[103072 250480  19140],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,270.0,7.0,225.0
33633,33650,125962,864691135274105317,[104336 209552  15243],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,8.0,662.0,2.0,582.0
33643,33660,172975,864691136004766666,[126672 243856  26266],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,7.0,229.0,4.0,196.0
33659,33676,168418,864691135538116978,[127664 241808  15617],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,954.0,9.0,856.0
33689,33706,711795,864691136673014663,[380912 200576  23442],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,195.0,2608.0,148.0,2315.0
33730,33747,233501,864691135589942539,[155888 223520  15291],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,67.0,1380.0,54.0,1215.0
33731,33748,170787,864691135945488932,[119888 246784  15589],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,578.0,6.0,534.0
33757,33774,766931,864691135644949743,[395104 225824  26442],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,115.0,1149.0,96.0,986.0
33770,33787,593621,864691136136649085,[340064 220432  26465],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,156.0,1725.0,128.0,1575.0
33782,33799,208371,864691135446618452,[136944 258384  25824],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,83.0,935.0,55.0,821.0
33804,33821,125985,864691135807291677,[109536 215904  15621],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,11.0,846.0,11.0,762.0
33809,33826,621923,864691135753688525,[357888 219328  21079],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,18.0,469.0,13.0,425.0
33836,33853,679290,864691135769320381,[374624 244288  25707],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,94.0,1628.0,62.0,1445.0
33845,33862,670997,864691136272997310,[361120 223088  17513],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,45.0,996.0,36.0,909.0
33850,33867,467175,864691135488236090,[262416 228144  15564],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,862.0,13.0,785.0
33882,33899,764141,864691135862620769,[397008 224224  23706],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,13.0,544.0,8.0,495.0
33884,33901,46210,864691135683244274,[ 75968 243664  20293],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,1.0,172.0,1.0,133.0
33925,33942,566596,864691136540576674,[313328 234896  25104],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,1705.0,22.0,1550.0
33945,33962,533090,864691136020246008,[303920 209136  24109],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,111.0,607.0,92.0,533.0
33951,33968,270733,864691135454419306,[173616 237312  16469],2022-06-09 14:30:32.002707,L6,excitatory,23P,304.0,78.0,257.0,70.0
34008,34025,726780,864691136743530606,[379264 248016  22167],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,115.0,658.0,98.0,575.0
34017,34034,82025,864691136237499964,[ 98304 214640  20119],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,2.0,576.0,1.0,492.0
34035,34052,170967,864691136008476076,[119616 242448  16267],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,26.0,1081.0,21.0,974.0
34057,34074,46622,864691135269801125,[ 77184 251728  20764],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,3.0,79.0,2.0,69.0
34135,34152,132560,864691135162251309,[100976 256816  18666],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,648.0,18.0,582.0
34138,34155,621768,864691135360559431,[352064 209936  20633],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,953.0,29.0,900.0
34150,34167,722461,864691135858913121,[392432 228752  25521],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,54.0,512.0,42.0,456.0
34163,34180,87494,864691136023755577,[ 88800 242864  20225],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,50.0,508.0,39.0,420.0
34181,34198,711977,864691135212652160,[383712 204624  25659],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,25.0,1479.0,13.0,1197.0
34186,34203,711941,864691136723337213,[390544 202096  24719],2022-06-09 14:30:32.002707,L6,inhibitory,5P-NP,14.0,497.0,8.0,428.0
34290,34307,624477,864691135855591726,[350464 237152  26392],2022-06-09 14:30:32.002707,L6,inhibitory,MC,47.0,3010.0,27.0,2608.0
34312,34329,671260,864691136136649597,[368432 213952  19436],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,60.0,631.0,54.0,578.0
34320,34337,170588,864691135988289792,[123296 229056  26483],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,19.0,101.0,13.0,81.0
34344,34361,204100,864691135807270173,[138928 251072  15363],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,9.0,809.0,6.0,707.0
34373,34390,593547,864691136945754335,[340480 224048  25968],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,1786.0,9.0,1598.0
34405,34422,766194,864691135695943322,[400912 229600  22618],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,12.0,208.0,11.0,191.0
34457,34474,234602,864691136309698650,[162816 215408  21288],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,6.0,391.0,3.0,362.0
34460,34477,435102,864691135699286562,[260096 236480  15410],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,821.0,9.0,738.0
34489,34506,531827,864691136194060246,[309552 211216  16011],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,25.0,2044.0,9.0,1878.0
34510,34527,84549,864691135354954703,[ 94672 239504  19605],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,20.0,249.0,15.0,212.0
34542,34559,81582,864691134947378428,[ 88464 215280  18303],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,26.0,46.0,20.0,38.0
34609,34626,126962,864691135474679360,[107072 225104  21447],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,14.0,865.0,11.0,762.0
34691,34708,305877,864691136227373137,[189488 226880  15607],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,721.0,4.0,656.0
34775,34792,716951,864691136124074534,[392128 224640  22385],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,9.0,669.0,6.0,604.0
34777,34794,591189,864691136811819123,[340400 204176  24362],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,31.0,1995.0,18.0,1769.0
34803,34820,170874,864691135104005965,[116320 244848  16384],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,18.0,1646.0,13.0,1458.0
34836,34853,129839,864691134570153541,[112464 226960  21085],2022-06-09 14:30:32.002707,L6,excitatory,BPC,1.0,1.0,1.0,1.0
34853,34870,766592,864691136577830164,[402032 228064  24188],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,323.0,6.0,254.0
34896,34913,593192,864691136990002581,[342416 218768  23472],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,43.0,1773.0,38.0,1647.0
34963,34980,133529,864691136422814767,[107760 247472  22095],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,88.0,1.0,75.0
34975,34992,623899,864691136361867746,[344880 225360  21942],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,63.0,794.0,54.0,726.0
35013,35030,169654,864691135345556639,[117344 233872  21134],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,74.0,1118.0,65.0,1013.0
35036,35053,591861,864691135494062224,[337856 223360  15610],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,42.0,927.0,29.0,856.0
35054,35071,84108,864691136989989013,[ 91552 232400  18629],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,9.0,408.0,4.0,355.0
35062,35079,467521,864691136811838067,[276720 239536  16785],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,39.0,1899.0,24.0,1740.0
35096,35113,204126,864691134947389180,[144256 244864  15576],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,31.0,577.0,24.0,515.0
35132,35149,533457,864691135474661696,[309488 209824  26684],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,12.0,1719.0,6.0,1482.0
35217,35234,668177,864691135952035107,[371216 202064  18999],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,98.0,1454.0,77.0,1288.0
35257,35274,132717,864691135476151976,[100624 246800  19412],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,426.0,5.0,377.0
35294,35311,675853,864691135858705512,[363216 230832  23761],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,51.0,1635.0,38.0,1481.0
35340,35357,130119,864691135334525161,[107664 236224  22020],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,116.0,332.0,100.0,267.0
35359,35376,670630,864691136010965667,[361120 222704  16383],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,73.0,1207.0,56.0,1037.0
35363,35380,593120,864691135118238685,[329648 214720  24025],2022-06-09 14:30:32.002707,L6,inhibitory,MC,552.0,1264.0,333.0,958.0
35389,35406,717111,864691135589926155,[383632 213632  23737],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,10.0,479.0,8.0,374.0
35441,35458,126092,864691135563155908,[112608 210240  16093],2022-06-09 14:30:32.002707,L6,inhibitory,BPC,23.0,223.0,22.0,203.0
35495,35512,621422,864691136329334762,[360032 224288  18474],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,41.0,1699.0,32.0,1584.0
35590,35607,83424,864691136031773371,[ 96224 237088  15698],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,466.0,3.0,405.0
35618,35635,670635,864691136618482317,[362128 218784  16034],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,75.0,989.0,59.0,890.0
35651,35668,131990,864691136951627999,[111680 248816  15388],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,74.0,571.0,59.0,495.0
35718,35735,764127,864691136091455668,[395456 210384  23921],2022-06-09 14:30:32.002707,L6,inhibitory,BC,41.0,4108.0,12.0,3558.0
35775,35792,717411,864691135763112125,[389296 217728  26155],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,674.0,8.0,568.0
35780,35797,620207,864691135754949821,[360144 205664  24654],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,63.0,1585.0,54.0,1425.0
35792,35809,672772,864691135681693938,[363200 213664  22107],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,108.0,887.0,92.0,796.0
35868,35885,717167,864691136041000534,[379584 214976  24477],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,181.0,1289.0,157.0,1135.0
35910,35927,674403,864691135012476918,[367040 231264  17496],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,16.0,1126.0,12.0,1033.0
35949,35966,500095,864691135945439780,[291376 228080  15545],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,501.0,2.0,454.0
35996,36013,84679,864691136618478733,[ 97648 238128  20748],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,4.0,602.0,3.0,508.0
36001,36018,133519,864691136270737293,[106960 243200  21928],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,3.0,529.0,3.0,485.0
36012,36029,667745,864691136349692279,[364704 206592  16821],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,8.0,654.0,4.0,609.0
36024,36041,270600,864691136004769482,[178080 239504  15965],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,828.0,13.0,735.0
36059,36076,129438,864691135945486628,[102944 226304  18700],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,5.0,635.0,4.0,547.0
36067,36084,87571,864691135585135228,[ 98032 244928  19821],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,3.0,363.0,2.0,319.0
36069,36086,676292,864691136948403935,[362208 240896  26742],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,1341.0,19.0,1214.0
36101,36118,170815,864691136323871966,[125328 245600  15571],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,853.0,35.0,741.0
36120,36137,131970,864691135951991587,[106848 251040  15553],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,96.0,505.0,87.0,449.0
36144,36161,435304,864691136333820595,[258144 236496  15895],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,31.0,1153.0,22.0,1007.0
36186,36203,590651,864691135382451674,[332192 207488  20972],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,283.0,25.0,237.0,13.0
36190,36207,766544,864691135307108934,[393344 227024  24193],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,26.0,1156.0,19.0,1009.0
36233,36250,435998,864691136024235577,[249296 234608  20779],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,354.0,801.0,289.0,681.0
36274,36291,133169,864691135776935520,[106752 256288  21533],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,53.0,413.0,41.0,381.0
36328,36345,272674,864691135440504392,[167952 249744  16220],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,5.0,787.0,4.0,721.0
36350,36367,566812,864691135181770242,[326848 235312  26011],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,18.0,2206.0,10.0,1993.0
36382,36399,270351,864691135132665760,[165440 230080  15294],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,1071.0,6.0,917.0
36397,36414,721919,864691135202552960,[386288 227680  22490],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,65.0,1319.0,50.0,1174.0
36483,36500,591080,864691135966517450,[339888 203616  24091],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,29.0,1103.0,26.0,1012.0
36529,36546,174863,864691135428850992,[117824 263504  22166],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,79.0,972.0,58.0,866.0
36548,36565,597061,864691135454479210,[335856 248800  24874],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,52.0,1929.0,25.0,1720.0
36549,36566,595405,864691135700245371,[339440 225504  26771],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,15.0,1598.0,7.0,1454.0
36622,36639,766691,864691135939336193,[395904 239888  25190],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,55.0,383.0,34.0,329.0
36629,36646,621498,864691135763995581,[353104 215888  19225],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,41.0,1808.0,24.0,1672.0
36672,36689,84526,864691135776570464,[ 92576 236528  20280],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,53.0,301.0,43.0,257.0
36701,36718,131924,864691135864393086,[ 99168 249488  15371],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,276.0,20.0,226.0
36758,36775,86992,864691136236695055,[ 96768 253776  18624],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,408.0,22.0,359.0
36822,36839,465797,864691135654352066,[274192 212016  17780],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,11.0,947.0,7.0,827.0
36823,36840,769022,864691135866205793,[398384 242752  26101],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,122.0,379.0,91.0,293.0
36866,36883,202235,864691135385274965,[133680 240736  16454],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,1040.0,4.0,946.0
36898,36915,673408,864691136945957087,[371136 222112  26509],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,1777.0,7.0,1559.0
36911,36928,762890,864691135568898950,[394656 201760  26694],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,81.0,505.0,48.0,383.0
36915,36932,129724,864691135590326795,[111824 241472  19622],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,111.0,291.0,93.0,249.0
36918,36935,205322,864691136323469022,[132128 256672  22508],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,1009.0,8.0,860.0
36940,36957,675682,864691135501838685,[373312 235248  22590],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,72.0,1799.0,57.0,1624.0
36960,36977,530301,864691136273355454,[303632 196480  16651],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,33.0,603.0,23.0,545.0
36983,37000,134660,864691135945508644,[114128 251088  24849],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,53.0,456.0,45.0,404.0
37024,37041,717410,864691135708023905,[389152 220352  25835],2022-06-09 14:30:32.002707,L6,inhibitory,BC,23.0,1119.0,17.0,979.0
37089,37106,621904,864691135753606605,[357328 224848  21197],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,8.0,496.0,4.0,463.0
37107,37124,339136,864691135946633825,[208960 224624  16987],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,41.0,2207.0,26.0,1985.0
37148,37165,273686,864691136116190116,[175152 256224  21441],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,55.0,522.0,43.0,448.0
37169,37186,133201,864691136662208990,[111904 253600  21125],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,12.0,1102.0,6.0,991.0
37212,37229,84654,864691135754893662,[ 91024 227904  20928],2022-06-09 14:30:32.002707,L6,inhibitory,MC,14.0,182.0,6.0,148.0
37215,37232,533743,864691136143378740,[297248 236256  17105],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,31.0,1320.0,16.0,1223.0
37256,37273,766117,864691135745180861,[393504 230464  22708],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,1026.0,7.0,897.0
37260,37277,670876,864691135754585042,[363040 222208  16767],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,14.0,1254.0,11.0,1158.0
37304,37321,168704,864691135462730046,[115440 239728  16737],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,44.0,1254.0,34.0,1130.0
37315,37332,763923,864691135913780436,[400304 223808  23072],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,694.0,12.0,625.0
37382,37399,136611,864691135864726236,[107248 265536  21366],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,168.0,540.0,146.0,476.0
37394,37411,202371,864691135776633184,[144032 233040  16305],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,1279.0,4.0,1180.0
37395,37412,564838,864691135393994229,[313872 217280  24747],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,16.0,1755.0,14.0,1586.0
37405,37422,83733,864691135776651104,[ 91296 236528  16580],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,26.0,536.0,21.0,481.0
37439,37456,766187,864691134956130050,[399856 229120  22782],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,270.0,2.0,207.0
37482,37499,722525,864691135869843041,[383680 237824  26110],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,47.0,1919.0,34.0,1648.0
37503,37520,622802,864691135875958099,[350576 226432  15611],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,122.0,1430.0,95.0,1307.0
37517,37534,622411,864691136009369763,[351488 216656  25638],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,1571.0,16.0,1405.0
37518,37535,87537,864691135939399937,[ 93104 252496  20193],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,294.0,12.0,256.0
37540,37557,206006,864691135915535462,[141376 256208  26526],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,94.0,300.0,67.0,228.0
37550,37567,208483,864691135953781768,[132400 259360  26493],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,35.0,58.0,26.0,39.0
37582,37599,626413,864691135341533873,[348448 244112  26388],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,49.0,942.0,39.0,864.0
37626,37643,766573,864691135538081138,[398240 232112  24567],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,58.0,278.0,39.0,228.0
37652,37669,132386,864691135683249906,[104064 255168  17690],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,84.0,1037.0,75.0,904.0
37670,37687,622096,864691136084065644,[352032 216064  23189],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,83.0,1458.0,65.0,1319.0
37671,37688,623763,864691135951998243,[359200 227504  20657],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,754.0,16.0,688.0
37701,37718,622764,864691135782801715,[349680 233120  15589],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,204.0,1163.0,161.0,1003.0
37702,37719,129289,864691136020317176,[102720 236144  17559],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,13.0,1207.0,5.0,1091.0
37726,37743,767180,864691136390816127,[396992 237120  26583],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,37.0,275.0,29.0,247.0
37750,37767,204121,864691135560968417,[143840 250256  15554],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,797.0,5.0,715.0
37770,37787,621508,864691135394029045,[353872 213168  19186],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,1638.0,6.0,1488.0
37921,37938,670957,864691135476090536,[370464 214736  16645],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,28.0,290.0,25.0,267.0
37956,37973,204091,864691135560508129,[136592 242944  15477],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,1048.0,19.0,933.0
37997,38014,84470,864691135081655031,[ 87088 237968  19607],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,3.0,55.0,2.0,51.0
38011,38028,372805,864691135686906336,[214416 229424  15294],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,794.0,17.0,704.0
38083,38100,133033,864691135758517838,[ 99808 253248  20419],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,46.0,630.0,36.0,553.0
38138,38155,87561,864691135122297639,[ 95264 249904  19770],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,281.0,5.0,246.0
38173,38190,132807,864691135181808642,[ 99088 256240  20246],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,337.0,4.0,302.0
38240,38257,563334,864691135702906772,[313648 205216  26662],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,2370.0,8.0,2164.0
38261,38278,671451,864691135947043681,[371680 211856  19610],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,36.0,556.0,26.0,507.0
38288,38305,83805,864691135012467958,[ 97472 238496  17048],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,645.0,6.0,564.0
38345,38362,465504,864691135274627813,[276960 219104  16412],2022-06-09 14:30:32.002707,L6,inhibitory,BC,139.0,64.0,120.0,60.0
38346,38363,621775,864691135403761646,[355008 223456  20511],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,839.0,13.0,764.0
38384,38401,48364,864691136273220286,[ 76992 263904  20541],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,10.0,148.0,7.0,122.0
38426,38443,591324,864691136041028950,[340640 199488  24926],2022-06-09 14:30:32.002707,L6,inhibitory,BPC,36.0,1257.0,20.0,1139.0
38522,38539,301933,864691135580530372,[181936 201648  15488],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,139.0,941.0,118.0,817.0
38547,38564,86459,864691136028555742,[ 93104 250336  17321],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,16.0,502.0,13.0,437.0
38558,38575,622871,864691136951627487,[359040 234192  15248],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,37.0,764.0,17.0,637.0
38578,38595,81412,864691135784948047,[ 89008 217824  17866],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,12.0,446.0,7.0,394.0
