,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
64531,64563,589956,864691135012532982,[332400 201248  15223],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,39.0,504.0,35.0,475.0
64577,64609,669786,864691135544440360,[374272 208208  24132],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,60.0,561.0,50.0,465.0
64612,64644,562867,864691135440484680,[325088 199728  22009],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,53.0,2465.0,40.0,2270.0
64624,64656,597359,864691135776929888,[341824 243152  26089],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,145.0,1495.0,123.0,1342.0
64664,64696,129731,864691135517955012,[114064 232608  19994],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,67.0,1357.0,59.0,1223.0
64665,64697,167786,864691135488246074,[120864 225344  25869],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,28.0,970.0,20.0,839.0
64678,64710,593637,864691135760458685,[343168 222368  26793],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,22.0,1226.0,16.0,1084.0
64706,64738,566807,864691135396707361,[325248 226496  26417],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,289.0,1811.0,218.0,1596.0
64717,64749,309151,864691136521810833,[188064 243728  22589],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,57.0,2012.0,32.0,1794.0
64720,64752,623662,864691135360433735,[348384 229008  20685],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,55.0,1949.0,31.0,1821.0
64723,64755,501679,864691136723503101,[290176 231120  25877],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,37.0,2111.0,29.0,1916.0
64738,64770,372254,864691136039362558,[228528 214704  22460],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,19.0,1675.0,13.0,1493.0
64765,64797,168852,864691136041059158,[117536 237952  17773],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,15.0,1377.0,10.0,1238.0
64768,64800,268249,864691136237454396,[180096 223392  15395],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,14.0,1081.0,9.0,977.0
64831,64863,469993,864691136194019030,[273120 247408  18782],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,138.0,2621.0,113.0,2332.0
64843,64875,132000,864691135865559941,[113200 246288  15446],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,677.0,14.0,626.0
64853,64885,168527,864691135945528868,[116864 235504  15795],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,97.0,1419.0,75.0,1226.0
64854,64886,271713,864691135776536160,[163824 240512  23168],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,42.0,2775.0,29.0,2342.0
64865,64897,406091,864691136065936792,[236912 239360  22923],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,128.0,1776.0,106.0,1559.0
64875,64907,84819,864691135564545303,[ 90480 235584  21279],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,2.0,188.0,2.0,159.0
64877,64909,502487,864691135478398918,[279712 245040  18696],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,95.0,2222.0,75.0,2054.0
64888,64920,408189,864691137053659510,[242768 250352  23104],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,314.0,1706.0,259.0,1540.0
64889,64921,626268,864691135988643840,[355184 246592  24335],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,165.0,2432.0,131.0,2173.0
64893,64925,342506,864691135974440559,[212816 227040  24393],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,1934.0,14.0,1729.0
64905,64937,564756,864691135888910473,[316464 220800  23416],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,71.0,6984.0,45.0,6127.0
64910,64942,717227,864691135945449764,[390608 221472  24821],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,127.0,2112.0,98.0,1885.0
64912,64944,342331,864691135334747625,[197504 237856  23720],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,61.0,2820.0,44.0,2520.0
64915,64947,466378,864691135490921191,[265584 220016  22173],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,449.0,2502.0,371.0,2195.0
64918,64950,619675,864691135809482188,[350336 206688  19712],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,1720.0,11.0,1564.0
64943,64975,169076,864691135518452676,[122224 241584  18721],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,32.0,1957.0,23.0,1702.0
64945,64977,172419,864691135939393793,[125616 251776  22938],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,237.0,1514.0,198.0,1342.0
64946,64979,408620,864691135584122610,[231808 243744  26854],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,30.0,1478.0,24.0,1360.0
64947,64980,238964,864691135372149746,[149648 250288  23459],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,50.0,2003.0,37.0,1794.0
64948,64981,271564,864691136418612631,[176432 241584  21212],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,98.0,2935.0,84.0,2602.0
64951,64984,202201,864691135272178449,[145520 238224  15379],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,14.0,721.0,14.0,647.0
64953,64986,670922,864691135490613735,[366224 221856  16824],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,193.0,842.0,160.0,760.0
64955,64988,622030,864691135104258125,[355136 216544  22291],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,22.0,1155.0,18.0,1051.0
64962,64995,468833,864691135583720056,[266112 232752  25063],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,13.0,1904.0,8.0,1707.0
64963,64996,233499,864691136925378634,[154880 218064  15710],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,54.0,901.0,44.0,820.0
64964,64997,167272,864691135322945948,[117712 224112  22526],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,239.0,373.0,202.0,353.0
64968,65001,468661,864691136227269457,[270048 232832  23865],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,75.0,2227.0,59.0,1849.0
64972,65005,268786,864691135560891105,[165376 216128  18470],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,140.0,2595.0,120.0,2253.0
64974,65007,272272,864691135815454031,[166448 240000  26606],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,190.0,1710.0,150.0,1541.0
64975,65008,407455,864691136108746680,[237808 244704  18211],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,1902.0,19.0,1740.0
64978,65011,374616,864691135596988356,[217424 240512  26399],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,90.0,1791.0,68.0,1569.0
64979,65012,594997,864691136934531551,[343856 226240  23532],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,17.0,2037.0,8.0,1866.0
64980,65013,562856,864691135995395530,[321296 201904  22597],2022-06-09 14:30:32.002707,L6,excitatory,MC,150.0,3099.0,123.0,2775.0
64982,65015,271899,864691135837576851,[179744 240896  23595],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,50.0,2584.0,34.0,2320.0
64985,65018,717023,864691136002091427,[385856 218656  23074],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,66.0,1073.0,55.0,999.0
64987,65020,594469,864691135575395102,[341552 232224  20021],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,235.0,2022.0,205.0,1848.0
64989,65022,175821,864691135777150909,[131264 257888  25781],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,148.0,472.0,124.0,413.0
