,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
62386,62416,583754,864691135564755031,[328064 129968  19433],2022-06-09 14:30:32.002707,L23,excitatory,23P,186.0,6069.0,165.0,5513.0
62421,62451,389965,864691136912061681,[233696 101040  26462],2022-06-09 14:30:32.002707,L23,excitatory,23P,238.0,1415.0,198.0,1355.0
62448,62478,453631,864691136378779349,[267776 118832  18001],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,4442.0,15.0,3978.0
62479,62509,453761,864691136903246002,[273152 114880  19185],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,4986.0,53.0,4503.0
62512,62542,189023,864691136812017523,[133360 114128  22690],2022-06-09 14:30:32.002707,L23,excitatory,23P,136.0,3850.0,123.0,3414.0
62548,62578,155373,864691135334780649,[122768 136816  21923],2022-06-09 14:30:32.002707,L23,excitatory,23P,140.0,2405.0,123.0,2158.0
62638,62668,421960,864691134947793916,[257696 116240  19094],2022-06-09 14:30:32.002707,L23,inhibitory,BC,19.0,5049.0,14.0,4563.0
62645,62675,452556,864691136266443508,[263616 101632  21134],2022-06-09 14:30:32.002707,L23,excitatory,23P,127.0,3027.0,109.0,2802.0
62648,62678,581360,864691134988776058,[330512 101712  25111],2022-06-09 14:30:32.002707,L23,excitatory,23P,29.0,3140.0,18.0,2976.0
62726,62756,518119,864691136311840061,[305136 124976  18274],2022-06-09 14:30:32.002707,L23,excitatory,23P,100.0,5418.0,71.0,4828.0
62751,62781,222085,864691135181819394,[155504 111952  16400],2022-06-09 14:30:32.002707,L23,excitatory,23P,78.0,3424.0,70.0,3203.0
62780,62810,611384,864691134964690207,[346400 118032  27079],2022-06-09 14:30:32.002707,L23,excitatory,23P,210.0,3289.0,180.0,2953.0
62798,62828,485850,864691136041459798,[280816  97856  23925],2022-06-09 14:30:32.002707,L23,excitatory,23P,227.0,6474.0,193.0,5811.0
62803,62833,256076,864691135431207922,[175264 121152  18433],2022-06-09 14:30:32.002707,L23,excitatory,23P,251.0,2519.0,231.0,2377.0
62847,62877,580987,864691135639244347,[343232 106032  20592],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,2685.0,20.0,2490.0
62890,62920,294772,864691135538378098,[193376 134432  22482],2022-06-09 14:30:32.002707,L23,excitatory,23P,104.0,3912.0,92.0,3470.0
62904,62934,292659,864691135135112473,[186384 119648  20631],2022-06-09 14:30:32.002707,L23,excitatory,23P,156.0,2731.0,136.0,2549.0
62951,62981,453645,864691136209040828,[270448 122144  18747],2022-06-09 14:30:32.002707,L23,excitatory,23P,249.0,3377.0,222.0,3022.0
63032,63062,323974,864691136008414636,[211504 108528  17710],2022-06-09 14:30:32.002707,L23,excitatory,23P,439.0,4104.0,375.0,3735.0
63063,63093,359248,864691136032079291,[221504 123072  19193],2022-06-09 14:30:32.002707,L23,excitatory,23P,205.0,4224.0,178.0,3784.0
63095,63125,326639,864691136618399373,[207136 116832  24428],2022-06-09 14:30:32.002707,L23,excitatory,23P,135.0,4065.0,113.0,3496.0
63111,63141,518735,864691136925860682,[306064 112688  21803],2022-06-09 14:30:32.002707,L23,excitatory,23P,64.0,4712.0,55.0,4117.0
63112,63142,257796,864691135538192498,[166064 132016  18335],2022-06-09 14:30:32.002707,L23,excitatory,23P,260.0,3805.0,233.0,3455.0
63117,63147,390721,864691136143373108,[230496 121728  19203],2022-06-09 14:30:32.002707,L23,excitatory,23P,237.0,6965.0,210.0,6198.0
63126,63156,390555,864691135915181158,[245360 114512  17290],2022-06-09 14:30:32.002707,L23,excitatory,23P,384.0,3836.0,318.0,3513.0
63158,63188,553007,864691135780775248,[322624 121024  17450],2022-06-09 14:30:32.002707,L23,excitatory,23P,130.0,4996.0,101.0,4579.0
63174,63204,224203,864691135155503716,[147440 139376  20840],2022-06-09 14:30:32.002707,L23,excitatory,23P,307.0,2921.0,282.0,2657.0
63185,63215,485028,864691136116165540,[278928 105888  15692],2022-06-09 14:30:32.002707,L23,excitatory,23P,94.0,4745.0,69.0,4322.0
63197,63227,453616,864691135644590575,[263232 111456  18454],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,2084.0,19.0,1947.0
63200,63230,154236,864691135476451496,[123488 124656  27357],2022-06-09 14:30:32.002707,L23,excitatory,23P,70.0,934.0,65.0,759.0
63204,63234,153821,864691135945493540,[115456 123984  24258],2022-06-09 14:30:32.002707,L23,inhibitory,BC,195.0,9886.0,155.0,8229.0
63213,63243,189230,864691135373890248,[142032 113088  24306],2022-06-09 14:30:32.002707,L23,excitatory,23P,420.0,3811.0,304.0,3362.0
63254,63284,517786,864691135864383102,[309600 119312  15245],2022-06-09 14:30:32.002707,L23,excitatory,23P,73.0,3841.0,62.0,3463.0
63264,63294,422308,864691135570700781,[260016 120528  22264],2022-06-09 14:30:32.002707,L23,excitatory,23P,100.0,5870.0,88.0,5157.0
63271,63301,389519,864691136020324088,[238240 104896  21965],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,2589.0,24.0,2428.0
63284,63314,582350,864691136922750948,[334864 121312  21029],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,17.0,1826.0,8.0,1573.0
63295,63325,155673,864691135544674344,[116000 129952  24419],2022-06-09 14:30:32.002707,L23,excitatory,23P,72.0,2543.0,62.0,2136.0
63315,63345,580926,864691135366955513,[340592 109216  20030],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,4645.0,25.0,4321.0
63318,63348,155743,864691135697405461,[127248 140736  24791],2022-06-09 14:30:32.002707,L23,excitatory,23P,77.0,3940.0,63.0,3374.0
63442,63472,107420,864691135866424342,[104816 119808  25043],2022-06-09 14:30:32.002707,L23,excitatory,23P,256.0,879.0,224.0,821.0
63447,63477,420784,864691136084259692,[251744 102336  23008],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,4258.0,18.0,3788.0
63452,63482,486061,864691135478373318,[278880 106528  26455],2022-06-09 14:30:32.002707,L23,excitatory,23P,197.0,5612.0,165.0,4906.0
63459,63489,221219,864691135135012633,[155600 106720  23206],2022-06-09 14:30:32.002707,L23,excitatory,23P,35.0,2980.0,31.0,2795.0
63466,63496,325705,864691135809497036,[208272 124368  17679],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,167.0,5288.0,142.0,4540.0
63540,63571,223096,864691135359284824,[160992 114720  24022],2022-06-09 14:30:32.002707,L23,inhibitory,BC,413.0,9027.0,335.0,8079.0
63548,63579,487277,864691136908225902,[284384 118816  21770],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,1832.0,9.0,1751.0
63554,63585,582179,864691136004846026,[338032 127376  19322],2022-06-09 14:30:32.002707,L23,excitatory,23P,210.0,8099.0,179.0,6943.0
63567,63598,110354,864691135213077304,[111376 143792  23440],2022-06-09 14:30:32.002707,L23,inhibitory,MC,4707.0,7809.0,2709.0,6283.0
63577,63608,687568,864691135953771016,[380576  94608  26469],2022-06-09 14:30:32.002707,L23,excitatory,23P,435.0,1413.0,376.0,1271.0
63611,63642,224661,864691135293429260,[159520 136400  23852],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3489.0,8051.0,1782.0,6720.0
63640,63671,152932,864691135213045632,[117456 122256  17724],2022-06-09 14:30:32.002707,L23,excitatory,23P,215.0,3794.0,175.0,3470.0
63645,63676,222135,864691135490331076,[162896 120256  15798],2022-06-09 14:30:32.002707,L23,excitatory,23P,96.0,2767.0,82.0,2552.0
63674,63705,609898,864691135269726373,[348016 112128  16019],2022-06-09 14:30:32.002707,L23,excitatory,23P,46.0,3172.0,31.0,2960.0
63686,63717,256507,864691135488471098,[168160 113296  21138],2022-06-09 14:30:32.002707,L23,excitatory,23P,27.0,1840.0,20.0,1757.0
63691,63722,224262,864691135256202927,[157200 132000  20620],2022-06-09 14:30:32.002707,L23,excitatory,23P,397.0,4170.0,338.0,3695.0
63699,63730,420862,864691135385312085,[256304 102032  24086],2022-06-09 14:30:32.002707,L23,excitatory,23P,104.0,7116.0,85.0,6123.0
63710,63741,389517,864691135847918942,[237728 109408  22310],2022-06-09 14:30:32.002707,L23,excitatory,23P,86.0,5479.0,75.0,4849.0
63724,63755,582266,864691136560910754,[337360 124192  20061],2022-06-09 14:30:32.002707,L23,excitatory,NGC,188.0,6218.0,160.0,5513.0
63729,63760,109873,864691136370960520,[105760 131728  21373],2022-06-09 14:30:32.002707,L23,excitatory,23P,13.0,1536.0,9.0,1422.0
63739,63770,453934,864691136099833461,[264560 126704  20822],2022-06-09 14:30:32.002707,L23,excitatory,23P,174.0,3882.0,153.0,3520.0
63751,63782,221966,864691136010909859,[153616 114800  15162],2022-06-09 14:30:32.002707,L23,excitatory,23P,58.0,1900.0,48.0,1742.0
63792,63823,520168,864691135918338992,[306192 128080  20495],2022-06-09 14:30:32.002707,L23,excitatory,23P,181.0,3610.0,158.0,3310.0
63819,63850,390936,864691135864690140,[231728 112848  20530],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,3669.0,13.0,3400.0
63822,63853,642352,864691136662211038,[362976 100256  26774],2022-06-09 14:30:32.002707,L23,excitatory,23P,19.0,2290.0,17.0,2125.0
63855,63887,608762,864691135571246117,[350256 101152  24273],2022-06-09 14:30:32.002707,L23,excitatory,23P,39.0,5002.0,28.0,4691.0
63860,63892,153508,864691135570715885,[123024 122032  22105],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,3377.0,49.0,2899.0
63862,63894,107460,864691136379191765,[113168 114976  25219],2022-06-09 14:30:32.002707,L23,excitatory,23P,226.0,3775.0,204.0,3338.0
63889,63921,487537,864691135753709261,[293056 121808  24003],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,4459.0,20.0,3833.0
63896,63928,687465,864691135883887472,[391456  92224  25544],2022-06-09 14:30:32.002707,L23,excitatory,23P,20.0,285.0,13.0,254.0
63899,63931,390334,864691136691822198,[234848 122496  16881],2022-06-09 14:30:32.002707,L23,excitatory,23P,78.0,4996.0,62.0,4551.0
63904,63936,325465,864691136390425727,[205664 116848  15973],2022-06-09 14:30:32.002707,L23,excitatory,23P,158.0,3617.0,129.0,3216.0
63934,63966,610843,864691135446601556,[351504 111136  22108],2022-06-09 14:30:32.002707,L23,inhibitory,BC,951.0,7929.0,624.0,7075.0
63961,63993,191021,864691135909991337,[140624 139904  24661],2022-06-09 14:30:32.002707,L23,inhibitory,MC,6635.0,7445.0,3060.0,6195.0
63963,63995,67737,864691135754595282,[ 95600 128880  20978],2022-06-09 14:30:32.002707,L23,excitatory,23P,50.0,1828.0,41.0,1635.0
63979,64011,222560,864691136100083573,[148176 117328  19644],2022-06-09 14:30:32.002707,L23,inhibitory,BC,2060.0,9411.0,1270.0,8272.0
63982,64014,106727,864691134988462458,[102592 122576  19676],2022-06-09 14:30:32.002707,L23,excitatory,23P,68.0,4064.0,58.0,3645.0
63996,64028,485026,864691136116156836,[278880 100192  15127],2022-06-09 14:30:32.002707,L23,excitatory,23P,71.0,2822.0,61.0,2623.0
64001,64033,290611,864691135360350535,[183968 110784  15642],2022-06-09 14:30:32.002707,L23,excitatory,23P,54.0,5853.0,31.0,4896.0
64018,64050,583329,864691135462495133,[328160 127888  16848],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,4203.0,37.0,3797.0
64033,64065,454149,864691135739586964,[272512 112128  22084],2022-06-09 14:30:32.002707,L23,excitatory,23P,44.0,5063.0,38.0,4588.0
64073,64105,421870,864691135416085946,[260000 124096  18010],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,3751.0,39.0,3424.0
64074,64106,23550,864691136123767846,[ 73968 119936  21301],2022-06-09 14:30:32.002707,L23,excitatory,23P,5.0,547.0,4.0,506.0
64077,64109,421466,864691135876155731,[248240 115760  16229],2022-06-09 14:30:32.002707,L23,excitatory,23P,74.0,4192.0,59.0,3766.0
64079,64111,188678,864691136740778588,[145248 115344  19859],2022-06-09 14:30:32.002707,L23,excitatory,23P,122.0,3504.0,112.0,3248.0
64080,64112,420832,864691136723588861,[250048 103504  23846],2022-06-09 14:30:32.002707,L23,excitatory,23P,371.0,4966.0,294.0,4391.0
64090,64122,421825,864691136482869548,[251536 125488  18642],2022-06-09 14:30:32.002707,L23,excitatory,23P,37.0,3150.0,30.0,2906.0
64095,64127,582506,864691135609444615,[330768 113408  21976],2022-06-09 14:30:32.002707,L23,excitatory,23P,260.0,4648.0,214.0,4290.0
64109,64141,292519,864691136309947994,[194560 119952  19162],2022-06-09 14:30:32.002707,L23,excitatory,23P,98.0,4619.0,87.0,4253.0
64133,64165,256576,864691135155894884,[165408 116672  22032],2022-06-09 14:30:32.002707,L23,excitatory,23P,980.0,5012.0,834.0,4492.0
64136,64168,106641,864691136486790162,[100400 121344  19194],2022-06-09 14:30:32.002707,L23,excitatory,23P,43.0,2882.0,34.0,2657.0
64141,64173,390951,864691135583609667,[233952 118096  20415],2022-06-09 14:30:32.002707,L23,excitatory,23P,89.0,3323.0,78.0,3074.0
64147,64179,690048,864691135864735964,[383904 109808  26379],2022-06-09 14:30:32.002707,L23,excitatory,23P,97.0,1410.0,86.0,1228.0
64149,64181,292541,864691135776953952,[181392 114720  20092],2022-06-09 14:30:32.002707,L23,excitatory,23P,270.0,3995.0,234.0,3660.0
64155,64187,518729,864691136266451444,[304112 114752  21511],2022-06-09 14:30:32.002707,L23,excitatory,23P,451.0,5371.0,371.0,4804.0
64156,64188,293491,864691135654095554,[183776 114976  27385],2022-06-09 14:30:32.002707,L23,excitatory,23P,152.0,1494.0,136.0,1403.0
64161,64193,291994,864691135527081924,[187152 112448  16071],2022-06-09 14:30:32.002707,L23,excitatory,23P,119.0,2126.0,103.0,1978.0
64166,64198,155638,864691136194094038,[126080 134320  23819],2022-06-09 14:30:32.002707,L23,excitatory,23P,164.0,2907.0,134.0,2553.0
64176,64208,223538,864691136094459729,[154640 132832  15125],2022-06-09 14:30:32.002707,L23,excitatory,23P,70.0,1768.0,56.0,1626.0
64177,64209,611048,864691135855607086,[345808 118032  24618],2022-06-09 14:30:32.002707,L23,excitatory,23P,307.0,6092.0,270.0,5423.0
64185,64217,519005,864691136672664455,[303600 117056  24222],2022-06-09 14:30:32.002707,L23,excitatory,23P,286.0,8156.0,242.0,7209.0
64189,64221,359489,864691136227280209,[213232 116976  21511],2022-06-09 14:30:32.002707,L23,excitatory,23P,153.0,5766.0,124.0,5153.0
64190,64222,326237,864691136309621594,[206912 119632  21527],2022-06-09 14:30:32.002707,L23,excitatory,23P,266.0,5478.0,223.0,4768.0
64196,64228,421245,864691135781205840,[255200  99856  26556],2022-06-09 14:30:32.002707,L23,excitatory,23P,205.0,4218.0,176.0,3773.0
64199,64231,189391,864691135952325923,[137088 127184  26249],2022-06-09 14:30:32.002707,L23,excitatory,23P,749.0,2470.0,494.0,2115.0
64203,64235,453466,864691135570701037,[270016 125200  16511],2022-06-09 14:30:32.002707,L23,excitatory,23P,140.0,2106.0,125.0,1999.0
64232,64264,421382,864691135415471546,[250144 126304  15285],2022-06-09 14:30:32.002707,L23,excitatory,23P,27.0,924.0,23.0,835.0
64236,64268,454754,864691135692749247,[269008 111312  27231],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,4078.0,15.0,3570.0
64242,64274,421013,864691135113148057,[248048 102384  25094],2022-06-09 14:30:32.002707,L23,excitatory,23P,40.0,5329.0,34.0,4833.0
64248,64280,518863,864691135866396182,[302768 125408  23185],2022-06-09 14:30:32.002707,L23,excitatory,23P,666.0,5673.0,587.0,5100.0
64259,64291,64214,864691134940011875,[ 95088 119968  20344],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,1674.0,26.0,1517.0
64261,64293,324061,864691135776077229,[198352 109152  18840],2022-06-09 14:30:32.002707,L23,excitatory,23P,91.0,4031.0,81.0,3749.0
64270,64302,191207,864691135122395175,[138416 130896  25901],2022-06-09 14:30:32.002707,L23,excitatory,23P,152.0,3156.0,127.0,2774.0
64272,64304,155405,864691135686936800,[127200 142176  21869],2022-06-09 14:30:32.002707,L23,excitatory,23P,119.0,2390.0,107.0,2072.0
64278,64310,323872,864691135181899010,[196560 106048  16469],2022-06-09 14:30:32.002707,L23,excitatory,23P,225.0,5808.0,194.0,5219.0
64279,64311,389089,864691135194415402,[236544 109360  17020],2022-06-09 14:30:32.002707,L23,excitatory,23P,460.0,4255.0,384.0,3876.0
64288,64320,359126,864691136005549704,[228112 125408  18145],2022-06-09 14:30:32.002707,L23,inhibitory,BC,40.0,8191.0,21.0,7249.0
64291,64323,689711,864691136311768893,[386032 101728  23142],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,2277.0,27.0,2078.0
64304,64336,221936,864691135683955895,[147376 112704  15258],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,1488.0,14.0,1399.0
64311,64343,293250,864691135571381029,[192432 112640  25590],2022-06-09 14:30:32.002707,L23,excitatory,23P,38.0,2044.0,34.0,1949.0
64315,64347,324154,864691136296711195,[210496 108224  20090],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,1932.0,13.0,1819.0
64325,64357,257349,864691136483292204,[178048 113376  27497],2022-06-09 14:30:32.002707,L23,excitatory,23P,157.0,3084.0,145.0,2758.0
64332,64364,189075,864691135256497583,[145120 126720  23179],2022-06-09 14:30:32.002707,L23,excitatory,23P,484.0,4222.0,389.0,3643.0
64350,64382,608532,864691136237500732,[344944 106624  22170],2022-06-09 14:30:32.002707,L23,excitatory,23P,19.0,3319.0,14.0,3123.0
64356,64388,324624,864691135771659339,[201696 106176  25542],2022-06-09 14:30:32.002707,L23,excitatory,23P,71.0,4710.0,65.0,4298.0
64361,64393,327829,864691135654038466,[200800 139440  18596],2022-06-09 14:30:32.002707,L23,excitatory,23P,163.0,3659.0,141.0,3326.0
64364,64396,518840,864691135866393110,[297408 116800  22889],2022-06-09 14:30:32.002707,L23,excitatory,23P,786.0,4882.0,649.0,4354.0
64368,64400,392595,864691135354962383,[238768 127888  19786],2022-06-09 14:30:32.002707,L23,excitatory,23P,169.0,3053.0,143.0,2787.0
64371,64403,358690,864691135117808861,[220560 124048  15960],2022-06-09 14:30:32.002707,L23,excitatory,23P,52.0,1572.0,41.0,1442.0
64378,64410,109353,864691134947422972,[107936 133200  17457],2022-06-09 14:30:32.002707,L23,inhibitory,MC,147.0,4732.0,111.0,4259.0
64386,64418,155617,864691135945510180,[121200 129376  24117],2022-06-09 14:30:32.002707,L23,excitatory,23P,260.0,3050.0,220.0,2735.0
64395,64427,359896,864691135345437343,[221936 126080  24731],2022-06-09 14:30:32.002707,L23,inhibitory,MC,21.0,7813.0,14.0,6765.0
64396,64428,422539,864691136601597649,[254400 122736  24922],2022-06-09 14:30:32.002707,L23,excitatory,23P,128.0,5306.0,108.0,4581.0
64400,64432,155345,864691135345251231,[118624 140944  22197],2022-06-09 14:30:32.002707,L23,excitatory,23P,36.0,3851.0,19.0,3339.0
64401,64433,325942,864691135602607171,[209712 124320  19134],2022-06-09 14:30:32.002707,L23,excitatory,23P,181.0,2869.0,160.0,2690.0
64407,64439,26975,864691135807272221,[ 81760 136880  21337],2022-06-09 14:30:32.002707,L23,excitatory,23P,1.0,349.0,1.0,312.0
64412,64444,485049,864691135594456899,[286288 107904  15395],2022-06-09 14:30:32.002707,L23,excitatory,23P,63.0,4135.0,37.0,3801.0
64414,64446,581295,864691137197403969,[328992 100416  24282],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,3527.0,25.0,3315.0
64421,64453,454396,864691136990302357,[276128 123328  23838],2022-06-09 14:30:32.002707,L23,excitatory,23P,178.0,2736.0,156.0,2416.0
64425,64457,519158,864691135415477690,[300944 114240  26113],2022-06-09 14:30:32.002707,L23,excitatory,23P,54.0,2870.0,44.0,2625.0
64431,64463,610925,864691135498055699,[352496 113792  22696],2022-06-09 14:30:32.002707,L23,excitatory,23P,95.0,4952.0,70.0,4418.0
64434,64466,109875,864691137053781110,[106112 128832  21152],2022-06-09 14:30:32.002707,L23,excitatory,23P,25.0,1770.0,22.0,1640.0
64439,64471,191160,864691135618173327,[132176 128720  26429],2022-06-09 14:30:32.002707,L23,excitatory,23P,191.0,2376.0,171.0,2145.0
64441,64473,552076,864691136486779410,[321728 104752  22959],2022-06-09 14:30:32.002707,L23,excitatory,23P,126.0,7834.0,89.0,6907.0
64442,64474,645597,864691136674218493,[364352 114144  19325],2022-06-09 14:30:32.002707,L23,excitatory,23P,64.0,1966.0,53.0,1712.0
64443,64475,422826,864691136273328062,[246800 114912  27152],2022-06-09 14:30:32.002707,L23,excitatory,23P,29.0,1826.0,24.0,1705.0
64445,64477,420179,864691135396389153,[251296 107344  16662],2022-06-09 14:30:32.002707,L23,excitatory,23P,197.0,3145.0,176.0,2915.0
64462,64494,107049,864691135848357214,[114432 123824  21801],2022-06-09 14:30:32.002707,L23,excitatory,23P,346.0,3293.0,305.0,2899.0
64463,64495,290710,864691135307080518,[195584 110240  16152],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,1961.0,5.0,1866.0
64466,64498,487843,864691135081666039,[294608 123248  26579],2022-06-09 14:30:32.002707,L23,excitatory,23P,472.0,5839.0,357.0,5002.0
64473,64505,360179,864691135132852896,[226832 125856  25715],2022-06-09 14:30:32.002707,L23,excitatory,23P,2154.0,31326.0,1733.0,25642.0
64476,64508,389112,864691135467539084,[243440 109616  16832],2022-06-09 14:30:32.002707,L23,excitatory,23P,157.0,3455.0,136.0,3173.0
64495,64527,421904,864691135780807248,[248992 125696  19327],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,3469.0,24.0,3053.0
64498,64530,224577,864691135341145265,[152832 132320  23478],2022-06-09 14:30:32.002707,L23,inhibitory,MC,5395.0,7956.0,2677.0,6721.0
64502,64534,452198,864691135654083010,[270896 106176  16935],2022-06-09 14:30:32.002707,L23,excitatory,23P,71.0,3004.0,67.0,2790.0
64506,64538,255212,864691136134879371,[172480 108304  21873],2022-06-09 14:30:32.002707,L23,excitatory,23P,144.0,1699.0,131.0,1617.0
64512,64544,188658,864691135954208264,[141536 114752  19785],2022-06-09 14:30:32.002707,L23,excitatory,23P,111.0,5733.0,82.0,5078.0
64517,64549,608798,864691135415478970,[358464 110112  24382],2022-06-09 14:30:32.002707,L23,excitatory,23P,364.0,9169.0,305.0,7920.0
64520,64552,421062,864691135374158153,[256096 102992  25612],2022-06-09 14:30:32.002707,L23,excitatory,23P,171.0,3175.0,155.0,2938.0
64528,64560,552661,864691136361635042,[327088 125696  15647],2022-06-09 14:30:32.002707,L23,excitatory,23P,35.0,3576.0,31.0,3299.0
64529,64561,422392,864691135478583494,[259760 117200  23045],2022-06-09 14:30:32.002707,L23,excitatory,23P,43.0,5014.0,37.0,4257.0
64542,64574,452644,864691136100111477,[266960 107984  22002],2022-06-09 14:30:32.002707,L23,excitatory,23P,4.0,2699.0,3.0,2484.0
64547,64579,224240,864691136109029816,[154880 142096  20376],2022-06-09 14:30:32.002707,L23,excitatory,23P,229.0,3631.0,201.0,3237.0
64549,64581,607518,864691135926546388,[357520  87248  25494],2022-06-09 14:30:32.002707,L23,inhibitory,MC,69.0,5578.0,56.0,5286.0
64554,64586,325481,864691136065852568,[208208 123584  15989],2022-06-09 14:30:32.002707,L23,excitatory,23P,142.0,3567.0,127.0,3281.0
64556,64588,747111,864691135660831216,[393584 120192  27204],2022-06-09 14:30:32.002707,L23,excitatory,23P,253.0,901.0,212.0,800.0
64565,64597,389813,864691137053655158,[233936  98720  25597],2022-06-09 14:30:32.002707,L23,excitatory,23P,211.0,4667.0,175.0,4253.0
64566,64598,26631,864691135780842832,[ 73888 132688  20941],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,357.0,22.0,319.0
64571,64603,454229,864691136951561439,[269200 125632  22707],2022-06-09 14:30:32.002707,L23,excitatory,23P,525.0,4849.0,462.0,4237.0
64594,64626,486824,864691135697657621,[282752 119232  19384],2022-06-09 14:30:32.002707,L23,excitatory,23P,89.0,5047.0,75.0,4487.0
64603,64635,106821,864691136089376055,[106240 123984  20923],2022-06-09 14:30:32.002707,L23,excitatory,23P,197.0,2854.0,95.0,2496.0
64614,64646,257087,864691135122734887,[179088 124720  25564],2022-06-09 14:30:32.002707,L23,excitatory,23P,179.0,3535.0,141.0,3245.0
64622,64654,610631,864691136661797373,[352656 111296  20771],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,611.0,25.0,549.0
64623,64655,324579,864691135724530091,[209248 107856  24806],2022-06-09 14:30:32.002707,L23,excitatory,23P,291.0,2293.0,253.0,2127.0
64628,64660,325882,864691135341362885,[199680 116288  18964],2022-06-09 14:30:32.002707,L23,excitatory,23P,170.0,4236.0,152.0,3790.0
64631,64663,328527,864691135994523562,[206160 135936  23031],2022-06-09 14:30:32.002707,L23,excitatory,23P,75.0,1852.0,62.0,1639.0
64633,64665,224345,864691135584060536,[155712 137072  21840],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,2469.0,48.0,2247.0
64634,64666,257157,864691136118794264,[174016 118304  25918],2022-06-09 14:30:32.002707,L23,excitatory,23P,248.0,3882.0,217.0,3507.0
64646,64678,359591,864691135194420266,[213888 111584  22283],2022-06-09 14:30:32.002707,L23,excitatory,23P,40.0,3649.0,35.0,3309.0
64652,64684,257326,864691136594526626,[174544 121536  27489],2022-06-09 14:30:32.002707,L23,excitatory,23P,50.0,1703.0,46.0,1588.0
64662,64694,487794,864691135394014453,[283600 119824  26629],2022-06-09 14:30:32.002707,L23,excitatory,23P,85.0,4534.0,69.0,4070.0
64666,64698,257075,864691136024215097,[175904 114048  25166],2022-06-09 14:30:32.002707,L23,excitatory,23P,111.0,3112.0,98.0,2880.0
64669,64701,256546,864691136089389623,[176848 122368  21671],2022-06-09 14:30:32.002707,L23,excitatory,23P,274.0,3934.0,228.0,3583.0
64683,64715,154037,864691135939392001,[125824 113344  26069],2022-06-09 14:30:32.002707,L23,excitatory,23P,398.0,2820.0,333.0,2555.0
64684,64716,358239,864691135583668088,[218640  99920  25131],2022-06-09 14:30:32.002707,L23,excitatory,23P,37.0,3112.0,28.0,2946.0
64688,64720,358989,864691135354938575,[219040 114832  18045],2022-06-09 14:30:32.002707,L23,excitatory,23P,210.0,2748.0,187.0,2569.0
64691,64723,107251,864691136743950564,[113600 122912  23668],2022-06-09 14:30:32.002707,L23,excitatory,23P,60.0,3752.0,56.0,3272.0
64693,64725,155771,864691136831074926,[130160 137360  24416],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,387.0,4900.0,318.0,3904.0
64696,64728,291555,864691135491016935,[190416 102512  24458],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,4684.0,26.0,4352.0
64698,64730,389047,864691135974441327,[232384 107424  16769],2022-06-09 14:30:32.002707,L23,excitatory,23P,85.0,5053.0,74.0,4642.0
64700,64732,487074,864691136673161351,[287088 111440  20550],2022-06-09 14:30:32.002707,L23,excitatory,23P,273.0,6733.0,236.0,6021.0
64702,64734,222569,864691136208997564,[149760 125600  20018],2022-06-09 14:30:32.002707,L23,excitatory,23P,492.0,3742.0,391.0,3328.0
64707,64739,486006,864691136482897964,[286352 100272  25693],2022-06-09 14:30:32.002707,L23,excitatory,23P,54.0,5361.0,43.0,4910.0
64714,64746,256902,864691136143412020,[164784 125696  24833],2022-06-09 14:30:32.002707,L23,excitatory,23P,276.0,3900.0,252.0,3470.0
64718,64750,388979,864691136723474429,[240240 103616  16154],2022-06-09 14:30:32.002707,L23,excitatory,23P,83.0,2626.0,74.0,2486.0
64721,64753,581402,864691135959029706,[327568  99952  26214],2022-06-09 14:30:32.002707,L23,inhibitory,BC,10.0,1820.0,4.0,1680.0
