,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
64404,64436,369902,864691135637314244,[225296 197376  20599],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,25.0,2024.0,20.0,1829.0
64405,64437,459152,864691135497826835,[264368 162592  18685],2022-06-09 14:30:32.002707,L5,excitatory,4P,312.0,3196.0,276.0,2661.0
64416,64448,164631,864691135454040170,[118816 197904  19545],2022-06-09 14:30:32.002707,L5,excitatory,MC,201.0,4713.0,153.0,4193.0
64438,64470,369343,864691136673048711,[222448 195184  17504],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,195.0,10087.0,144.0,8518.0
64447,64479,300231,864691136815447406,[181776 185536  16804],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,221.0,1989.0,191.0,1748.0
64452,64484,334463,864691135771653451,[210784 186000  16249],2022-06-09 14:30:32.002707,L5,inhibitory,BC,568.0,3377.0,391.0,3028.0
64454,64486,555969,864691135994657482,[318288 159232  17142],2022-06-09 14:30:32.002707,L5,excitatory,4P,51.0,2131.0,42.0,1890.0
64464,64496,666267,864691136361775842,[361584 182976  23735],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,260.0,2864.0,229.0,2520.0
64482,64514,427947,864691135526061659,[255552 167984  18280],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,24.0,2242.0,17.0,1981.0
64488,64520,620426,864691135945924644,[354720 195808  26590],2022-06-09 14:30:32.002707,L5,excitatory,MC,115.0,3122.0,104.0,2740.0
64490,64522,666218,864691134988431482,[366320 182624  22714],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,127.0,2750.0,113.0,2380.0
64493,64525,299070,864691136136947581,[187344 175424  21966],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,40.0,2726.0,30.0,2436.0
64499,64531,332305,864691136723418877,[212304 168992  17434],2022-06-09 14:30:32.002707,L5,excitatory,4P,121.0,1874.0,104.0,1672.0
64500,64532,230583,864691135969012581,[156640 191920  22532],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,370.0,1865.0,304.0,1628.0
64509,64541,266874,864691135293177356,[174832 195696  19807],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,359.0,1811.0,302.0,1591.0
64535,64567,589338,864691136031650747,[341488 180528  23519],2022-06-09 14:30:32.002707,L5,inhibitory,BC,3030.0,7803.0,1656.0,6681.0
64539,64571,399815,864691136378770645,[240448 187296  26609],2022-06-09 14:30:32.002707,L5,inhibitory,BC,6334.0,6335.0,3994.0,5093.0
64540,64572,558708,864691136090944436,[325312 174592  19200],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,200.0,4658.0,173.0,4197.0
64560,64592,266378,864691134917419018,[169744 197648  17765],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,436.0,2696.0,387.0,2329.0
64562,64594,524586,864691136536766114,[303376 175552  18205],2022-06-09 14:30:32.002707,L5,excitatory,MC,238.0,3450.0,201.0,2939.0
64563,64595,338492,864691135334894569,[210688 204416  26883],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,3389.0,3026.0,2375.0,2576.0
64580,64612,396303,864691136388265591,[242528 171376  18023],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,187.0,3387.0,155.0,2956.0
64585,64617,617563,864691135700280955,[349216 187040  17069],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,33.0,1732.0,22.0,1526.0
64588,64620,658798,864691135730197177,[364112 159696  22570],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,284.0,2752.0,245.0,2348.0
64591,64623,703531,864691136443743619,[377392 167184  23493],2022-06-09 14:30:32.002707,L5,inhibitory,BC,420.0,2761.0,291.0,2440.0
64596,64628,79451,864691135462931006,[ 89440 200112  19350],2022-06-09 14:30:32.002707,L5,inhibitory,BC,17.0,1755.0,8.0,1375.0
64601,64633,493673,864691136973974044,[288416 163392  23548],2022-06-09 14:30:32.002707,L5,excitatory,4P,20.0,2507.0,11.0,2088.0
64602,64634,588708,864691136535832994,[328768 188752  18106],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,62.0,2687.0,48.0,2388.0
64604,64636,402158,864691135682196420,[238816 207840  26087],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,135.0,2457.0,117.0,2191.0
64605,64637,659319,864691135501930050,[363376 156288  27199],2022-06-09 14:30:32.002707,L5,excitatory,4P,315.0,1314.0,281.0,1115.0
64608,64640,587773,864691135567950828,[339088 172656  22882],2022-06-09 14:30:32.002707,L5,inhibitory,MC,7241.0,7260.0,3773.0,6301.0
64609,64641,201542,864691136329358058,[141456 217536  22873],2022-06-09 14:30:32.002707,L5,excitatory,MC,2168.0,8307.0,1672.0,6621.0
64610,64642,429444,864691136194215912,[246064 184720  15628],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,30.0,1190.0,27.0,1074.0
64611,64643,587829,864691135704076692,[337040 175824  23778],2022-06-09 14:30:32.002707,L5,excitatory,MC,94.0,5828.0,71.0,5041.0
64625,64657,267236,864691135303557543,[165600 198736  22538],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1466.0,4333.0,986.0,3882.0
64627,64659,298151,864691136123937830,[188352 172608  17554],2022-06-09 14:30:32.002707,L5,excitatory,4P,115.0,2233.0,105.0,2002.0
64630,64662,707530,864691135593535531,[377968 177744  26526],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,263.0,752.0,218.0,690.0
64636,64668,119422,864691135403425266,[107328 184480  15778],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,270.0,1615.0,233.0,1468.0
64639,64671,230259,864691135939651494,[149712 178672  20972],2022-06-09 14:30:32.002707,L5,excitatory,4P,19.0,1161.0,14.0,1041.0
64644,64676,300366,864691134884777978,[195376 187872  16673],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,444.0,2384.0,393.0,2059.0
64650,64682,372664,864691135464544498,[214528 210912  26663],2022-06-09 14:30:32.002707,L5,excitatory,MC,259.0,3313.0,214.0,2931.0
64653,64685,430825,864691135155568996,[254704 184304  23366],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,12.0,3779.0,8.0,3224.0
64659,64691,699422,864691135428523056,[379872 153440  22458],2022-06-09 14:30:32.002707,L5,excitatory,4P,277.0,1914.0,240.0,1665.0
64661,64693,560871,864691135969034597,[324208 183344  22159],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,140.0,4944.0,117.0,4310.0
64671,64703,297754,864691135644673519,[186896 169664  16224],2022-06-09 14:30:32.002707,L5,inhibitory,BC,88.0,5912.0,58.0,4868.0
64672,64704,458625,864691135478670022,[262144 173984  15448],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,144.0,1771.0,129.0,1513.0
64673,64705,461220,864691135155713636,[262224 189440  17840],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2415.0,7648.0,1378.0,6274.0
64676,64708,302972,864691135739843220,[186272 194272  20412],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,136.0,8125.0,96.0,7048.0
64677,64709,433010,864691135134711577,[246112 197952  26737],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1756.0,5484.0,898.0,4679.0
64679,64711,493216,864691136521839505,[279760 175216  21424],2022-06-09 14:30:32.002707,L5,inhibitory,BC,3724.0,12161.0,2537.0,10145.0
64690,64722,400891,864691135493974672,[235552 196336  19462],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,580.0,2438.0,504.0,2169.0
64692,64724,493476,864691135777112765,[284848 161136  23059],2022-06-09 14:30:32.002707,L5,excitatory,4P,48.0,2482.0,41.0,2132.0
64694,64726,399334,864691135569477618,[243520 192480  22554],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,309.0,4805.0,254.0,4061.0
64695,64727,428036,864691135991498433,[252544 167392  19193],2022-06-09 14:30:32.002707,L5,excitatory,4P,78.0,1745.0,66.0,1551.0
64709,64741,36359,864691135490582247,[ 75296 180144  20089],2022-06-09 14:30:32.002707,L5,excitatory,4P,12.0,499.0,10.0,435.0
64715,64747,234613,864691136051092979,[147936 212400  21880],2022-06-09 14:30:32.002707,L5,excitatory,MC,222.0,3621.0,168.0,3077.0
64742,64774,332001,864691135065007684,[207008 174928  16857],2022-06-09 14:30:32.002707,L5,inhibitory,BC,50.0,3237.0,20.0,2624.0
64743,64775,666266,864691135718487345,[361296 192496  23653],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,57.0,3438.0,43.0,3084.0
64745,64777,301083,864691134947838716,[181712 182736  21608],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,98.0,3505.0,81.0,3078.0
64748,64780,663009,864691135755923645,[371040 166176  26981],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,35.0,2480.0,27.0,2155.0
64755,64787,233059,864691135303605927,[160640 203392  24183],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,278.0,10215.0,216.0,8265.0
64757,64789,589201,864691135780986448,[342704 184880  22073],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,547.0,1316.0,469.0,1251.0
64770,64802,335586,864691135571228709,[212400 182800  22139],2022-06-09 14:30:32.002707,L5,excitatory,NGC,208.0,3721.0,178.0,3202.0
64772,64804,261668,864691135951957795,[177632 172704  16125],2022-06-09 14:30:32.002707,L5,inhibitory,MC,316.0,1927.0,239.0,1633.0
64775,64807,120198,864691135588782788,[107904 192592  19883],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,191.0,2260.0,161.0,2008.0
64782,64814,265432,864691136973672476,[179808 186448  25627],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,246.0,1247.0,209.0,1017.0
64786,64818,703559,864691135799777122,[385264 166080  23903],2022-06-09 14:30:32.002707,L5,excitatory,4P,108.0,2815.0,90.0,2431.0
64787,64819,556328,864691135291748022,[317904 159632  19006],2022-06-09 14:30:32.002707,L5,excitatory,4P,71.0,3418.0,63.0,3001.0
64789,64821,335942,864691135517587338,[210784 191488  24722],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,271.0,2204.0,233.0,1968.0
64790,64822,229832,864691135571219749,[157024 182752  18039],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,114.0,2638.0,80.0,2267.0
64794,64826,119398,864691136236735247,[102160 191856  16331],2022-06-09 14:30:32.002707,L5,inhibitory,MC,8.0,1853.0,5.0,1696.0
64795,64827,162798,864691136194007766,[125712 183808  25480],2022-06-09 14:30:32.002707,L5,excitatory,23P,124.0,1359.0,108.0,1209.0
64798,64830,199565,864691136723460605,[138352 205936  23583],2022-06-09 14:30:32.002707,L5,inhibitory,MC,11.0,1183.0,7.0,1101.0
64806,64838,300131,864691135579330756,[186368 183616  16086],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,58.0,1947.0,52.0,1770.0
64809,64841,666148,864691135474777152,[368320 191024  22606],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,157.0,4258.0,132.0,3711.0
64812,64844,497166,864691136329370346,[287632 198832  21560],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,127.0,959.0,105.0,898.0
64814,64846,617207,864691135567739884,[359072 175248  27027],2022-06-09 14:30:32.002707,L5,inhibitory,BC,18.0,6977.0,11.0,5699.0
64818,64850,494562,864691135699697300,[287968 178000  17534],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,253.0,3273.0,212.0,2873.0
64821,64853,368435,864691134885070842,[214928 186016  25042],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,151.0,2237.0,118.0,1915.0
64825,64857,364559,864691135415467450,[229040 169136  15261],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,72.0,1005.0,65.0,867.0
64828,64860,664545,864691135568063980,[364336 184832  18347],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,176.0,6177.0,126.0,5321.0
64833,64865,615961,864691135213045816,[354976 171072  17293],2022-06-09 14:30:32.002707,L5,excitatory,MC,92.0,3851.0,72.0,3383.0
64840,64872,123854,864691136089256759,[100512 196992  21717],2022-06-09 14:30:32.002707,L5,excitatory,NGC,28.0,951.0,19.0,857.0
64850,64882,164892,864691136911624945,[122208 200912  21534],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,172.0,2171.0,158.0,1948.0
64857,64889,399189,864691135515949779,[231872 190224  21847],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,8.0,1389.0,5.0,1178.0
64858,64890,432269,864691135478315974,[248176 208016  20801],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,46.0,2490.0,35.0,2207.0
64864,64896,230012,864691136418911895,[160096 184240  18926],2022-06-09 14:30:32.002707,L5,inhibitory,MC,6782.0,7659.0,3577.0,6084.0
64874,64906,711404,864691135058862235,[380480 195136  22280],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,55.0,1181.0,48.0,1042.0
64876,64908,463735,864691135117930461,[274752 199952  20249],2022-06-09 14:30:32.002707,L5,inhibitory,BC,7740.0,6314.0,5034.0,5234.0
64878,64910,367934,864691135375352050,[214544 182416  21633],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,18.0,1856.0,16.0,1543.0
64880,64912,555751,864691136008582830,[321456 156352  15328],2022-06-09 14:30:32.002707,L5,excitatory,4P,37.0,810.0,30.0,731.0
64883,64915,494528,864691135888526729,[282928 192336  17813],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,104.0,1025.0,81.0,968.0
64885,64917,119627,864691136065270424,[111616 182352  16482],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,41.0,1397.0,36.0,1246.0
64890,64922,663028,864691135303164839,[374768 176272  26515],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,306.0,2287.0,242.0,2002.0
64895,64927,617712,864691135678132466,[344576 189264  18548],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,152.0,1953.0,113.0,1743.0
64901,64933,399728,864691136521948305,[236912 182624  25781],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,158.0,5301.0,123.0,4462.0
64903,64935,165233,864691135307083334,[121968 204288  23906],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,233.0,4684.0,191.0,3998.0
64931,64963,588073,864691135428542000,[330032 161168  26532],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,94.0,3129.0,84.0,2715.0
64936,64968,663024,864691135968906341,[374960 164848  27166],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,82.0,1641.0,64.0,1315.0
64939,64971,196845,864691136010882211,[146208 178992  19304],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,20.0,1180.0,19.0,1060.0
64942,64974,364677,864691136684024182,[221904 164240  15914],2022-06-09 14:30:32.002707,L5,excitatory,4P,65.0,1973.0,56.0,1756.0
64960,64993,431763,864691135991501249,[251184 200896  17612],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,115.0,3200.0,86.0,2775.0
64966,64999,267192,864691135194735914,[174432 200608  21567],2022-06-09 14:30:32.002707,L5,inhibitory,MC,737.0,2812.0,475.0,2583.0
64969,65002,265204,864691135807191325,[172816 181296  24036],2022-06-09 14:30:32.002707,L5,excitatory,MC,64.0,4795.0,55.0,4040.0
64976,65009,267730,864691135758928206,[169424 203744  25789],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,493.0,4414.0,397.0,3762.0
64984,65017,364439,864691135987423624,[215520 168592  15216],2022-06-09 14:30:32.002707,L5,excitatory,4P,54.0,874.0,46.0,767.0
64990,65023,588348,864691135717931924,[336608 184400  16114],2022-06-09 14:30:32.002707,L5,inhibitory,MC,424.0,2912.0,316.0,2590.0
