,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DOM_labels
3010,486372,864691136008571566,[293216 117232  15431],2022-06-09 14:30:32.002707,L23,excitatory,23P,134.0,2395.0,100.0,2206.0,1
3012,328526,864691137196891969,[205648 129088  23167],2022-06-09 14:30:32.002707,L23,excitatory,23P,816.0,5596.0,687.0,4689.0,1
3013,487369,864691135567731692,[286864 115024  22132],2022-06-09 14:30:32.002707,L23,excitatory,23P,34.0,4206.0,17.0,3810.0,1
3014,581385,864691136194473174,[340368  99792  25174],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,11.0,2357.0,8.0,2195.0,1
3028,362016,864691135474597696,[214624 129872  27139],2022-06-09 14:30:32.002707,L23,excitatory,23P,294.0,3942.0,247.0,3433.0,1
3033,328518,864691135269952933,[203712 136096  22690],2022-06-09 14:30:32.002707,L23,inhibitory,BC,5240.0,10966.0,2819.0,9249.0,1
3045,109502,864691135952024099,[ 98752 131088  18974],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,3202.0,37.0,2920.0,1
3048,361582,864691135269749925,[215120 131344  22918],2022-06-09 14:30:32.002707,L23,excitatory,23P,83.0,1850.0,69.0,1602.0,1
3049,294516,864691136089268279,[194192 135024  20460],2022-06-09 14:30:32.002707,L23,excitatory,23P,294.0,4491.0,252.0,4041.0,1
3052,327861,864691135490232423,[206720 138048  18150],2022-06-09 14:30:32.002707,L23,excitatory,23P,65.0,2591.0,59.0,2361.0,1
3055,328314,864691136990199445,[202736 132736  21830],2022-06-09 14:30:32.002707,L23,excitatory,23P,144.0,2452.0,123.0,2122.0,1
3059,390198,864691135603379523,[244720 117664  15348],2022-06-09 14:30:32.002707,L23,excitatory,23P,174.0,2489.0,159.0,2289.0,1
3060,609601,864691135454089066,[347584 106992  26484],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,4541.0,42.0,4089.0,1
3061,224732,864691136134414987,[157104 129472  24370],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,86.0,4080.0,65.0,3518.0,1
3063,388991,864691136486805010,[242848 101184  16412],2022-06-09 14:30:32.002707,L23,excitatory,23P,93.0,1687.0,89.0,1603.0,1
3066,642052,864691136194563148,[375408 105984  23793],2022-06-09 14:30:32.002707,L23,excitatory,23P,320.0,6796.0,272.0,5916.0,1
3072,552635,864691135181770498,[321184 113072  15144],2022-06-09 14:30:32.002707,L23,inhibitory,BC,2309.0,7313.0,1226.0,6564.0,1
3073,155690,864691135753589197,[118016 137088  24575],2022-06-09 14:30:32.002707,L23,excitatory,23P,352.0,2336.0,311.0,2133.0,1
3075,552320,864691135345159327,[327376 103616  25184],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,2959.0,12.0,2776.0,1
3079,64292,864691135719217577,[ 94128 117024  21768],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,6.0,1383.0,5.0,1235.0,1
3084,223196,864691135345425567,[163408 113824  24501],2022-06-09 14:30:32.002707,L23,excitatory,23P,249.0,3400.0,219.0,3149.0,1
3085,153626,864691136031657147,[128272 121536  22909],2022-06-09 14:30:32.002707,L23,excitatory,23P,201.0,6079.0,171.0,5375.0,1
3086,390802,864691135440468040,[229520 116528  19800],2022-06-09 14:30:32.002707,L23,excitatory,23P,48.0,4580.0,38.0,4212.0,1
3090,517812,864691135212647808,[297456 121520  16353],2022-06-09 14:30:32.002707,L23,excitatory,23P,242.0,2983.0,215.0,2648.0,1
3094,189943,864691135866412054,[131904 136528  17821],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,192.0,2157.0,164.0,1890.0,1
3097,359250,864691136311794493,[221984 120304  18825],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,40.0,4018.0,29.0,3466.0,1
3100,551766,864691135991503809,[314416 110512  19188],2022-06-09 14:30:32.002707,L23,excitatory,23P,225.0,3762.0,197.0,3519.0,1
3105,107062,864691136004710090,[ 98496 113648  22686],2022-06-09 14:30:32.002707,L23,inhibitory,BC,14.0,1379.0,9.0,1242.0,1
3112,581634,864691135771705931,[342592 108032  27481],2022-06-09 14:30:32.002707,L23,inhibitory,BC,290.0,4840.0,223.0,4270.0,1
3116,190608,864691136823389156,[135312 131392  21725],2022-06-09 14:30:32.002707,L23,excitatory,23P,67.0,3918.0,60.0,3434.0,1
3117,222385,864691136590474724,[153008 121504  18365],2022-06-09 14:30:32.002707,L23,excitatory,23P,196.0,4366.0,175.0,4044.0,1
3120,486995,864691135660743408,[289008 113008  19955],2022-06-09 14:30:32.002707,L23,excitatory,23P,228.0,5772.0,192.0,5215.0,1
3133,554005,864691136549714594,[313584 117856  26588],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,351.0,3081.0,236.0,2653.0,1
3138,608820,864691135354958799,[346112 108784  25339],2022-06-09 14:30:32.002707,L23,excitatory,23P,183.0,4616.0,158.0,3948.0,1
3140,152723,864691135777512893,[126704 124048  15391],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,2550.0,18.0,2095.0,1
3142,610313,864691135761777462,[349168 126528  18536],2022-06-09 14:30:32.002707,L23,excitatory,23P,73.0,7275.0,52.0,6419.0,1
3157,487347,864691136123697702,[280848 126912  22040],2022-06-09 14:30:32.002707,L23,excitatory,23P,268.0,5483.0,240.0,4677.0,1
3171,324432,864691135081681143,[206848 110544  22845],2022-06-09 14:30:32.002707,L23,excitatory,23P,46.0,4702.0,38.0,4248.0,1
3172,582091,864691135501703746,[340016 115840  18500],2022-06-09 14:30:32.002707,L23,excitatory,23P,238.0,3958.0,206.0,3650.0,1
3179,188935,864691135134710297,[138512 112832  22298],2022-06-09 14:30:32.002707,L23,excitatory,23P,137.0,4400.0,117.0,3769.0,1
3180,689752,864691135589941259,[377024  95456  24057],2022-06-09 14:30:32.002707,L23,excitatory,23P,25.0,2591.0,19.0,2429.0,1
3185,453355,864691136272945086,[268144 115968  16404],2022-06-09 14:30:32.002707,L23,excitatory,23P,178.0,3994.0,165.0,3658.0,1
3191,323780,864691135502269109,[209104 108160  15415],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,3643.0,16.0,3157.0,1
3208,636653,864691136296689179,[368016  89840  25432],2022-06-09 14:30:32.002707,L23,excitatory,23P,61.0,2989.0,39.0,2784.0,1
3213,453731,864691136123759910,[270176 120560  19330],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,5330.0,24.0,4618.0,1
3217,641911,864691136041002070,[361440 100160  23081],2022-06-09 14:30:32.002707,L23,excitatory,23P,72.0,4013.0,65.0,3694.0,1
3225,487840,864691135476471720,[294208 125376  26757],2022-06-09 14:30:32.002707,L23,excitatory,23P,181.0,2877.0,158.0,2576.0,1
3245,552293,864691136000138954,[317856 101536  25455],2022-06-09 14:30:32.002707,L23,excitatory,23P,108.0,6280.0,92.0,5699.0,1
3246,327968,864691135360272455,[205920 129120  19201],2022-06-09 14:30:32.002707,L23,inhibitory,BC,4118.0,11284.0,2681.0,9529.0,1
3249,518910,864691135585145980,[299776 115392  23566],2022-06-09 14:30:32.002707,L23,excitatory,23P,64.0,4950.0,52.0,4479.0,1
3257,358568,864691135584083779,[216528 113440  15613],2022-06-09 14:30:32.002707,L23,excitatory,23P,103.0,4255.0,91.0,3603.0,1
3269,324153,864691135341153201,[210720 108768  19893],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,3743.0,37.0,3469.0,1
3294,583081,864691136194200808,[330048 128016  15351],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,3047.0,15.0,2773.0,1
3295,551754,864691136973684764,[311568 107248  19197],2022-06-09 14:30:32.002707,L23,excitatory,23P,73.0,3943.0,62.0,3695.0,1
3296,64905,864691135462730558,[ 97104 115568  22113],2022-06-09 14:30:32.002707,L23,excitatory,23P,11.0,448.0,11.0,391.0,1
3298,255425,864691136740815452,[166480 108272  25052],2022-06-09 14:30:32.002707,L23,excitatory,23P,152.0,2971.0,136.0,2764.0,1
3299,191138,864691135445895826,[146000 133504  25065],2022-06-09 14:30:32.002707,L23,excitatory,23P,426.0,2283.0,378.0,2047.0,1
3303,452740,864691136906718830,[272688 108080  23167],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,3425.0,18.0,3165.0,1
3304,553321,864691135194621738,[325216 120608  20258],2022-06-09 14:30:32.002707,L23,excitatory,23P,371.0,6299.0,323.0,5604.0,1
3305,294548,864691136618765709,[183936 131280  21625],2022-06-09 14:30:32.002707,L23,excitatory,23P,68.0,3796.0,58.0,3466.0,1
3306,553136,864691135866635286,[318384 121776  18557],2022-06-09 14:30:32.002707,L23,excitatory,23P,18.0,3099.0,11.0,2901.0,1
3308,453946,864691135122310951,[267040 111440  20662],2022-06-09 14:30:32.002707,L23,excitatory,23P,172.0,5590.0,149.0,4942.0,1
3309,360728,864691136812038771,[223600 135024  17149],2022-06-09 14:30:32.002707,L23,excitatory,23P,118.0,4150.0,100.0,3818.0,1
3310,518768,864691135644884207,[297248 119328  22478],2022-06-09 14:30:32.002707,L23,excitatory,23P,191.0,5011.0,165.0,4547.0,1
3312,518256,864691135856037166,[309264 122064  18884],2022-06-09 14:30:32.002707,L23,excitatory,23P,118.0,5459.0,82.0,5013.0,1
3313,358689,864691136965826510,[220544 117488  16398],2022-06-09 14:30:32.002707,L23,excitatory,23P,64.0,4521.0,54.0,4019.0,1
3314,323909,864691136698269814,[210336 106720  16908],2022-06-09 14:30:32.002707,L23,excitatory,23P,40.0,2340.0,33.0,2190.0,1
3316,152749,864691135373722697,[117264 123504  16418],2022-06-09 14:30:32.002707,L23,excitatory,23P,187.0,1930.0,147.0,1732.0,1
3319,453434,864691136545444770,[264144 124848  16890],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3525.0,10450.0,1908.0,9270.0,1
3326,358019,864691135809493964,[220592 110096  22796],2022-06-09 14:30:32.002707,L23,excitatory,23P,71.0,3899.0,60.0,3459.0,1
3331,189835,864691135660521968,[147168 136880  16088],2022-06-09 14:30:32.002707,L23,excitatory,23P,155.0,4165.0,123.0,3771.0,1
3335,324532,864691135771669835,[200272 108464  24328],2022-06-09 14:30:32.002707,L23,excitatory,23P,178.0,2204.0,155.0,2092.0,1
3339,453162,864691135807726365,[271456 108368  27354],2022-06-09 14:30:32.002707,L23,excitatory,23P,83.0,4359.0,70.0,3775.0,1
3340,360148,864691135937355829,[217376 120864  26031],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,4631.0,49.0,4212.0,1
3361,357947,864691135345254559,[221936 100688  21879],2022-06-09 14:30:32.002707,L23,excitatory,23P,24.0,3942.0,22.0,3679.0,1
3366,454616,864691136906616174,[270944 114112  25045],2022-06-09 14:30:32.002707,L23,excitatory,23P,314.0,5466.0,257.0,4736.0,1
3392,359336,864691136719954806,[222320 125360  19804],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,3793.0,51.0,3492.0,1
3394,611301,864691135474663232,[344288 124384  26147],2022-06-09 14:30:32.002707,L23,excitatory,23P,656.0,4683.0,561.0,4022.0,1
3396,188603,864691135560902369,[133632 125456  20020],2022-06-09 14:30:32.002707,L23,excitatory,23P,18.0,2374.0,12.0,2181.0,1
3397,610823,864691135502050229,[346336 111408  22519],2022-06-09 14:30:32.002707,L23,excitatory,23P,204.0,4758.0,174.0,4276.0,1
3409,222141,864691135291735222,[163088 116864  16423],2022-06-09 14:30:32.002707,L23,excitatory,23P,181.0,3889.0,146.0,3520.0,1
3410,109346,864691135132962720,[107216 131264  17938],2022-06-09 14:30:32.002707,L23,excitatory,23P,119.0,3347.0,99.0,3095.0,1
3412,190084,864691136296737563,[133696 127376  18132],2022-06-09 14:30:32.002707,L23,excitatory,23P,471.0,3905.0,410.0,3471.0,1
3414,223232,864691135407265225,[156432 122112  25273],2022-06-09 14:30:32.002707,L23,excitatory,23P,151.0,3438.0,128.0,3047.0,1
3415,223247,864691135815800143,[161312 115232  25261],2022-06-09 14:30:32.002707,L23,excitatory,5P-PT,146.0,448.0,93.0,364.0,1
3423,189137,864691135341053381,[140208 124336  24049],2022-06-09 14:30:32.002707,L23,excitatory,23P,269.0,4238.0,217.0,3727.0,1
3426,454059,864691135673227972,[270656 115776  21439],2022-06-09 14:30:32.002707,L23,excitatory,23P,170.0,4879.0,146.0,4412.0,1
3427,608176,864691135494005648,[347872 105152  18969],2022-06-09 14:30:32.002707,L23,excitatory,23P,226.0,4428.0,195.0,4105.0,1
3428,294927,864691136672627591,[186528 132672  24129],2022-06-09 14:30:32.002707,L23,excitatory,23P,937.0,2191.0,792.0,1929.0,1
3432,153038,864691135497660691,[118176 124432  18168],2022-06-09 14:30:32.002707,L23,excitatory,23P,118.0,4182.0,94.0,3817.0,1
3433,325339,864691136482868012,[211024 120512  15466],2022-06-09 14:30:32.002707,L23,excitatory,23P,106.0,2962.0,72.0,2717.0,1
3434,517227,864691135865521797,[299280 104864  23637],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,42.0,3808.0,31.0,3329.0,1
3435,290609,864691137053811574,[184544 108160  15666],2022-06-09 14:30:32.002707,L23,excitatory,23P,189.0,2822.0,152.0,2630.0,1
3439,255207,864691135609876231,[167024 109696  22578],2022-06-09 14:30:32.002707,L23,excitatory,23P,211.0,4043.0,184.0,3710.0,1
3442,292500,864691135307381574,[192560 126336  19432],2022-06-09 14:30:32.002707,L23,excitatory,23P,219.0,3240.0,198.0,2981.0,1
3448,389321,864691136136620413,[242256 102624  19841],2022-06-09 14:30:32.002707,L23,excitatory,23P,150.0,3041.0,140.0,2783.0,1
3451,63726,864691135718481969,[ 87520 121120  16750],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,1149.0,20.0,1079.0,1
3454,155512,864691135462758206,[128576 135728  23136],2022-06-09 14:30:32.002707,L23,excitatory,23P,625.0,4106.0,543.0,3594.0,1
3469,359199,864691136010898595,[213344 123600  18900],2022-06-09 14:30:32.002707,L23,excitatory,23P,524.0,6128.0,444.0,5490.0,1
3470,487839,864691135809482700,[293600 114464  26668],2022-06-09 14:30:32.002707,L23,excitatory,23P,250.0,3800.0,229.0,3396.0,1
3475,517593,864691135918357168,[295808 110480  27484],2022-06-09 14:30:32.002707,L23,excitatory,23P,168.0,2462.0,138.0,2242.0,1
3477,189455,864691136194581836,[134736 125936  26614],2022-06-09 14:30:32.002707,L23,excitatory,23P,380.0,3672.0,295.0,3158.0,1
3478,518747,864691135458739396,[309376 119408  21311],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,24.0,3065.0,13.0,2797.0,1
3489,292413,864691135497672211,[194224 114016  18539],2022-06-09 14:30:32.002707,L23,excitatory,23P,171.0,3954.0,151.0,3640.0,1
3491,391407,864691135585150588,[240192 120832  24137],2022-06-09 14:30:32.002707,L23,excitatory,23P,347.0,2895.0,312.0,2467.0,1
3502,389307,864691136008489644,[237568 109344  20246],2022-06-09 14:30:32.002707,L23,excitatory,23P,62.0,4922.0,56.0,4501.0,1
3504,486601,864691135683226866,[285456 111232  17620],2022-06-09 14:30:32.002707,L23,excitatory,23P,121.0,6093.0,96.0,5552.0,1
3512,421019,864691135428671792,[248192 104560  24991],2022-06-09 14:30:32.002707,L23,excitatory,23P,97.0,2182.0,86.0,1980.0,1
3514,223115,864691136031758779,[147280 112720  24142],2022-06-09 14:30:32.002707,L23,excitatory,23P,122.0,1966.0,108.0,1827.0,1
3518,106217,864691136289008535,[ 99424 125440  15361],2022-06-09 14:30:32.002707,L23,excitatory,23P,38.0,2519.0,33.0,2200.0,1
3526,517397,864691135696381082,[303280 107856  25145],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,5812.0,20.0,5209.0,1
3528,324359,864691136328890602,[210080 107120  21874],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,4117.0,18.0,3785.0,1
3531,361616,864691135373747273,[220176 131216  23019],2022-06-09 14:30:32.002707,L23,excitatory,23P,457.0,2548.0,395.0,2228.0,1
3537,453560,864691135385245013,[272160 119664  17883],2022-06-09 14:30:32.002707,L23,excitatory,23P,207.0,4604.0,174.0,4017.0,1
3541,581957,864691135099864608,[330960 121120  17302],2022-06-09 14:30:32.002707,L23,inhibitory,BC,1319.0,9169.0,735.0,8152.0,1
3542,292003,864691136951555807,[189808 120896  16063],2022-06-09 14:30:32.002707,L23,excitatory,23P,197.0,2733.0,181.0,2578.0,1
3550,553949,864691136008844462,[319712 116784  25889],2022-06-09 14:30:32.002707,L23,excitatory,23P,117.0,4890.0,92.0,4414.0,1
3555,292339,864691135575499294,[183904 113712  18292],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,2550.0,22.0,2414.0,1
3556,608744,864691135394318325,[346352 107440  24889],2022-06-09 14:30:32.002707,L23,excitatory,23P,89.0,6479.0,70.0,5678.0,1
3557,609775,864691135568224748,[344640 120768  15655],2022-06-09 14:30:32.002707,L23,excitatory,23P,86.0,3001.0,61.0,2785.0,1
3558,642013,864691135385331285,[366512  97952  24121],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,6297.0,40.0,5803.0,1
3559,516747,864691135850425543,[308896 109072  19514],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,5022.0,26.0,4685.0,1
3570,357306,864691136020321784,[227616 107792  16497],2022-06-09 14:30:32.002707,L23,excitatory,23P,20.0,1501.0,18.0,1432.0,1
3573,325987,864691135307295814,[200672 120672  19721],2022-06-09 14:30:32.002707,L23,excitatory,23P,365.0,5091.0,304.0,4525.0,1
3576,452996,864691135510909136,[262704 104512  26306],2022-06-09 14:30:32.002707,L23,excitatory,23P,238.0,4371.0,194.0,3876.0,1
3579,389676,864691135683729394,[231056  99504  23422],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,4346.0,23.0,3919.0,1
3586,389288,864691135454324074,[231264 102416  20084],2022-06-09 14:30:32.002707,L23,excitatory,23P,63.0,4120.0,56.0,3751.0,1
3594,188386,864691135658111106,[133632 120672  18647],2022-06-09 14:30:32.002707,L23,excitatory,23P,253.0,5353.0,225.0,4579.0,1
3602,553232,864691135065009732,[325040 122448  19178],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,5136.0,13.0,4654.0,1
3608,293943,864691136136583549,[186736 128080  17420],2022-06-09 14:30:32.002707,L23,excitatory,23P,65.0,3675.0,52.0,3376.0,1
3611,294543,864691135585483644,[182176 139408  21783],2022-06-09 14:30:32.002707,L23,excitatory,23P,255.0,4493.0,224.0,3998.0,1
3613,421730,864691136209403580,[248784 117840  17610],2022-06-09 14:30:32.002707,L23,excitatory,23P,146.0,3758.0,126.0,3344.0,1
3624,487673,864691136990015381,[285744 118976  25019],2022-06-09 14:30:32.002707,L23,excitatory,23P,90.0,4440.0,77.0,3990.0,1
3628,580979,864691135576953861,[341536 103840  20382],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,15.0,1672.0,7.0,1491.0,1
3637,258485,864691136118805016,[177472 129488  22985],2022-06-09 14:30:32.002707,L23,excitatory,23P,121.0,3187.0,107.0,2847.0,1
3655,324273,864691135585428092,[207696 109440  21081],2022-06-09 14:30:32.002707,L23,excitatory,23P,168.0,5042.0,144.0,4650.0,1
3665,328422,864691136378927061,[205616 134416  21873],2022-06-09 14:30:32.002707,L23,excitatory,23P,330.0,3866.0,291.0,3423.0,1
3666,191346,864691135065318724,[139792 134688  26630],2022-06-09 14:30:32.002707,L23,excitatory,23P,279.0,2794.0,204.0,2403.0,1
3670,326881,864691135082056951,[209792 114912  25793],2022-06-09 14:30:32.002707,L23,excitatory,23P,44.0,3329.0,39.0,3024.0,1
3671,223788,864691136602043345,[158224 129632  16688],2022-06-09 14:30:32.002707,L23,excitatory,23P,267.0,3900.0,221.0,3561.0,1
3705,63940,864691135394019061,[ 91968 127104  18320],2022-06-09 14:30:32.002707,L23,excitatory,23P,125.0,2519.0,118.0,2278.0,1
3706,693407,864691135807312669,[384192 116464  27400],2022-06-09 14:30:32.002707,L23,excitatory,23P,183.0,1741.0,160.0,1512.0,1
3708,360034,864691135341168305,[212896 125616  25806],2022-06-09 14:30:32.002707,L23,excitatory,23P,101.0,4059.0,85.0,3699.0,1
3710,222705,864691135585336444,[157056 118288  20679],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,330.0,2089.0,264.0,1902.0,1
3711,292059,864691135379316210,[182096 124592  16603],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,19.0,3073.0,8.0,2617.0,1
3714,155911,864691135748983081,[125696 134192  25966],2022-06-09 14:30:32.002707,L23,excitatory,23P,54.0,932.0,46.0,848.0,1
3717,153184,864691136601555921,[130704 124944  19243],2022-06-09 14:30:32.002707,L23,excitatory,23P,189.0,3507.0,170.0,3220.0,1
3723,689328,864691135396395553,[383568 102688  22470],2022-06-09 14:30:32.002707,L23,excitatory,23P,58.0,2222.0,48.0,1940.0,1
3732,359999,864691136056793560,[227984 111376  25011],2022-06-09 14:30:32.002707,L23,excitatory,23P,701.0,2921.0,431.0,2630.0,1
3744,582270,864691135684411575,[338096 119936  20055],2022-06-09 14:30:32.002707,L23,excitatory,23P,221.0,7239.0,86.0,6394.0,1
3748,641955,864691135462272157,[371440 100336  22974],2022-06-09 14:30:32.002707,L23,excitatory,23P,130.0,3370.0,102.0,2856.0,1
3752,154694,864691136148242769,[128480 129968  17721],2022-06-09 14:30:32.002707,L23,excitatory,23P,68.0,4941.0,58.0,4442.0,1
3759,291778,864691135345628063,[183264 106624  27577],2022-06-09 14:30:32.002707,L23,excitatory,23P,404.0,3297.0,319.0,2956.0,1
3762,224111,864691136965761230,[149312 133552  19942],2022-06-09 14:30:32.002707,L23,excitatory,23P,302.0,4594.0,241.0,4046.0,1
3767,109014,864691136743452388,[108576 130160  15448],2022-06-09 14:30:32.002707,L23,inhibitory,MC,1153.0,4488.0,916.0,3961.0,1
3770,361573,864691135570720237,[213552 133712  22919],2022-06-09 14:30:32.002707,L23,excitatory,23P,654.0,4185.0,565.0,3725.0,1
3774,292569,864691135012551670,[186560 120384  20001],2022-06-09 14:30:32.002707,L23,excitatory,23P,103.0,2480.0,93.0,2336.0,1
3776,325566,864691135491041732,[205248 114480  16646],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,2037.0,7.0,1760.0,1
3787,67292,864691135952030755,[ 94832 136480  17285],2022-06-09 14:30:32.002707,L23,excitatory,23P,74.0,1288.0,61.0,1167.0,1
3789,189627,864691135501914434,[134656 142080  15508],2022-06-09 14:30:32.002707,L23,excitatory,23P,67.0,2984.0,51.0,2646.0,1
3791,551723,864691136031674043,[321808 110704  18534],2022-06-09 14:30:32.002707,L23,excitatory,23P,193.0,5002.0,152.0,4521.0,1
3797,638067,864691135462687038,[363824 107056  16979],2022-06-09 14:30:32.002707,L23,excitatory,23P,14.0,1495.0,8.0,1365.0,1
3803,582735,864691135939290369,[332624 114640  24165],2022-06-09 14:30:32.002707,L23,excitatory,23P,276.0,5892.0,206.0,5208.0,1
3815,224785,864691135491237215,[151520 132688  25676],2022-06-09 14:30:32.002707,L23,excitatory,23P,198.0,2436.0,154.0,2105.0,1
3816,327801,864691136436383902,[197184 140272  18761],2022-06-09 14:30:32.002707,L23,excitatory,23P,496.0,2767.0,449.0,2389.0,1
3818,610817,864691135939866369,[345344 116176  22388],2022-06-09 14:30:32.002707,L23,excitatory,23P,153.0,4415.0,121.0,3978.0,1
3822,292055,864691136601859537,[181424 119952  16542],2022-06-09 14:30:32.002707,L23,excitatory,23P,60.0,3830.0,51.0,3541.0,1
3837,294911,864691136672906375,[182144 136160  24098],2022-06-09 14:30:32.002707,L23,excitatory,23P,81.0,3746.0,67.0,3230.0,1
3840,487578,864691136134774923,[284896 122480  24170],2022-06-09 14:30:32.002707,L23,excitatory,23P,105.0,2135.0,92.0,1874.0,1
3842,608609,864691135385224277,[350640 108368  23020],2022-06-09 14:30:32.002707,L23,excitatory,23P,203.0,5054.0,176.0,4465.0,1
3845,222441,864691135510890192,[163088 124768  18127],2022-06-09 14:30:32.002707,L23,excitatory,23P,167.0,5745.0,147.0,4925.0,1
3853,453734,864691136662520286,[270352 125264  19422],2022-06-09 14:30:32.002707,L23,excitatory,23P,226.0,5350.0,201.0,4761.0,1
3855,105147,864691135809457868,[109664 110080  23818],2022-06-09 14:30:32.002707,L23,excitatory,23P,64.0,2898.0,55.0,2572.0,1
3857,581987,864691136925861962,[336480 119888  17458],2022-06-09 14:30:32.002707,L23,excitatory,23P,119.0,5976.0,99.0,5435.0,1
3861,259151,864691135937731381,[172112 136288  25758],2022-06-09 14:30:32.002707,L23,excitatory,23P,955.0,5627.0,825.0,4933.0,1
3866,189055,864691135753678029,[139312 124224  22693],2022-06-09 14:30:32.002707,L23,excitatory,NGC,95.0,5085.0,83.0,4266.0,1
3869,257014,864691135858920808,[166976 126832  25358],2022-06-09 14:30:32.002707,L23,excitatory,23P,312.0,3147.0,273.0,2845.0,1
3892,327881,864691137197301313,[210128 131520  18721],2022-06-09 14:30:32.002707,L23,excitatory,23P,177.0,3967.0,146.0,3563.0,1
3898,154249,864691136273331646,[125712 122208  27236],2022-06-09 14:30:32.002707,L23,excitatory,23P,515.0,4453.0,375.0,3840.0,1
3899,325617,864691136143689268,[196976 120464  17915],2022-06-09 14:30:32.002707,L23,excitatory,23P,203.0,2051.0,180.0,1962.0,1
3922,581783,864691136770543214,[335440 119600  16213],2022-06-09 14:30:32.002707,L23,excitatory,23P,113.0,4919.0,91.0,4536.0,1
3925,188092,864691135847946833,[138016 115392  15734],2022-06-09 14:30:32.002707,L23,excitatory,23P,128.0,1153.0,115.0,1057.0,1
3926,64065,864691135730185401,[ 83760 124592  20076],2022-06-09 14:30:32.002707,L23,excitatory,23P,189.0,1184.0,169.0,1136.0,1
3927,422844,864691135355365327,[252112 123328  26905],2022-06-09 14:30:32.002707,L23,excitatory,23P,288.0,3900.0,212.0,3394.0,1
3934,358021,864691135937517572,[220704 104144  23323],2022-06-09 14:30:32.002707,L23,excitatory,23P,178.0,5858.0,152.0,5200.0,1
3937,292586,864691135517659274,[190816 112832  19551],2022-06-09 14:30:32.002707,L23,excitatory,23P,85.0,2602.0,73.0,2450.0,1
3938,153294,864691135291727542,[115312 119984  20487],2022-06-09 14:30:32.002707,L23,excitatory,23P,328.0,4302.0,291.0,3711.0,1
3939,325671,864691135398821874,[204640 112048  17754],2022-06-09 14:30:32.002707,L23,inhibitory,MC,17.0,5685.0,10.0,4908.0,1
3945,292374,864691135212970624,[190576 113264  18359],2022-06-09 14:30:32.002707,L23,excitatory,23P,680.0,7354.0,585.0,6528.0,1
3957,422263,864691135617773455,[247200 125488  22496],2022-06-09 14:30:32.002707,L23,excitatory,23P,149.0,2223.0,127.0,1952.0,1
3995,610078,864691135730667193,[347376 120832  16812],2022-06-09 14:30:32.002707,L23,excitatory,23P,97.0,4116.0,74.0,3825.0,1
4007,389504,864691135462254237,[234432 106944  22539],2022-06-09 14:30:32.002707,L23,excitatory,23P,168.0,4099.0,156.0,3740.0,1
4046,420410,864691136903026610,[258848 109616  18779],2022-06-09 14:30:32.002707,L23,excitatory,23P,87.0,3781.0,71.0,3476.0,1
4058,327535,864691135940019110,[211872 130336  16568],2022-06-09 14:30:32.002707,L23,excitatory,23P,27.0,3253.0,25.0,3001.0,1
4069,420789,864691136443721859,[253120 110608  23093],2022-06-09 14:30:32.002707,L23,excitatory,23P,155.0,7451.0,132.0,6428.0,1
4071,485740,864691135373430216,[283776 101744  22531],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,6156.0,46.0,5273.0,1
4090,256092,864691135307262278,[178608 112560  18705],2022-06-09 14:30:32.002707,L23,excitatory,23P,64.0,3609.0,53.0,3314.0,1
4094,256883,864691135307362630,[178864 124192  23746],2022-06-09 14:30:32.002707,L23,excitatory,23P,411.0,4213.0,355.0,3675.0,1
