,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DOM_labels
4349,488533,864691135584866034,[279792 143456  18239],2022-06-09 14:30:32.002707,L4,excitatory,4P,82.0,2052.0,68.0,1760.0,1
4357,520116,864691136907813230,[299152 134512  20893],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,5.0,985.0,3.0,844.0,1
4358,424437,864691135986935811,[258384 132128  24319],2022-06-09 14:30:32.002707,L4,excitatory,23P,782.0,3200.0,670.0,2687.0,1
4359,331774,864691136023801145,[201728 164112  16066],2022-06-09 14:30:32.002707,L4,excitatory,4P,130.0,1545.0,101.0,1333.0,1
4368,257419,864691135586580164,[176448 136784  15214],2022-06-09 14:30:32.002707,L4,excitatory,23P,28.0,2338.0,18.0,2072.0,1
4369,73903,864691135394006261,[ 92720 175520  18756],2022-06-09 14:30:32.002707,L4,excitatory,4P,525.0,789.0,460.0,700.0,1
4370,555186,864691135355020239,[324832 135520  23269],2022-06-09 14:30:32.002707,L4,excitatory,4P,9.0,1855.0,6.0,1663.0,1
4374,160052,864691136723500797,[117856 164832  24206],2022-06-09 14:30:32.002707,L4,excitatory,4P,599.0,965.0,499.0,808.0,1
4386,258993,864691135873603726,[172496 142048  24791],2022-06-09 14:30:32.002707,L4,excitatory,23P,36.0,2795.0,23.0,2421.0,1
4388,489225,864691135491642975,[294304 135920  23079],2022-06-09 14:30:32.002707,L4,excitatory,4P,124.0,2063.0,108.0,1859.0,1
4389,294605,864691135645058799,[192704 143360  21243],2022-06-09 14:30:32.002707,L4,excitatory,23P,333.0,4179.0,291.0,3701.0,1
4399,157287,864691134885055738,[127008 149824  20648],2022-06-09 14:30:32.002707,L4,excitatory,23P,114.0,1924.0,92.0,1567.0,1
4411,556374,864691135117803997,[327120 146704  19370],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,1732.0,18.0,1574.0,1
4421,329296,864691135058528923,[210896 143728  15276],2022-06-09 14:30:32.002707,L4,excitatory,23P,73.0,2163.0,52.0,1910.0,1
4423,491253,864691135494036624,[289952 150960  22442],2022-06-09 14:30:32.002707,L4,excitatory,4P,84.0,1284.0,76.0,1139.0,1
4427,159212,864691135386730881,[123728 173872  19082],2022-06-09 14:30:32.002707,L4,excitatory,4P,258.0,2821.0,224.0,2433.0,1
4432,555869,864691136002279370,[322064 153232  16208],2022-06-09 14:30:32.002707,L4,excitatory,4P,40.0,1977.0,31.0,1698.0,1
4434,491684,864691135754684882,[290400 144240  25060],2022-06-09 14:30:32.002707,L4,excitatory,4P,500.0,2420.0,428.0,2054.0,1
4441,73238,864691135436795378,[ 92896 172320  15211],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,59.0,1910.0,49.0,1756.0,1
4442,613225,864691136136644733,[351344 139744  26356],2022-06-09 14:30:32.002707,L4,excitatory,4P,288.0,1855.0,240.0,1601.0,1
4443,333217,864691136418801815,[212400 160736  22476],2022-06-09 14:30:32.002707,L4,excitatory,4P,143.0,1683.0,132.0,1395.0,1
4447,692907,864691136923142884,[384624 121376  23761],2022-06-09 14:30:32.002707,L4,excitatory,23P,156.0,4856.0,132.0,4241.0,1
4448,226736,864691135358818648,[155088 154128  25366],2022-06-09 14:30:32.002707,L4,excitatory,4P,246.0,2944.0,209.0,2547.0,1
4449,330544,864691134947451644,[207504 153296  22345],2022-06-09 14:30:32.002707,L4,excitatory,4P,211.0,1518.0,181.0,1231.0,1
4452,426807,864691136273638157,[259472 149696  26337],2022-06-09 14:30:32.002707,L4,excitatory,4P,471.0,3273.0,402.0,2664.0,1
4456,191556,864691135730190009,[137760 144544  15248],2022-06-09 14:30:32.002707,L4,excitatory,23P,39.0,2298.0,32.0,2057.0,1
4460,650629,864691135865535109,[362304 136656  17875],2022-06-09 14:30:32.002707,L4,excitatory,4P,102.0,1243.0,78.0,1046.0,1
4463,396017,864691135472031282,[239920 161920  17238],2022-06-09 14:30:32.002707,L4,excitatory,4P,76.0,2755.0,65.0,2387.0,1
4471,488843,864691135497942547,[283184 137584  21029],2022-06-09 14:30:32.002707,L4,excitatory,23P,282.0,3309.0,246.0,2837.0,1
4478,457301,864691135975666243,[270816 158672  19276],2022-06-09 14:30:32.002707,L4,excitatory,4P,28.0,2724.0,21.0,2358.0,1
4479,397502,864691135323168156,[233520 167744  26726],2022-06-09 14:30:32.002707,L4,excitatory,4P,100.0,2689.0,75.0,2203.0,1
4484,582614,864691136444193923,[336240 120672  23112],2022-06-09 14:30:32.002707,L4,excitatory,23P,48.0,5314.0,36.0,4710.0,1
4486,330193,864691136109111992,[200864 144768  20296],2022-06-09 14:30:32.002707,L4,excitatory,23P,130.0,1200.0,115.0,1088.0,1
4494,262777,864691135367232761,[169168 168480  21133],2022-06-09 14:30:32.002707,L4,excitatory,4P,60.0,2698.0,52.0,2265.0,1
4502,428192,864691136911670001,[250944 162272  19618],2022-06-09 14:30:32.002707,L4,excitatory,4P,486.0,2586.0,406.0,2238.0,1
4512,194286,864691135586470340,[133856 174912  18240],2022-06-09 14:30:32.002707,L4,excitatory,4P,336.0,2624.0,296.0,2257.0,1
4525,457807,864691135570737645,[278256 156064  22153],2022-06-09 14:30:32.002707,L4,excitatory,4P,32.0,2286.0,22.0,1944.0,1
4526,327354,864691135809422028,[196784 134928  15868],2022-06-09 14:30:32.002707,L4,excitatory,23P,92.0,3056.0,78.0,2749.0,1
4527,488241,864691135780847184,[287920 135056  15925],2022-06-09 14:30:32.002707,L4,excitatory,23P,357.0,1686.0,294.0,1489.0,1
4530,453378,864691135954105352,[271632 126304  16412],2022-06-09 14:30:32.002707,L4,excitatory,23P,112.0,2293.0,103.0,2120.0,1
4532,426702,864691136888363118,[255296 157760  25685],2022-06-09 14:30:32.002707,L4,inhibitory,BC,10958.0,9307.0,4874.0,7059.0,1
4538,327526,864691136577720596,[210528 136336  17177],2022-06-09 14:30:32.002707,L4,inhibitory,BC,1455.0,10354.0,887.0,9233.0,1
4539,262086,864691135508693769,[170864 167856  18594],2022-06-09 14:30:32.002707,L4,inhibitory,BC,2132.0,5996.0,1345.0,5044.0,1
4541,584396,864691135274065893,[340928 128848  25280],2022-06-09 14:30:32.002707,L4,excitatory,23P,138.0,3641.0,114.0,3221.0,1
4542,428865,864691135986900995,[251392 168464  24532],2022-06-09 14:30:32.002707,L4,excitatory,4P,123.0,2120.0,110.0,1771.0,1
4543,295580,864691136023823417,[184528 150448  15787],2022-06-09 14:30:32.002707,L4,excitatory,4P,154.0,2588.0,136.0,2288.0,1
4544,329000,864691135468478546,[197984 136848  26822],2022-06-09 14:30:32.002707,L4,inhibitory,BC,5740.0,10387.0,3483.0,8393.0,1
4546,263044,864691136089300791,[173280 171600  22850],2022-06-09 14:30:32.002707,L4,excitatory,4P,380.0,3260.0,314.0,2693.0,1
4547,112593,864691135644693999,[105488 155808  18420],2022-06-09 14:30:32.002707,L4,inhibitory,MC,476.0,1711.0,363.0,1465.0,1
4550,454996,864691135986893315,[274976 142400  15408],2022-06-09 14:30:32.002707,L4,excitatory,4P,238.0,2041.0,216.0,1794.0,1
4551,293644,864691136814951534,[196400 132432  15502],2022-06-09 14:30:32.002707,L4,excitatory,23P,248.0,3606.0,204.0,3175.0,1
4554,327454,864691135848245854,[197184 129920  17046],2022-06-09 14:30:32.002707,L4,excitatory,23P,83.0,2434.0,74.0,2181.0,1
4555,423247,864691135617741455,[259376 136960  16238],2022-06-09 14:30:32.002707,L4,excitatory,23P,103.0,2026.0,89.0,1803.0,1
4556,612310,864691136388254839,[356592 141648  19249],2022-06-09 14:30:32.002707,L4,excitatory,4P,203.0,4276.0,161.0,3586.0,1
4557,333987,864691135865582981,[200096 172496  26560],2022-06-09 14:30:32.002707,L4,excitatory,4P,414.0,2488.0,352.0,2057.0,1
4562,259729,864691135937396533,[167088 152464  16731],2022-06-09 14:30:32.002707,L4,excitatory,4P,435.0,2935.0,370.0,2614.0,1
4564,612733,864691135799769698,[359040 138992  22221],2022-06-09 14:30:32.002707,L4,excitatory,4P,19.0,1053.0,17.0,933.0,1
4568,225751,864691136100179317,[159920 157680  18561],2022-06-09 14:30:32.002707,L4,inhibitory,BC,70.0,8991.0,53.0,7423.0,1
4569,116236,864691135463484741,[109536 173776  17860],2022-06-09 14:30:32.002707,L4,excitatory,4P,625.0,2724.0,531.0,2256.0,1
4570,157121,864691136050845427,[121536 146928  20158],2022-06-09 14:30:32.002707,L4,excitatory,23P,123.0,1089.0,108.0,981.0,1
4571,614299,864691135337745638,[343936 150256  20288],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,1495.0,20.0,1306.0,1
4574,426934,864691135815455567,[260336 149488  26831],2022-06-09 14:30:32.002707,L4,excitatory,4P,314.0,3181.0,251.0,2659.0,1
4575,227976,864691136084152684,[157072 159920  20116],2022-06-09 14:30:32.002707,L4,excitatory,4P,35.0,1981.0,25.0,1730.0,1
4576,330903,864691136236741903,[204416 149936  24799],2022-06-09 14:30:32.002707,L4,excitatory,4P,112.0,1797.0,97.0,1534.0,1
4577,424234,864691135293057292,[256208 137360  23371],2022-06-09 14:30:32.002707,L4,excitatory,23P,313.0,3631.0,254.0,2990.0,1
4578,295719,864691135382446810,[187008 146528  17129],2022-06-09 14:30:32.002707,L4,inhibitory,BC,60.0,3934.0,43.0,3287.0,1
4582,297957,864691135580765636,[189040 167728  16796],2022-06-09 14:30:32.002707,L4,excitatory,4P,302.0,1677.0,270.0,1518.0,1
4584,584374,864691135946666849,[333344 135840  25371],2022-06-09 14:30:32.002707,L4,excitatory,4P,125.0,4188.0,102.0,3756.0,1
4585,426859,864691136617146331,[248576 148544  26924],2022-06-09 14:30:32.002707,L4,excitatory,4P,58.0,2340.0,51.0,1857.0,1
4590,297255,864691135403141618,[186512 154864  25882],2022-06-09 14:30:32.002707,L4,excitatory,4P,88.0,1979.0,78.0,1730.0,1
4591,397543,864691135490786023,[240528 166256  26476],2022-06-09 14:30:32.002707,L4,excitatory,4P,623.0,2915.0,530.0,2359.0,1
4592,392475,864691135501565506,[238560 133152  18832],2022-06-09 14:30:32.002707,L4,inhibitory,BC,2237.0,9368.0,1373.0,8084.0,1
4593,456500,864691136123736102,[270432 130928  27216],2022-06-09 14:30:32.002707,L4,excitatory,23P,619.0,2515.0,525.0,2154.0,1
4598,364540,864691136443742851,[224256 160960  15142],2022-06-09 14:30:32.002707,L4,excitatory,4P,11.0,1708.0,9.0,1526.0,1
4600,298275,864691135915345766,[180336 163088  18383],2022-06-09 14:30:32.002707,L4,excitatory,4P,97.0,1431.0,88.0,1298.0,1
4603,395190,864691135182180354,[234816 158992  24565],2022-06-09 14:30:32.002707,L4,excitatory,4P,30.0,3026.0,20.0,2504.0,1
4604,226733,864691135888647305,[152992 159904  25199],2022-06-09 14:30:32.002707,L4,excitatory,4P,84.0,1058.0,73.0,901.0,1
4607,614656,864691135807279645,[349968 145200  22547],2022-06-09 14:30:32.002707,L4,excitatory,4P,76.0,2490.0,61.0,2106.0,1
4611,363629,864691136906687342,[221520 156480  22480],2022-06-09 14:30:32.002707,L4,excitatory,4P,141.0,3223.0,112.0,2590.0,1
4612,263329,864691135968871781,[168192 169552  25576],2022-06-09 14:30:32.002707,L4,excitatory,4P,534.0,2282.0,421.0,1861.0,1
4613,520841,864691135864719836,[311008 139920  26208],2022-06-09 14:30:32.002707,L4,excitatory,23P,230.0,3481.0,198.0,2836.0,1
4615,556786,864691135463493189,[322000 150976  22149],2022-06-09 14:30:32.002707,L4,excitatory,4P,44.0,1441.0,37.0,1309.0,1
4618,555089,864691136143390516,[321520 127504  22201],2022-06-09 14:30:32.002707,L4,excitatory,23P,220.0,5383.0,184.0,4783.0,1
4619,156615,864691136237517628,[121600 156976  16825],2022-06-09 14:30:32.002707,L4,excitatory,4P,758.0,2944.0,637.0,2610.0,1
4620,297088,864691135570716909,[191952 147392  24600],2022-06-09 14:30:32.002707,L4,excitatory,4P,428.0,3063.0,374.0,2390.0,1
4621,583734,864691135700628091,[342704 138448  18337],2022-06-09 14:30:32.002707,L4,excitatory,4P,148.0,3606.0,131.0,3228.0,1
4624,160223,864691135354884303,[131152 169536  25157],2022-06-09 14:30:32.002707,L4,excitatory,4P,420.0,1685.0,357.0,1407.0,1
4626,259396,864691135909727657,[164672 153008  15650],2022-06-09 14:30:32.002707,L4,excitatory,4P,295.0,2291.0,254.0,1913.0,1
4627,426618,864691135393971957,[261728 144096  24173],2022-06-09 14:30:32.002707,L4,excitatory,4P,238.0,4045.0,203.0,3193.0,1
4628,195452,864691135876418387,[133728 171696  24946],2022-06-09 14:30:32.002707,L4,excitatory,4P,309.0,3030.0,277.0,2549.0,1
4631,486555,864691135724247723,[279200 127232  17835],2022-06-09 14:30:32.002707,L4,excitatory,23P,586.0,3795.0,489.0,3233.0,1
4632,296813,864691135807433757,[193504 158672  22099],2022-06-09 14:30:32.002707,L4,excitatory,4P,363.0,2749.0,318.0,2345.0,1
4634,585668,864691135474655296,[338864 144528  18921],2022-06-09 14:30:32.002707,L4,excitatory,4P,197.0,5299.0,162.0,4486.0,1
4635,557289,864691136551084194,[321552 150304  27061],2022-06-09 14:30:32.002707,L4,inhibitory,MC,23.0,5063.0,10.0,4226.0,1
4642,455816,864691135660803651,[276896 134880  21547],2022-06-09 14:30:32.002707,L4,inhibitory,BC,539.0,7262.0,428.0,6258.0,1
4645,262423,864691136672965255,[171280 165280  20203],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,2109.0,17.0,1812.0,1
4646,456063,864691135771673419,[270192 129264  23760],2022-06-09 14:30:32.002707,L4,excitatory,23P,131.0,4398.0,111.0,3774.0,1
4648,195395,864691135430724850,[141968 169712  24714],2022-06-09 14:30:32.002707,L4,inhibitory,BC,10724.0,7824.0,4976.0,5985.0,1
4664,613652,864691135754561725,[349072 148288  16248],2022-06-09 14:30:32.002707,L4,inhibitory,BC,1904.0,6327.0,838.0,5335.0,1
4665,395363,864691135937406005,[231536 149088  25722],2022-06-09 14:30:32.002707,L4,excitatory,4P,478.0,2977.0,412.0,2431.0,1
4666,191722,864691136017811537,[141488 156176  15831],2022-06-09 14:30:32.002707,L4,excitatory,4P,103.0,2060.0,89.0,1802.0,1
4667,260516,864691135952298787,[171392 144368  20761],2022-06-09 14:30:32.002707,L4,excitatory,23P,409.0,4656.0,337.0,3991.0,1
4669,522959,864691136672662919,[303904 154064  26574],2022-06-09 14:30:32.002707,L4,excitatory,4P,653.0,2525.0,553.0,2191.0,1
4675,329122,864691135866021509,[202688 135952  27322],2022-06-09 14:30:32.002707,L4,excitatory,23P,320.0,2894.0,193.0,2470.0,1
4676,228699,864691135570712813,[151872 166928  24425],2022-06-09 14:30:32.002707,L4,excitatory,4P,242.0,2655.0,217.0,2098.0,1
4677,365781,864691135065050436,[224928 162336  21224],2022-06-09 14:30:32.002707,L4,excitatory,4P,665.0,2068.0,594.0,1825.0,1
4680,519427,864691135809483468,[308400 134080  15359],2022-06-09 14:30:32.002707,L4,excitatory,4P,87.0,4899.0,63.0,4360.0,1
4681,116261,864691135953753096,[113424 171904  17348],2022-06-09 14:30:32.002707,L4,inhibitory,BC,1456.0,6260.0,943.0,5103.0,1
4682,455966,864691135058844827,[269584 141904  22739],2022-06-09 14:30:32.002707,L4,excitatory,4P,561.0,3106.0,465.0,2670.0,1
4684,423563,864691136286564803,[258688 140208  18022],2022-06-09 14:30:32.002707,L4,excitatory,4P,501.0,2882.0,426.0,2533.0,1
4688,193484,864691135687238624,[134480 159920  26704],2022-06-09 14:30:32.002707,L4,excitatory,4P,684.0,3386.0,488.0,2786.0,1
4691,332710,864691135526314075,[211120 160512  19473],2022-06-09 14:30:32.002707,L4,excitatory,4P,41.0,1601.0,35.0,1450.0,1
4692,70364,864691135944984808,[ 94656 156704  16479],2022-06-09 14:30:32.002707,L4,excitatory,4P,43.0,363.0,40.0,328.0,1
4695,555975,864691135341006789,[321120 145456  16746],2022-06-09 14:30:32.002707,L4,excitatory,4P,372.0,3644.0,316.0,3197.0,1
4701,554695,864691135657958530,[312864 132048  19000],2022-06-09 14:30:32.002707,L4,excitatory,4P,555.0,5555.0,467.0,4729.0,1
4705,653478,864691135807276573,[369360 133840  22283],2022-06-09 14:30:32.002707,L4,excitatory,4P,52.0,2565.0,43.0,2202.0,1
4712,116899,864691135807331869,[111792 160368  21095],2022-06-09 14:30:32.002707,L4,excitatory,4P,89.0,1758.0,78.0,1554.0,1
4719,296581,864691135373621321,[196160 143456  20918],2022-06-09 14:30:32.002707,L4,excitatory,23P,30.0,1695.0,25.0,1523.0,1
4726,490098,864691135012526326,[291280 144704  16022],2022-06-09 14:30:32.002707,L4,excitatory,4P,53.0,801.0,42.0,710.0,1
4728,653783,864691136390764927,[372512 138944  24686],2022-06-09 14:30:32.002707,L4,excitatory,4P,352.0,3290.0,291.0,2754.0,1
4737,362544,864691135724586667,[218928 145744  16740],2022-06-09 14:30:32.002707,L4,excitatory,4P,139.0,3410.0,118.0,2986.0,1
4739,555312,864691136535759778,[320400 137568  24856],2022-06-09 14:30:32.002707,L4,excitatory,4P,219.0,3380.0,188.0,2955.0,1
4742,394170,864691135837210259,[229200 144368  18476],2022-06-09 14:30:32.002707,L4,excitatory,4P,636.0,1552.0,522.0,1345.0,1
4743,154995,864691135207722361,[124272 139824  19561],2022-06-09 14:30:32.002707,L4,excitatory,23P,443.0,2322.0,404.0,2066.0,1
4744,488611,864691136175055110,[279200 142272  19102],2022-06-09 14:30:32.002707,L4,excitatory,4P,268.0,4460.0,234.0,3848.0,1
4747,192024,864691136236781583,[135440 146560  18221],2022-06-09 14:30:32.002707,L4,excitatory,23P,515.0,1411.0,436.0,1260.0,1
4748,422794,864691136482871340,[259648 126768  26215],2022-06-09 14:30:32.002707,L4,excitatory,23P,144.0,3900.0,122.0,3516.0,1
4749,29864,864691135617737103,[ 70384 158976  20150],2022-06-09 14:30:32.002707,L4,excitatory,NGC,30.0,689.0,23.0,597.0,1
4753,584360,864691135738161044,[330000 129040  25215],2022-06-09 14:30:32.002707,L4,excitatory,23P,109.0,4050.0,100.0,3525.0,1
4763,331100,864691135393954805,[204256 152912  25183],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,2460.0,8.0,1919.0,1
4777,585794,864691136903045042,[329520 154560  20777],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,230.0,3646.0,203.0,3235.0,1
4778,73992,864691136379066069,[ 88752 175472  20169],2022-06-09 14:30:32.002707,L4,excitatory,4P,310.0,1122.0,268.0,1006.0,1
4782,157627,864691135884187248,[125168 155776  22714],2022-06-09 14:30:32.002707,L4,excitatory,4P,686.0,2582.0,581.0,2183.0,1
4784,615101,864691136486757394,[354032 147040  25669],2022-06-09 14:30:32.002707,L4,excitatory,4P,240.0,2810.0,204.0,2449.0,1
4786,260443,864691135292204470,[175280 151904  19981],2022-06-09 14:30:32.002707,L4,excitatory,4P,29.0,1300.0,23.0,1141.0,1
4791,226389,864691135772097531,[151120 151120  23281],2022-06-09 14:30:32.002707,L4,inhibitory,BC,6896.0,15923.0,3943.0,12962.0,1
4792,259757,864691136010890659,[171360 158592  16797],2022-06-09 14:30:32.002707,L4,inhibitory,BC,41.0,6833.0,28.0,5897.0,1
4796,70574,864691135945496100,[ 93136 149232  18217],2022-06-09 14:30:32.002707,L4,excitatory,23P,32.0,2222.0,27.0,1882.0,1
4799,259220,864691135776258221,[170560 141424  27120],2022-06-09 14:30:32.002707,L4,excitatory,23P,312.0,3592.0,255.0,3003.0,1
4801,457465,864691135807767069,[274400 155584  20301],2022-06-09 14:30:32.002707,L4,excitatory,4P,56.0,1728.0,44.0,1491.0,1
4809,556100,864691135994649802,[325712 149344  17310],2022-06-09 14:30:32.002707,L4,excitatory,4P,52.0,1591.0,48.0,1419.0,1
4810,523023,864691135851040711,[302368 145200  27370],2022-06-09 14:30:32.002707,L4,excitatory,4P,330.0,1874.0,280.0,1577.0,1
4811,260489,864691136226949201,[165152 156992  20952],2022-06-09 14:30:32.002707,L4,excitatory,4P,388.0,2855.0,340.0,2484.0,1
4812,423974,864691135683978679,[250288 132080  21379],2022-06-09 14:30:32.002707,L4,excitatory,23P,9.0,1932.0,6.0,1696.0,1
4813,226162,864691135394022645,[162624 145632  20326],2022-06-09 14:30:32.002707,L4,excitatory,23P,155.0,1598.0,132.0,1468.0,1
4819,490401,864691135582068210,[286896 150000  17472],2022-06-09 14:30:32.002707,L4,excitatory,4P,356.0,3154.0,288.0,2674.0,1
4820,333399,864691136378733525,[200448 160736  24102],2022-06-09 14:30:32.002707,L4,excitatory,4P,84.0,1528.0,73.0,1320.0,1
4821,490057,864691135841083619,[283600 153360  15907],2022-06-09 14:30:32.002707,L4,excitatory,23P,316.0,886.0,269.0,827.0,1
4824,363368,864691136911639025,[220720 150832  20758],2022-06-09 14:30:32.002707,L4,excitatory,4P,753.0,2701.0,671.0,2357.0,1
4825,653737,864691135212646016,[361808 140960  24419],2022-06-09 14:30:32.002707,L4,excitatory,4P,18.0,2512.0,13.0,2215.0,1
4828,614636,864691135012384246,[346192 144112  22060],2022-06-09 14:30:32.002707,L4,inhibitory,BC,41.0,7370.0,22.0,6195.0,1
4833,456412,864691135941145972,[268816 128192  26430],2022-06-09 14:30:32.002707,L4,excitatory,23P,18.0,3858.0,11.0,3349.0,1
4835,190211,864691136084401260,[133408 140784  19058],2022-06-09 14:30:32.002707,L4,excitatory,23P,61.0,3851.0,52.0,3310.0,1
4837,455524,864691135856058926,[272272 140144  19002],2022-06-09 14:30:32.002707,L4,excitatory,4P,168.0,3060.0,142.0,2611.0,1
4838,193110,864691135638957627,[144176 157760  23959],2022-06-09 14:30:32.002707,L4,excitatory,4P,549.0,4579.0,457.0,3719.0,1
4839,257820,864691135345089266,[167088 143184  18305],2022-06-09 14:30:32.002707,L4,excitatory,23P,29.0,1299.0,24.0,1203.0,1
4840,299291,864691136099755381,[188160 164384  23820],2022-06-09 14:30:32.002707,L4,excitatory,4P,90.0,1621.0,69.0,1363.0,1
4842,397219,864691135837206675,[230896 162688  24650],2022-06-09 14:30:32.002707,L4,excitatory,4P,243.0,2950.0,205.0,2434.0,1
4846,299404,864691135081724407,[181984 172784  24159],2022-06-09 14:30:32.002707,L4,excitatory,4P,70.0,2391.0,58.0,1925.0,1
4847,260247,864691135969037157,[165456 145344  19584],2022-06-09 14:30:32.002707,L4,excitatory,4P,606.0,3673.0,531.0,3224.0,1
4857,424320,864691135864727260,[257584 138832  23733],2022-06-09 14:30:32.002707,L4,excitatory,23P,123.0,3988.0,105.0,3229.0,1
4859,227924,864691136423112239,[150768 167344  19545],2022-06-09 14:30:32.002707,L4,excitatory,4P,693.0,2753.0,614.0,2288.0,1
4866,612123,864691135928777731,[347088 141296  18607],2022-06-09 14:30:32.002707,L4,excitatory,4P,42.0,4004.0,34.0,3652.0,1
4867,489255,864691135403762926,[281216 129136  23812],2022-06-09 14:30:32.002707,L4,excitatory,23P,894.0,3889.0,759.0,3410.0,1
4869,614231,864691136065240216,[355104 153632  19478],2022-06-09 14:30:32.002707,L4,excitatory,4P,217.0,2669.0,195.0,2238.0,1
4871,556784,864691135502029237,[321280 145776  22378],2022-06-09 14:30:32.002707,L4,excitatory,4P,58.0,1670.0,49.0,1476.0,1
4874,362203,864691135939357185,[218736 144128  15514],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,1632.0,43.0,1356.0,1
4875,394957,864691135501566018,[230256 155472  23333],2022-06-09 14:30:32.002707,L4,excitatory,4P,365.0,3730.0,316.0,3080.0,1
4876,333720,864691135366926329,[197520 166784  25646],2022-06-09 14:30:32.002707,L4,excitatory,4P,31.0,2280.0,26.0,1927.0,1
4878,397044,864691136209015228,[240688 164912  22813],2022-06-09 14:30:32.002707,L4,excitatory,4P,74.0,2017.0,67.0,1719.0,1
4880,426269,864691135081646327,[258304 147696  22501],2022-06-09 14:30:32.002707,L4,excitatory,4P,9.0,1578.0,7.0,1358.0,1
4881,556155,864691136003124938,[314736 152816  18199],2022-06-09 14:30:32.002707,L4,inhibitory,BC,33.0,7269.0,24.0,6268.0,1
4882,70308,864691135692703423,[ 90032 158224  17157],2022-06-09 14:30:32.002707,L4,excitatory,23P,165.0,976.0,154.0,858.0,1
4884,257619,864691135867060758,[172176 140640  16579],2022-06-09 14:30:32.002707,L4,excitatory,23P,68.0,3557.0,53.0,3206.0,1
4886,659332,864691135407331017,[365840 148112  26558],2022-06-09 14:30:32.002707,L4,excitatory,4P,122.0,1569.0,105.0,1346.0,1
4887,428713,864691135772190283,[257744 160496  22984],2022-06-09 14:30:32.002707,L4,excitatory,4P,261.0,2152.0,227.0,1821.0,1
4888,457908,864691136618402445,[278048 148368  22950],2022-06-09 14:30:32.002707,L4,excitatory,4P,142.0,3293.0,127.0,2648.0,1
4892,423193,864691135132674464,[253856 132304  15721],2022-06-09 14:30:32.002707,L4,excitatory,23P,42.0,1199.0,38.0,1074.0,1
4893,363225,864691136108716728,[223280 151696  20237],2022-06-09 14:30:32.002707,L4,excitatory,4P,207.0,2382.0,176.0,2061.0,1
4895,113325,864691135660478960,[111360 151344  22489],2022-06-09 14:30:32.002707,L4,excitatory,4P,465.0,1729.0,415.0,1466.0,1
4898,695605,864691135415455162,[387120 127680  22442],2022-06-09 14:30:32.002707,L4,excitatory,23P,536.0,2113.0,447.0,1804.0,1
4900,293677,864691135012359158,[183648 137776  15740],2022-06-09 14:30:32.002707,L4,excitatory,23P,30.0,1709.0,18.0,1563.0,1
4903,112587,864691135207752313,[104608 145872  18055],2022-06-09 14:30:32.002707,L4,excitatory,23P,56.0,3388.0,49.0,3072.0,1
4906,113857,864691135360462919,[111328 148624  24542],2022-06-09 14:30:32.002707,L4,excitatory,23P,264.0,2586.0,231.0,2220.0,1
4909,395454,864691136105450201,[231280 144608  26935],2022-06-09 14:30:32.002707,L4,inhibitory,MC,5978.0,6052.0,2729.0,5068.0,1
4915,396279,864691135654044354,[238240 164624  18601],2022-06-09 14:30:32.002707,L4,excitatory,4P,424.0,3388.0,368.0,2911.0,1
4919,296121,864691135776958048,[181488 158944  18495],2022-06-09 14:30:32.002707,L4,excitatory,4P,146.0,1222.0,130.0,1090.0,1
4923,394901,864691136088944183,[239680 157024  22365],2022-06-09 14:30:32.002707,L4,excitatory,4P,440.0,3218.0,390.0,2707.0,1
4926,426816,864691135113148313,[260848 147904  26044],2022-06-09 14:30:32.002707,L4,excitatory,4P,107.0,3172.0,92.0,2504.0,1
4927,227764,864691135497965075,[149344 169760  18839],2022-06-09 14:30:32.002707,L4,excitatory,4P,101.0,2202.0,89.0,1935.0,1
4928,70410,864691136106121553,[ 85360 145408  17912],2022-06-09 14:30:32.002707,L4,excitatory,23P,101.0,943.0,87.0,847.0,1
4930,297300,864691135322947228,[195664 156080  26421],2022-06-09 14:30:32.002707,L4,excitatory,4P,379.0,2863.0,336.0,2385.0,1
4931,257536,864691135589151172,[175488 131008  16099],2022-06-09 14:30:32.002707,L4,excitatory,23P,27.0,3206.0,24.0,2950.0,1
4932,73736,864691135505771204,[ 87392 167888  18192],2022-06-09 14:30:32.002707,L4,excitatory,4P,77.0,507.0,71.0,407.0,1
4933,491343,864691135474774080,[284864 147280  22874],2022-06-09 14:30:32.002707,L4,excitatory,4P,719.0,2613.0,621.0,2251.0,1
4934,522848,864691134884769530,[295376 147824  25727],2022-06-09 14:30:32.002707,L4,excitatory,4P,220.0,2670.0,190.0,2093.0,1
4935,362213,864691135850463943,[220464 144144  15147],2022-06-09 14:30:32.002707,L4,excitatory,23P,321.0,1796.0,278.0,1641.0,1
4936,257655,864691136672654215,[179248 135712  16878],2022-06-09 14:30:32.002707,L4,excitatory,23P,81.0,2897.0,64.0,2619.0,1
