,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DONE_labels
3589,524659,864691135407302601,[297408 170528  18792],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,46.0,2239.0,35.0,2037.0,1
3608,586836,864691135307110982,[328912 168144  16226],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1014.0,7369.0,813.0,6475.0,1
3609,527700,864691135058889115,[310016 190256  23405],2022-06-09 14:30:32.002707,L5,inhibitory,MC,3674.0,7551.0,2517.0,6588.0,1
3619,493014,864691136286563779,[289568 164944  19675],2022-06-09 14:30:32.002707,L5,excitatory,4P,28.0,2009.0,21.0,1786.0,1
3624,664546,864691136010899363,[364656 182880  18571],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,296.0,1687.0,231.0,1486.0,1
3627,124556,864691135941411188,[112240 197968  24071],2022-06-09 14:30:32.002707,L5,inhibitory,BC,18.0,3695.0,8.0,3062.0,1
3641,398360,864691136136880509,[229568 181648  18162],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,115.0,1603.0,103.0,1427.0,1
3662,397001,864691135440496712,[233248 172128  22634],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,1482.0,1710.0,1281.0,1460.0,1
3663,460653,864691135476118696,[276400 165968  26926],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,224.0,2427.0,197.0,2044.0,1
3664,619499,864691135278204065,[355440 192688  18198],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,59.0,2519.0,38.0,2257.0,1
3665,369599,864691135991498945,[223376 207312  19202],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,66.0,2772.0,48.0,2467.0,1
3672,558415,864691135953763848,[320592 171072  17638],2022-06-09 14:30:32.002707,L5,inhibitory,BC,3089.0,11570.0,1828.0,10293.0,1
3673,617954,864691136136623485,[347408 189104  19636],2022-06-09 14:30:32.002707,L5,excitatory,MC,247.0,5685.0,213.0,5069.0,1
3678,233132,864691134947720700,[163136 208464  24945],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,181.0,7048.0,147.0,5928.0,1
3680,79108,864691136922771428,[ 87248 201520  17280],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,12.0,464.0,2.0,418.0,1
3684,267740,864691136815591022,[171152 196496  26375],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,339.0,1843.0,260.0,1619.0,1
3695,428206,864691136901786734,[253456 175312  19588],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2782.0,6090.0,1807.0,5010.0,1
3697,495919,864691136560352930,[288736 191120  26602],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,149.0,7688.0,116.0,6246.0,1
3698,524597,864691135909777321,[305872 163568  18292],2022-06-09 14:30:32.002707,L5,excitatory,4P,66.0,2514.0,57.0,2217.0,1
3710,301003,864691135490420071,[190448 178992  21020],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,214.0,1933.0,198.0,1722.0,1
3717,123593,864691135777096893,[113088 205536  18975],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,12.0,1320.0,8.0,1148.0,1
3723,462032,864691136973679644,[273632 183248  22252],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,324.0,3759.0,287.0,3314.0,1
3731,367963,864691135809720268,[218960 185696  21767],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,59.0,2274.0,46.0,1994.0,1
3732,525326,864691135581592429,[297280 165392  23283],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,444.0,4519.0,391.0,3923.0,1
3740,616629,864691135699256610,[347120 160608  23925],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,219.0,4810.0,185.0,4216.0,1
3744,660841,864691135728743828,[361792 175312  19206],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,505.0,3175.0,410.0,2856.0,1
3746,337068,864691135355223247,[206272 204368  17603],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,471.0,10193.0,387.0,8589.0,1
3748,123790,864691135488223290,[103120 200848  20433],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,88.0,2043.0,65.0,1757.0,1
3752,617765,864691135866397718,[356320 188960  18443],2022-06-09 14:30:32.002707,L5,inhibitory,MC,547.0,3128.0,399.0,2783.0,1
3755,493263,864691136008918190,[290240 162768  21138],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,307.0,3263.0,260.0,2876.0,1
3789,303545,864691135362758642,[180192 200240  26104],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2936.0,5394.0,1307.0,4404.0,1
3802,399612,864691136286556355,[244960 185760  24273],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,9.0,988.0,6.0,907.0,1
3821,367231,864691136116392868,[224832 182032  17313],2022-06-09 14:30:32.002707,L5,excitatory,4P,101.0,1726.0,78.0,1494.0,1
3823,234751,864691135274126821,[155072 214592  23185],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,510.0,1659.0,412.0,1413.0,1
3825,561349,864691135738985364,[317264 180816  27319],2022-06-09 14:30:32.002707,L5,inhibitory,MC,162.0,3230.0,126.0,2800.0,1
3827,557298,864691135738533780,[325088 156768  26788],2022-06-09 14:30:32.002707,L5,excitatory,4P,14.0,1928.0,7.0,1721.0,1
3828,335134,864691135876188755,[211456 176992  18896],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,72.0,4153.0,58.0,3767.0,1
3829,201923,864691135946696545,[138592 213584  26464],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,163.0,893.0,136.0,787.0,1
3837,461537,864691135462282653,[266752 188240  19073],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,166.0,2986.0,137.0,2609.0,1
3858,703772,864691136175532294,[384848 170000  26455],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,117.0,4200.0,90.0,3457.0,1
3862,462137,864691135937509124,[271904 177232  22785],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,126.0,4719.0,103.0,4021.0,1
3881,197846,864691135865602949,[145376 192368  26382],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,185.0,3468.0,154.0,2943.0,1
3890,301538,864691135462534557,[184576 182512  25216],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,117.0,3822.0,95.0,3218.0,1
3909,587774,864691136581128610,[339200 165856  23275],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,363.0,3415.0,287.0,3065.0,1
3911,305684,864691135381756658,[191056 209488  26538],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,21.0,2397.0,14.0,2126.0,1
3950,167296,864691135730118585,[121488 213344  22064],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,205.0,1770.0,189.0,1610.0,1
3954,494692,864691135708600468,[284400 185808  18022],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2175.0,8831.0,1597.0,7731.0,1
3956,429133,864691135589145842,[257808 171936  25827],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,301.0,5293.0,248.0,4409.0,1
3957,120306,864691135564715351,[111712 187664  20721],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,415.0,954.0,371.0,819.0,1
3958,201609,864691135564834583,[140848 211216  23807],2022-06-09 14:30:32.002707,L5,inhibitory,BC,897.0,4478.0,621.0,3718.0,1
3964,297807,864691135440466760,[194288 168912  15904],2022-06-09 14:30:32.002707,L5,excitatory,4P,60.0,1406.0,51.0,1239.0,1
3981,427312,864691136723330813,[260432 165008  15699],2022-06-09 14:30:32.002707,L5,excitatory,NGC,257.0,2385.0,223.0,2075.0,1
3998,79644,864691136050860019,[ 82656 193744  20534],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,5.0,63.0,5.0,43.0,1
4008,707141,864691136933206751,[378640 176448  22939],2022-06-09 14:30:32.002707,L5,inhibitory,MC,674.0,1662.0,537.0,1463.0,1
4015,664689,864691135864717532,[369840 191520  18882],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,102.0,2260.0,82.0,1920.0,1
4019,616239,864691136742192494,[349968 171904  20318],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,66.0,3666.0,50.0,3240.0,1
4025,464424,864691135502359477,[276032 201888  24166],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,104.0,3595.0,88.0,3106.0,1
4048,654942,864691135758517326,[360960 158960  16018],2022-06-09 14:30:32.002707,L5,excitatory,4P,12.0,670.0,8.0,575.0,1
4051,299442,864691136005214922,[185968 174112  24888],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,2742.0,2233.0,1919.0,1887.0,1
4066,619650,864691135502047925,[346352 197104  20160],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,71.0,2908.0,44.0,2402.0,1
4068,336357,864691135367321081,[207296 182800  26489],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,111.0,1931.0,97.0,1640.0,1
4070,560092,864691135517354378,[318688 180496  16504],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,206.0,2292.0,180.0,2009.0,1
4072,120103,864691134917395210,[113456 180064  19424],2022-06-09 14:30:32.002707,L5,excitatory,4P,458.0,2494.0,409.0,2116.0,1
4073,556875,864691135937210116,[319888 159904  23194],2022-06-09 14:30:32.002707,L5,excitatory,4P,79.0,2298.0,69.0,1970.0,1
4085,396765,864691135724512939,[238096 168688  21126],2022-06-09 14:30:32.002707,L5,inhibitory,BC,4929.0,8173.0,2821.0,7101.0,1
4088,335584,864691135472333874,[211344 188032  22438],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,67.0,2183.0,53.0,1939.0,1
4090,402010,864691135680295364,[243056 208320  24266],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,80.0,2686.0,62.0,2321.0,1
4092,165161,864691136723548925,[126464 208656  22687],2022-06-09 14:30:32.002707,L5,excitatory,MC,176.0,4250.0,136.0,3525.0,1
4096,620292,864691135354936271,[359264 196880  24989],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,122.0,2050.0,107.0,1755.0,1
4099,398086,864691135582370802,[243472 177696  16893],2022-06-09 14:30:32.002707,L5,inhibitory,MC,95.0,11312.0,57.0,9326.0,1
4101,462615,864691135132956320,[270784 176576  25265],2022-06-09 14:30:32.002707,L5,inhibitory,MC,1428.0,4301.0,979.0,3665.0,1
4105,396479,864691135373736777,[235584 170704  18822],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,548.0,3354.0,492.0,2880.0,1
4123,298063,864691135334802409,[194448 174784  16790],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,540.0,3662.0,459.0,3299.0,1
4134,299542,864691136602099921,[186144 174688  25392],2022-06-09 14:30:32.002707,L5,excitatory,4P,158.0,1703.0,133.0,1474.0,1
4140,615504,864691135759365053,[354064 169392  15443],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,136.0,1888.0,106.0,1628.0,1
4153,464383,864691135468517714,[270208 202640  24310],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,105.0,5892.0,61.0,4935.0,1
4155,711660,864691135644605167,[377024 199168  23164],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,39.0,877.0,21.0,781.0,1
4161,616318,864691135446688084,[345536 173296  20590],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,58.0,1765.0,49.0,1591.0,1
4163,461817,864691135291957942,[269152 185568  20922],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,2016.0,2069.0,1639.0,1784.0,1
4164,76599,864691136684780142,[ 96928 192016  18140],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,65.0,893.0,53.0,785.0,1
4165,120455,864691135212595840,[103616 188288  22365],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,28.0,481.0,27.0,426.0,1
4180,337053,864691136023719737,[204144 195264  17784],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,110.0,3520.0,76.0,3057.0,1
4184,561202,864691135941156212,[319520 181488  25966],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,40.0,3512.0,25.0,3124.0,1
4185,459451,864691136272948414,[270640 163744  19783],2022-06-09 14:30:32.002707,L5,excitatory,4P,20.0,1924.0,15.0,1661.0,1
4186,460191,864691135569394054,[276352 165920  24660],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,39.0,1716.0,27.0,1402.0,1
4190,401879,864691135415972794,[234960 203920  24098],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,202.0,2719.0,176.0,2382.0,1
4192,459893,864691135526085211,[268624 163680  23206],2022-06-09 14:30:32.002707,L5,excitatory,4P,289.0,2292.0,245.0,1910.0,1
4200,300643,864691135323243420,[186160 192448  18939],2022-06-09 14:30:32.002707,L5,excitatory,MC,260.0,7792.0,210.0,6861.0,1
4207,588279,864691136105450713,[341040 188416  15456],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,139.0,2080.0,105.0,1845.0,1
4213,615999,864691135103960141,[344928 160560  18708],2022-06-09 14:30:32.002707,L5,inhibitory,MC,1508.0,5877.0,1103.0,5175.0,1
4218,230505,864691135478561990,[162400 178400  21308],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,293.0,2507.0,262.0,2155.0,1
4230,336332,864691135122706983,[202432 188736  27239],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,314.0,2247.0,237.0,1807.0,1
4233,298663,864691135207733113,[184576 174800  19834],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,188.0,2246.0,168.0,1948.0,1
4234,496067,864691135696579988,[292592 178960  27511],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,194.0,2181.0,170.0,1913.0,1
4235,401553,864691135991487937,[240160 207968  20623],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,63.0,1198.0,48.0,1139.0,1
4236,368018,864691135386484609,[213760 186208  21871],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,467.0,3846.0,417.0,3379.0,1
4237,495576,864691135447054676,[278528 185376  23495],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,161.0,3459.0,137.0,3037.0,1
4242,462352,864691136266747636,[263488 186592  24609],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,22.0,2698.0,16.0,2341.0,1
4243,79311,864691135683251442,[ 94880 197408  18450],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,30.0,596.0,26.0,516.0,1
4244,586100,864691135373696456,[334992 156480  22780],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,28.0,4343.0,20.0,3986.0,1
4246,429763,864691136914647662,[256528 184304  17197],2022-06-09 14:30:32.002707,L5,inhibitory,MC,671.0,3462.0,531.0,3169.0,1
4253,464909,864691135457443012,[275728 193984  26978],2022-06-09 14:30:32.002707,L5,inhibitory,MC,1178.0,1656.0,918.0,1407.0,1
4255,365671,864691136008408236,[227616 173056  20790],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,29.0,2214.0,23.0,1985.0,1
4256,558385,864691135291747254,[314720 162480  17481],2022-06-09 14:30:32.002707,L5,excitatory,23P,126.0,1096.0,112.0,971.0,1
4259,494410,864691136914264686,[283408 184784  17135],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2974.0,5835.0,2096.0,4975.0,1
4260,459371,864691136418622615,[275920 165552  19288],2022-06-09 14:30:32.002707,L5,excitatory,4P,20.0,1768.0,15.0,1541.0,1
4262,265140,864691135884083568,[177744 191680  23244],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,48.0,2179.0,31.0,1851.0,1
4264,616695,864691135508911602,[348400 168160  24552],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,367.0,6825.0,310.0,5991.0,1
4265,460355,864691135583686520,[270512 168112  25557],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,115.0,975.0,78.0,881.0,1
4266,664524,864691136911677937,[360880 189584  18193],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,86.0,2110.0,61.0,1814.0,1
4267,527961,864691136521692049,[303104 178464  26861],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,82.0,4033.0,58.0,3461.0,1
4268,119295,864691136031885755,[103328 181008  15294],2022-06-09 14:30:32.002707,L5,excitatory,NGC,314.0,1275.0,281.0,1172.0,1
4269,396291,864691135584102642,[240176 173120  18324],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,71.0,3985.0,60.0,3404.0,1
4274,658930,864691135744651965,[370400 157152  23357],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,387.0,2109.0,328.0,1820.0,1
4275,124801,864691135937498884,[106928 209120  24723],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,404.0,286.0,335.0,262.0,1
4278,301319,864691135782724147,[188736 178928  22629],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,235.0,2293.0,204.0,1972.0,1
4282,494030,864691135694572692,[291616 162992  26866],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,231.0,4501.0,176.0,3837.0,1
4286,401794,864691135489164274,[232928 201008  22779],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,27.0,1369.0,15.0,1285.0,1
4292,197601,864691136039711230,[142528 185216  24603],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,552.0,4125.0,465.0,3476.0,1
4293,432811,864691136830770542,[254832 196336  24565],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1202.0,3877.0,761.0,3278.0,1
4301,496943,864691135467760780,[282224 200784  21033],2022-06-09 14:30:32.002707,L5,inhibitory,BC,305.0,4356.0,244.0,3549.0,1
4307,264898,864691135472325170,[172192 189648  21784],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,385.0,4208.0,233.0,3724.0,1
4311,365560,864691135753776077,[225456 174144  20070],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,77.0,1862.0,62.0,1524.0,1
4322,707518,864691135783147972,[392928 182704  25953],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,122.0,1621.0,101.0,1304.0,1
4329,430573,864691135953871112,[250384 184304  21611],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,564.0,5651.0,482.0,4921.0,1
4357,590523,864691136973790492,[341584 197424  19529],2022-06-09 14:30:32.002707,L5,inhibitory,6P-IT,200.0,6892.0,150.0,5940.0,1
4358,232758,864691136973859100,[154064 205424  22139],2022-06-09 14:30:32.002707,L5,inhibitory,BC,298.0,4823.0,245.0,4030.0,1
4399,617597,864691135568929926,[356896 180320  16938],2022-06-09 14:30:32.002707,L5,inhibitory,BC,380.0,3451.0,267.0,3140.0,1
4401,587316,864691135269702821,[330704 165296  19155],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,22.0,1895.0,18.0,1708.0,1
4410,231595,864691136020236280,[153584 202384  15825],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,53.0,1736.0,41.0,1528.0,1
4422,264179,864691136757436270,[176656 177104  17972],2022-06-09 14:30:32.002707,L5,excitatory,4P,260.0,2267.0,232.0,1960.0,1
4447,366916,864691135986889475,[215472 190624  16868],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,308.0,2320.0,260.0,2069.0,1
4463,229408,864691136011281571,[152976 180592  16474],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2134.0,4798.0,1304.0,3983.0,1
4492,559081,864691135975633475,[322240 176128  22792],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,494.0,4496.0,443.0,4028.0,1
4501,369884,864691135444979186,[222032 197104  20766],2022-06-09 14:30:32.002707,L5,inhibitory,MC,4005.0,5313.0,2772.0,4618.0,1
4502,123213,864691135373701193,[114640 192464  16425],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,173.0,1813.0,149.0,1546.0,1
4503,399729,864691136194306380,[237392 189840  26396],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,88.0,2724.0,75.0,2328.0,1
4507,524090,864691135939671206,[296800 161920  15862],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,247.0,2502.0,213.0,2178.0,1
4515,459626,864691135809468620,[263648 166368  21771],2022-06-09 14:30:32.002707,L5,excitatory,4P,55.0,2226.0,45.0,1893.0,1
4517,428277,864691136388662647,[246288 169904  20659],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,199.0,1503.0,165.0,1313.0,1
4522,230213,864691135182057218,[160288 189488  19752],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,221.0,1848.0,194.0,1657.0,1
4525,335434,864691135058894491,[199232 176896  21323],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,29.0,1350.0,21.0,1207.0,1
4526,372628,864691135864693724,[222944 209728  25823],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,58.0,2357.0,50.0,2058.0,1
4528,430740,864691135571579429,[253280 189088  22262],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,334.0,2010.0,271.0,1802.0,1
4532,431951,864691135374067785,[246416 205520  19015],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2318.0,7749.0,1268.0,6544.0,1
4542,428292,864691135348456663,[251200 171568  20936],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,3174.0,2297.0,2537.0,1979.0,1
4543,586388,864691135467565708,[338064 152416  25443],2022-06-09 14:30:32.002707,L5,excitatory,4P,26.0,2965.0,14.0,2464.0,1
4544,463966,864691136903313586,[274736 194288  21705],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,454.0,3804.0,389.0,3388.0,1
4547,302096,864691135718461745,[195296 193168  15415],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,215.0,1668.0,178.0,1445.0,1
4550,36477,864691135517451204,[ 72656 188016  20347],2022-06-09 14:30:32.002707,L5,excitatory,4P,3.0,203.0,2.0,161.0,1
4562,707276,864691135758179773,[388960 184208  23469],2022-06-09 14:30:32.002707,L5,excitatory,MC,909.0,2708.0,701.0,2434.0,1
4564,560866,864691136273646093,[322464 189136  22165],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,61.0,1978.0,51.0,1740.0,1
4565,229685,864691136286599875,[154672 183296  17635],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,323.0,3543.0,277.0,3100.0,1
4569,712036,864691135775843501,[392336 194816  25029],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,47.0,844.0,38.0,754.0,1
4576,589508,864691135986827466,[329264 191680  26048],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,31.0,2278.0,27.0,2036.0,1
4581,124570,864691135394020341,[114208 198288  23896],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,28.0,1582.0,21.0,1392.0,1
4587,232837,864691135501555266,[152176 199120  22957],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,68.0,2373.0,59.0,2040.0,1
4588,123053,864691136296938011,[ 99296 197552  16671],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,166.0,5442.0,128.0,4503.0,1
4593,367041,864691135212711296,[228448 188160  17070],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,863.0,1515.0,751.0,1246.0,1
4606,337655,864691135654302146,[198080 206400  21108],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,986.0,10271.0,783.0,8617.0,1
4611,164588,864691135915160934,[128704 202848  19481],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,248.0,2071.0,221.0,1847.0,1
4612,586990,864691136194036182,[334592 163280  17200],2022-06-09 14:30:32.002707,L5,excitatory,4P,431.0,2018.0,316.0,1768.0,1
4620,333104,864691135334475753,[212768 170976  21749],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,226.0,1797.0,199.0,1539.0,1
4626,461730,864691135858699624,[275008 184576  20151],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,44.0,2399.0,26.0,2137.0,1
4627,300955,864691136617422043,[185568 181040  20488],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,91.0,3175.0,74.0,2804.0,1
4629,397872,864691134964777503,[234752 182112  15917],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,344.0,864.0,296.0,805.0,1
4638,493729,864691135416066234,[279552 165968  24314],2022-06-09 14:30:32.002707,L5,excitatory,4P,251.0,2288.0,211.0,1903.0,1
4651,660884,864691135345180063,[371200 165808  19271],2022-06-09 14:30:32.002707,L5,inhibitory,MC,111.0,539.0,93.0,474.0,1
4656,267603,864691135577115397,[178384 202832  24593],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,525.0,2158.0,444.0,1810.0,1
4660,234339,864691135876331603,[157168 214064  20218],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,937.0,9124.0,784.0,7708.0,1
4661,300393,864691135366969081,[183632 191472  17579],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2597.0,5163.0,1444.0,4483.0,1
4662,367171,864691135718496561,[219568 179184  17981],2022-06-09 14:30:32.002707,L5,excitatory,MC,158.0,2718.0,137.0,2362.0,1
4663,670052,864691135985394595,[371216 194352  26565],2022-06-09 14:30:32.002707,L5,excitatory,4P,423.0,1347.0,354.0,1198.0,1
4664,618713,864691134988939898,[358912 181056  25951],2022-06-09 14:30:32.002707,L5,inhibitory,BC,716.0,3885.0,488.0,3396.0,1
4665,585073,864691135103959885,[330640 157648  16683],2022-06-09 14:30:32.002707,L5,excitatory,4P,16.0,903.0,11.0,792.0,1
4683,666242,864691136903036850,[374192 179344  23088],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,139.0,741.0,117.0,709.0,1
4689,199041,864691134964417823,[139408 194640  19605],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,459.0,1975.0,392.0,1761.0,1
4700,197184,864691137196928577,[134320 183488  21634],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,107.0,1121.0,93.0,998.0,1
4712,229621,864691135777173693,[161088 178816  17004],2022-06-09 14:30:32.002707,L5,inhibitory,NGC,206.0,2870.0,165.0,2469.0,1
4722,711943,864691135445934226,[391856 193808  24903],2022-06-09 14:30:32.002707,L5,inhibitory,MC,205.0,3614.0,162.0,3003.0,1
4726,614674,864691135686951136,[353872 151024  22613],2022-06-09 14:30:32.002707,L5,excitatory,4P,41.0,2115.0,32.0,1836.0,1
4734,427999,864691135440507208,[246976 167776  19022],2022-06-09 14:30:32.002707,L5,excitatory,4P,25.0,1659.0,21.0,1455.0,1
4740,660457,864691135775805101,[363584 161808  16620],2022-06-09 14:30:32.002707,L5,excitatory,NGC,202.0,2218.0,179.0,1982.0,1
4741,198789,864691135926440148,[137696 208832  18289],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,1337.0,10128.0,1017.0,8441.0,1
4742,200968,864691135654311874,[131344 211184  19409],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,217.0,6733.0,172.0,5576.0,1
4744,300902,864691135118041821,[181552 188512  20422],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,162.0,2760.0,137.0,2455.0,1
4747,229259,864691135785234372,[155424 187648  15146],2022-06-09 14:30:32.002707,L5,inhibitory,BC,225.0,7206.0,169.0,5907.0,1
4748,464291,864691135538488434,[275344 200112  23892],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,317.0,3368.0,266.0,2964.0,1
4756,495464,864691135058556315,[291536 188304  22032],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,69.0,1984.0,59.0,1759.0,1
4766,491768,864691135345118879,[289520 155056  26433],2022-06-09 14:30:32.002707,L5,excitatory,4P,107.0,3298.0,92.0,2759.0,1
4796,492392,864691135733517460,[292144 172192  15939],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,283.0,3069.0,248.0,2715.0,1
4828,586316,864691135269826725,[338576 155824  24685],2022-06-09 14:30:32.002707,L5,excitatory,4P,222.0,3458.0,192.0,2999.0,1
