,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DONE_labels
6474,470824,864691136040985942,[262576 248416  24414],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,83.0,2406.0,66.0,2135.0,1
6487,564095,864691136740429148,[317696 209984  19253],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,109.0,2478.0,86.0,2195.0,1
6490,434004,864691135939309825,[253056 216080  19480],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,319.0,2556.0,259.0,2242.0,1
6496,236861,864691135850448071,[156784 238832  24053],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,193.0,2297.0,154.0,1952.0,1
6502,202666,864691135122340903,[140336 240832  17500],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,90.0,1976.0,79.0,1799.0,1
6508,340859,864691135393985269,[210496 236528  15552],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,9.0,1384.0,6.0,1241.0,1
6509,307091,864691136740729692,[183008 226512  22630],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,2007.0,24.0,1855.0,1
6510,207676,864691135538057074,[145360 265616  21223],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,89.0,1985.0,71.0,1778.0,1
6511,501429,864691136973667356,[279872 229664  24588],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,50.0,2371.0,34.0,2079.0,1
6516,273466,864691135617723791,[172768 248448  19936],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,138.0,1357.0,121.0,1275.0,1
6521,621969,864691136390803583,[345920 220784  22200],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,24.0,1799.0,16.0,1640.0,1
6523,591639,864691135725844287,[336816 207248  26787],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,9.0,1515.0,7.0,1354.0,1
6534,205598,864691135695946906,[136960 252208  24131],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,21.0,1915.0,9.0,1696.0,1
6538,673171,864691136811819635,[373920 214336  24269],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,34.0,2761.0,24.0,2468.0,1
6546,238472,864691136816759662,[150672 247904  20510],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,154.0,1688.0,130.0,1514.0,1
6556,373036,864691136008543918,[224912 234496  16180],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,75.0,2320.0,54.0,2041.0,1
6562,564790,864691135732836756,[320576 210176  23781],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,76.0,2918.0,64.0,2660.0,1
6573,402672,864691135570652653,[236144 209168  15507],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,29.0,941.0,16.0,820.0,1
6601,405473,864691135740266603,[231280 231472  19098],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,412.0,1939.0,368.0,1761.0,1
6606,536097,864691135303180199,[309392 242656  19368],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,26.0,1285.0,17.0,1154.0,1
6624,268203,864691135758475598,[174976 224272  15503],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,543.0,12.0,485.0,1
6627,590011,864691135467874188,[343376 199712  15612],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,100.0,3347.0,83.0,2816.0,1
6628,533880,864691136174999558,[302304 239376  17868],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,106.0,2163.0,94.0,1997.0,1
6630,678621,864691135698370708,[364272 245120  22095],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,49.0,2014.0,28.0,1705.0,1
6632,468843,864691136922785252,[267824 233808  24941],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,2042.0,12.0,1835.0,1
6635,498518,864691136209303740,[281696 213888  17562],2022-06-09 14:30:32.002707,L6,inhibitory,MC,1056.0,4194.0,876.0,3794.0,1
6637,237859,864691135771599099,[162832 246384  16904],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,101.0,1673.0,82.0,1528.0,1
6671,205000,864691136296657947,[131424 251152  19744],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,198.0,2181.0,172.0,1959.0,1
6681,129377,864691135058570395,[ 99088 234112  18519],2022-06-09 14:30:32.002707,L6,inhibitory,MC,7.0,735.0,4.0,628.0,1
6695,405007,864691136900640366,[240752 229456  16712],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,26.0,1929.0,19.0,1788.0,1
6706,672214,864691136004788682,[364288 223344  21711],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,3.0,565.0,3.0,521.0,1
6716,166590,864691136311807037,[130544 214112  16999],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,247.0,2744.0,213.0,2439.0,1
6718,205474,864691135462240669,[138800 251984  22890],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,146.0,1893.0,126.0,1718.0,1
6728,564971,864691135568910982,[323312 211664  25237],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,71.0,2854.0,43.0,2519.0,1
6732,438693,864691136143364660,[252224 248928  24845],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,58.0,2008.0,43.0,1755.0,1
6737,269373,864691137053645686,[165216 215856  21412],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,155.0,594.0,134.0,555.0,1
6744,499755,864691135703535252,[290576 216176  25676],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,24.0,2515.0,15.0,2227.0,1
6756,434008,864691136286563267,[254064 223520  19098],2022-06-09 14:30:32.002707,L6,inhibitory,BC,1079.0,5502.0,718.0,4589.0,1
6763,624537,864691136100192629,[347952 228416  26695],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,51.0,1762.0,35.0,1506.0,1
6766,273477,864691135809504716,[173968 252464  20171],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,177.0,1348.0,153.0,1242.0,1
6780,171990,864691135915188070,[116416 248608  20503],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,54.0,1007.0,49.0,916.0,1
6785,503020,864691135883905648,[292176 243376  22185],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,368.0,1944.0,301.0,1673.0,1
6803,433028,864691135654691268,[252656 207648  26718],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,1808.0,6.0,1493.0,1
6810,533004,864691135577393413,[307856 212960  22643],2022-06-09 14:30:32.002707,L6,inhibitory,BC,1342.0,2828.0,779.0,2430.0,1
6811,622426,864691135575388446,[354304 224768  25102],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,1910.0,10.0,1700.0,1
6814,406211,864691135462251165,[237856 238624  23876],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,102.0,3193.0,80.0,2819.0,1
6816,271507,864691136311733053,[166192 241248  21081],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,168.0,2022.0,140.0,1837.0,1
6818,676000,864691136091447476,[365520 231600  24509],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,39.0,2073.0,21.0,1715.0,1
6823,468228,864691135652030148,[263216 236528  21665],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,19.0,1897.0,14.0,1760.0,1
6825,675960,864691136041084758,[376544 226048  23845],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,150.0,2069.0,119.0,1897.0,1
6833,126683,864691135415954618,[112576 224096  19428],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,294.0,1872.0,253.0,1687.0,1
6835,374661,864691135560498913,[227472 238160  26046],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,83.0,1634.0,75.0,1440.0,1
6836,534009,864691135617804687,[303184 226496  18214],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,1594.0,23.0,1478.0,1
6844,597027,864691135278559137,[334384 241728  24471],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,190.0,2034.0,159.0,1873.0,1
6854,408342,864691135925956110,[233008 249696  24713],2022-06-09 14:30:32.002707,L6,inhibitory,BC,471.0,2485.0,409.0,2123.0,1
6861,468015,864691136486754834,[273600 232992  20267],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,50.0,1682.0,46.0,1546.0,1
6866,343464,864691136175058694,[210352 248816  17922],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,75.0,2203.0,60.0,1967.0,1
6880,536593,864691135338135014,[301856 241904  23001],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,153.0,1881.0,123.0,1714.0,1
6882,564989,864691135937208324,[327136 223056  25178],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,69.0,1920.0,56.0,1742.0,1
6883,376610,864691135501815645,[214960 246464  24422],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,57.0,2322.0,39.0,2076.0,1
6884,722357,864691136378782677,[392288 232016  24159],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,41.0,627.0,32.0,557.0,1
6887,470739,864691136209509308,[268848 244080  23792],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,128.0,2354.0,109.0,2019.0,1
6890,674062,864691136004788426,[368096 230000  16248],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,73.0,790.0,58.0,708.0,1
6895,674222,864691136023433624,[364848 226944  16659],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,24.0,1174.0,19.0,1068.0,1
6916,204280,864691136236698383,[142128 250800  15827],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,97.0,828.0,76.0,714.0,1
6925,273385,864691136618401165,[176752 243648  19308],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,174.0,1555.0,162.0,1447.0,1
6928,271972,864691136084582764,[172800 226256  24176],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,24.0,2635.0,18.0,2336.0,1
6952,273319,864691136436414878,[167520 247152  19145],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,107.0,1815.0,89.0,1685.0,1
6953,273891,864691135355039951,[169584 246320  23101],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,147.0,2378.0,124.0,2119.0,1
6957,171155,864691135818102403,[125568 252048  16706],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,335.0,2806.0,270.0,2488.0,1
6960,202513,864691136436359070,[142048 238688  17025],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,244.0,1160.0,214.0,1064.0,1
6983,564808,864691135888577417,[324816 212192  23991],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,494.0,2981.0,414.0,2551.0,1
6984,339247,864691136237731900,[211296 216832  17256],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,71.0,3242.0,59.0,2843.0,1
6988,676034,864691135762805693,[371392 233296  24292],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,1316.0,13.0,1205.0,1
6990,669662,864691135945448740,[368160 200784  22630],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,257.0,2780.0,197.0,2423.0,1
6991,238694,864691135355376591,[163632 253792  21275],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,46.0,1858.0,31.0,1702.0,1
6994,341511,864691135396386081,[205024 232032  18566],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,48.0,1711.0,36.0,1568.0,1
6996,172445,864691135515915731,[128448 244176  22969],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,259.0,1650.0,227.0,1419.0,1
6997,435835,864691136662233822,[260912 229056  19216],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,61.0,1489.0,40.0,1370.0,1
6998,499441,864691136134865035,[289520 221280  22925],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,49.0,1799.0,38.0,1636.0,1
7006,237037,864691137019548270,[154112 240656  25461],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,42.0,1614.0,34.0,1426.0,1
7013,597355,864691136390762367,[341376 245504  26323],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,333.0,1987.0,272.0,1801.0,1
7015,534534,864691136312130877,[301168 234144  22462],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,20.0,1379.0,15.0,1270.0,1
7019,273350,864691135939915174,[170624 242176  19357],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,73.0,2453.0,56.0,2181.0,1
7029,83420,864691136378782933,[ 95824 226624  15171],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,71.0,724.0,61.0,619.0,1
7030,566248,864691135910049705,[325824 237408  22008],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,376.0,1313.0,323.0,1211.0,1
7033,129088,864691136436404894,[106704 235152  16183],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,16.0,1205.0,9.0,1047.0,1
7035,269356,864691135454313322,[178864 219776  20827],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,43.0,2941.0,26.0,2631.0,1
7036,405789,864691136004946378,[235920 227616  20786],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,204.0,2418.0,176.0,2207.0,1
7048,466305,864691135762027318,[267920 220000  21377],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,35.0,1414.0,29.0,1296.0,1
7051,129121,864691136008477356,[112960 238000  16179],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,53.0,1433.0,44.0,1206.0,1
7059,533971,864691135677318852,[297328 234640  18430],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,52.0,1890.0,41.0,1732.0,1
7063,271324,864691135380402162,[177248 232224  20204],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,256.0,2716.0,222.0,2386.0,1
7064,405625,864691135657046724,[237328 234928  20042],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,100.0,2379.0,83.0,2163.0,1
7066,309200,864691136084457836,[180192 250368  23089],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,49.0,1613.0,35.0,1448.0,1
7067,273550,864691134940060771,[169328 253216  20465],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,1276.0,7.0,1205.0,1
7074,375786,864691135925509134,[226336 247616  18800],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,123.0,1613.0,103.0,1476.0,1
7089,496346,864691135081732855,[278480 203664  16756],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,122.0,1835.0,105.0,1691.0,1
7095,722278,864691135463507781,[379600 227792  24610],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,12.0,1372.0,7.0,1235.0,1
7101,235857,864691134988442490,[154480 241520  16691],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,21.0,2160.0,14.0,1971.0,1
7102,269485,864691135754152141,[173184 217472  21929],2022-06-09 14:30:32.002707,L6,inhibitory,MC,4584.0,4115.0,2246.0,3630.0,1
7103,344142,864691135660623344,[203488 249328  21663],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,340.0,1512.0,279.0,1402.0,1
7111,311953,864691135497961235,[181952 258624  25395],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,52.0,2719.0,34.0,2358.0,1
7112,623252,864691135753416893,[352848 228400  17924],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,226.0,1735.0,190.0,1616.0,1
7116,132180,864691136029505246,[114288 255680  15978],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,141.0,1116.0,121.0,954.0,1
7124,338791,864691135584522180,[203200 218288  15204],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,11.0,990.0,6.0,902.0,1
7127,619625,864691135517367946,[359264 208400  19145],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,59.0,2011.0,48.0,1794.0,1
7132,307338,864691135564634199,[194272 226800  24842],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,368.0,2374.0,301.0,1965.0,1
7133,404143,864691135155565924,[242192 210736  23792],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,213.0,8494.0,169.0,7096.0,1
7135,590193,864691136561731746,[335280 198512  17091],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,68.0,1973.0,48.0,1783.0,1
7138,306750,864691136010877091,[184064 233616  20878],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,74.0,1545.0,54.0,1404.0,1
7139,175243,864691135939952038,[129216 268000  23406],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,196.0,1443.0,160.0,1267.0,1
7142,374605,864691135213030200,[214816 233312  25836],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,542.0,287.0,454.0,238.0,1
7145,405892,864691135182108674,[236880 231232  21734],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,73.0,1394.0,60.0,1288.0,1
7151,343295,864691135210036928,[212176 241968  16831],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,250.0,2433.0,188.0,2168.0,1
7155,590679,864691135502178653,[337248 207776  20583],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,46.0,2692.0,33.0,2437.0,1
7158,466613,864691135415505082,[277584 219712  23517],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,60.0,1869.0,47.0,1643.0,1
7191,375628,864691136577490452,[224288 242064  18502],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,1858.0,12.0,1722.0,1
7205,675896,864691136945881311,[370352 229056  23877],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,28.0,1962.0,18.0,1764.0,1
7206,238469,864691136422821935,[149792 248928  21039],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,159.0,2039.0,133.0,1806.0,1
7213,619500,864691135155561060,[355504 204256  18521],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,125.0,2638.0,101.0,2368.0,1
7216,339948,864691136236696079,[205344 222656  21856],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,303.0,2418.0,251.0,2170.0,1
7239,436175,864691135345267359,[261968 227536  21726],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,67.0,1990.0,52.0,1804.0,1
7240,622499,864691135759463869,[350224 219968  26319],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,586.0,1898.0,495.0,1681.0,1
7243,592726,864691136143427892,[330352 225424  20491],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,247.0,1754.0,182.0,1497.0,1
7246,236737,864691135884212592,[149424 239216  23195],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,105.0,2235.0,90.0,2019.0,1
7250,372338,864691135517378186,[225760 222192  22862],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,210.0,1903.0,190.0,1730.0,1
7264,566490,864691135998536650,[313712 226160  24813],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,26.0,2072.0,25.0,1931.0,1
7268,374632,864691135497974547,[221072 228944  25799],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,43.0,1948.0,39.0,1794.0,1
7269,236613,864691135969155173,[157664 235456  21687],2022-06-09 14:30:32.002707,L6,inhibitory,BC,3232.0,10849.0,2007.0,8909.0,1
7270,309579,864691136436366238,[196304 242192  24351],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,65.0,3079.0,35.0,2735.0,1
7272,623457,864691136031651003,[350912 241280  19230],2022-06-09 14:30:32.002707,L6,inhibitory,MC,28.0,2335.0,20.0,2065.0,1
7273,622970,864691136088968503,[351152 230944  16157],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,115.0,2277.0,86.0,2019.0,1
7277,129152,864691136088926519,[100704 231520  16638],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,3.0,477.0,2.0,426.0,1
7278,132183,864691135382484698,[114544 244256  15963],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,5.0,563.0,2.0,515.0,1
7282,205070,864691135657773698,[146112 245392  20269],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,135.0,1707.0,117.0,1544.0,1
7285,309096,864691135748727081,[183776 246192  22357],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,118.0,1469.0,96.0,1321.0,1
7287,372650,864691135341157809,[227456 214944  26402],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,905.0,1834.0,656.0,1582.0,1
7290,304392,864691135462761278,[181904 224304  18111],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,102.0,2991.0,65.0,2599.0,1
7295,408164,864691135122311463,[238816 251088  23147],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,60.0,1336.0,49.0,1194.0,1
7300,501415,864691135385780053,[294208 232592  23749],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,36.0,2698.0,29.0,2361.0,1
7302,236501,864691136618495629,[160432 231840  20631],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,100.0,140.0,76.0,125.0,1
7316,205805,864691135493965456,[143856 248640  25644],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,160.0,2086.0,137.0,1807.0,1
7317,676173,864691135341070277,[360352 234432  26438],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,102.0,1419.0,80.0,1283.0,1
7334,126104,864691135725829439,[114592 218752  16121],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,1970.0,20.0,1712.0,1
7336,530297,864691136000347850,[301424 202400  17101],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,5088.0,16.0,4619.0,1
7337,566470,864691136194554344,[326272 240416  24133],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,54.0,1374.0,42.0,1297.0,1
7343,621361,864691135210031040,[348064 223408  18521],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,19.0,1554.0,11.0,1449.0,1
7353,236174,864691135856045870,[149408 237328  19211],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,84.0,2682.0,57.0,2315.0,1
7366,501664,864691136105521369,[287552 239808  26167],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,32.0,1752.0,25.0,1558.0,1
7375,595324,864691135012430326,[338544 227232  26088],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,36.0,2428.0,23.0,2178.0,1
7377,269302,864691136925709130,[167568 222656  20622],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,75.0,1394.0,62.0,1285.0,1
7382,270552,864691135546661828,[169392 232976  15844],2022-06-09 14:30:32.002707,L6,inhibitory,BC,766.0,6644.0,504.0,5608.0,1
7384,674709,864691135758542414,[364784 233136  19942],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,26.0,1270.0,20.0,1092.0,1
7392,501255,864691136175402502,[294096 227648  22809],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,343.0,2248.0,273.0,2016.0,1
7394,241453,864691136065725336,[161680 260400  25677],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,214.0,1631.0,179.0,1418.0,1
7402,501002,864691134964431135,[282432 235648  21372],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,57.0,1969.0,52.0,1804.0,1
7403,534363,864691135538470770,[303904 235888  20636],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,47.0,1557.0,41.0,1458.0,1
7408,466303,864691136297211675,[266384 222128  21652],2022-06-09 14:30:32.002707,L6,excitatory,MC,237.0,3542.0,209.0,3161.0,1
7414,498445,864691135644359876,[285072 218768  17072],2022-06-09 14:30:32.002707,L6,inhibitory,BC,370.0,9755.0,243.0,8199.0,1
7427,595279,864691135213073792,[332032 232672  26282],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,113.0,2712.0,84.0,2339.0,1
7431,435402,864691135911102305,[254400 241152  17147],2022-06-09 14:30:32.002707,L6,excitatory,BC,93.0,2099.0,68.0,1746.0,1
7432,497165,864691135683605234,[287520 204592  21102],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,407.0,2446.0,322.0,2016.0,1
7433,436548,864691135680823748,[256304 237008  24570],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,39.0,2669.0,26.0,2371.0,1
7442,371844,864691136008829100,[214400 221952  19531],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,188.0,2091.0,154.0,1872.0,1
7464,236926,864691135593505835,[151168 238096  24404],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,90.0,2542.0,74.0,2172.0,1
7466,717493,864691135939337473,[387056 222800  26683],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,9.0,651.0,5.0,589.0,1
7479,438459,864691134884748282,[253856 246624  22889],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,131.0,2849.0,103.0,2554.0,1
7482,376375,864691136010977955,[216656 243040  23138],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,292.0,2237.0,241.0,2038.0,1
7494,270595,864691136286870723,[176320 234688  15951],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,12.0,855.0,7.0,768.0,1
7502,768614,864691135914126548,[400160 248576  24251],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,420.0,3.0,361.0,1
7509,436529,864691135508697353,[253104 225520  24803],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,7.0,1879.0,3.0,1695.0,1
7515,371897,864691135510430928,[216960 218352  20255],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,140.0,2481.0,121.0,2201.0,1
7519,408372,864691135118135005,[238416 241872  24435],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,225.0,3058.0,175.0,2488.0,1
7522,273998,864691135937160708,[168336 245872  23466],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,139.0,2388.0,113.0,2036.0,1
7524,270637,864691135447913714,[164672 229088  17002],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,41.0,2443.0,33.0,2223.0,1
7525,617452,864691136590677666,[347488 187936  16295],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,153.0,1841.0,135.0,1617.0,1
7531,534636,864691135988443594,[300192 236048  23123],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,47.0,1979.0,38.0,1804.0,1
7532,207976,864691134947430908,[131616 261744  23464],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,111.0,1334.0,86.0,1194.0,1
7533,566140,864691135841048547,[323200 226880  21618],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,42.0,1353.0,32.0,1254.0,1
7534,406258,864691135207729017,[229216 226576  24569],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,69.0,1881.0,62.0,1670.0,1
7536,672873,864691135614373323,[360800 223648  22991],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,426.0,1245.0,327.0,1131.0,1
7537,372362,864691135884082032,[213280 215296  24125],2022-06-09 14:30:32.002707,L6,excitatory,MC,154.0,3099.0,119.0,2760.0,1
7547,408539,864691136004798154,[237120 244016  26357],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,36.0,2514.0,27.0,2197.0,1
7548,496261,864691135585120380,[284592 200432  15838],2022-06-09 14:30:32.002707,L6,inhibitory,MC,255.0,4340.0,207.0,3977.0,1
7550,592995,864691135082049783,[342704 214080  22442],2022-06-09 14:30:32.002707,L6,excitatory,MC,197.0,3441.0,158.0,2814.0,1
7556,436154,864691135634212548,[257264 228544  21496],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,143.0,2047.0,122.0,1875.0,1
7557,169652,864691136925367882,[116880 236480  21201],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,64.0,1261.0,56.0,1165.0,1
7559,235128,864691135865040348,[148672 215744  26006],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,291.0,2863.0,248.0,2444.0,1
7563,590774,864691136143357492,[338208 207936  21128],2022-06-09 14:30:32.002707,L6,inhibitory,BC,139.0,3434.0,114.0,3081.0,1
7574,204792,864691135132658848,[144064 251008  18038],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,117.0,1939.0,96.0,1790.0,1
