,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DONE_labels
9335,392283,864691135355069391,[244560 136432  17486],2022-06-09 14:30:32.002707,L4,excitatory,23P,70.0,4786.0,59.0,4197.0,1
9339,614151,864691136618494093,[358384 149664  18732],2022-06-09 14:30:32.002707,L4,excitatory,4P,62.0,1758.0,50.0,1570.0,1
9347,425523,864691135212651136,[247600 150272  18290],2022-06-09 14:30:32.002707,L4,excitatory,4P,154.0,1982.0,131.0,1731.0,1
9351,456180,864691135777123005,[276096 130544  24331],2022-06-09 14:30:32.002707,L4,excitatory,23P,332.0,5046.0,288.0,4418.0,1
9355,116295,864691135548651204,[100528 164256  18356],2022-06-09 14:30:32.002707,L4,inhibitory,BC,21.0,9027.0,5.0,7632.0,1
9367,158377,864691135864753628,[114576 163856  15280],2022-06-09 14:30:32.002707,L4,excitatory,4P,20.0,1031.0,17.0,914.0,1
9369,556066,864691135953784328,[321424 149904  17301],2022-06-09 14:30:32.002707,L4,excitatory,4P,46.0,2031.0,41.0,1747.0,1
9370,554380,864691136541131170,[321104 141536  16565],2022-06-09 14:30:32.002707,L4,excitatory,4P,98.0,1811.0,88.0,1675.0,1
9375,396866,864691135758474830,[231088 165248  22568],2022-06-09 14:30:32.002707,L4,excitatory,4P,322.0,3136.0,256.0,2674.0,1
9382,259774,864691136105519577,[172912 158704  17214],2022-06-09 14:30:32.002707,L4,excitatory,4P,154.0,1983.0,137.0,1687.0,1
9386,555172,864691135952337699,[322064 129760  23125],2022-06-09 14:30:32.002707,L4,excitatory,23P,49.0,6823.0,34.0,5817.0,1
9387,160103,864691136118429464,[128240 165184  24445],2022-06-09 14:30:32.002707,L4,excitatory,4P,329.0,4608.0,293.0,3558.0,1
9389,554411,864691136310138970,[327312 141088  17060],2022-06-09 14:30:32.002707,L4,excitatory,4P,53.0,5030.0,34.0,4406.0,1
9401,585639,864691135358947160,[334080 154880  18799],2022-06-09 14:30:32.002707,L4,excitatory,4P,88.0,1784.0,80.0,1587.0,1
9429,614338,864691135462743870,[351488 143968  20043],2022-06-09 14:30:32.002707,L4,excitatory,4P,122.0,2195.0,100.0,1794.0,1
9454,556586,864691135064974916,[320160 145744  20910],2022-06-09 14:30:32.002707,L4,excitatory,4P,54.0,1868.0,51.0,1693.0,1
9476,520473,864691136118465816,[301696 142464  22884],2022-06-09 14:30:32.002707,L4,inhibitory,BC,2676.0,23086.0,1678.0,18183.0,1
9483,154471,864691135876014931,[121872 143360  15851],2022-06-09 14:30:32.002707,L4,excitatory,23P,55.0,3582.0,49.0,3188.0,1
9518,555231,864691135994439626,[321888 141520  23955],2022-06-09 14:30:32.002707,L4,excitatory,4P,264.0,2123.0,224.0,1760.0,1
9528,584238,864691135963491018,[335696 133872  23617],2022-06-09 14:30:32.002707,L4,excitatory,4P,117.0,4832.0,93.0,4192.0,1
9538,156928,864691136084415084,[126832 150272  18216],2022-06-09 14:30:32.002707,L4,excitatory,23P,326.0,4319.0,241.0,3728.0,1
9548,297308,864691135360114759,[179984 148304  26700],2022-06-09 14:30:32.002707,L4,excitatory,23P,32.0,1554.0,28.0,1348.0,1
9553,259517,864691136723526909,[177712 149952  15358],2022-06-09 14:30:32.002707,L4,excitatory,4P,201.0,1175.0,188.0,1050.0,1
9557,395375,864691135662673604,[235088 153216  26087],2022-06-09 14:30:32.002707,L4,inhibitory,MC,6411.0,7470.0,3453.0,6152.0,1
9582,454498,864691135538500210,[275920 126048  24693],2022-06-09 14:30:32.002707,L4,excitatory,23P,495.0,4128.0,427.0,3545.0,1
9584,298064,864691136577483284,[194304 163840  16729],2022-06-09 14:30:32.002707,L4,excitatory,4P,66.0,1861.0,52.0,1608.0,1
9585,753713,864691136482893356,[395456 149280  24151],2022-06-09 14:30:32.002707,L4,inhibitory,4P,2.0,221.0,2.0,175.0,1
9606,519631,864691135194578474,[304432 130064  16673],2022-06-09 14:30:32.002707,L4,excitatory,23P,339.0,5460.0,281.0,4826.0,1
9622,613873,864691135759646397,[358176 147248  16608],2022-06-09 14:30:32.002707,L4,excitatory,4P,36.0,1279.0,29.0,1159.0,1
9661,330059,864691136296874267,[202736 145552  19230],2022-06-09 14:30:32.002707,L4,excitatory,4P,223.0,3106.0,194.0,2728.0,1
9664,293839,864691135937406724,[188304 139936  16875],2022-06-09 14:30:32.002707,L4,excitatory,23P,65.0,2796.0,56.0,2572.0,1
9669,332749,864691136329189866,[201968 168912  19569],2022-06-09 14:30:32.002707,L4,excitatory,4P,145.0,1772.0,132.0,1545.0,1
9671,424444,864691135589958155,[259552 137568  24560],2022-06-09 14:30:32.002707,L4,excitatory,4P,1000.0,3354.0,830.0,2749.0,1
9688,554981,864691135939416065,[317232 137680  21169],2022-06-09 14:30:32.002707,L4,excitatory,23P,180.0,4368.0,147.0,3884.0,1
9689,70269,864691137196879937,[ 84032 150672  16480],2022-06-09 14:30:32.002707,L4,excitatory,23P,11.0,436.0,8.0,395.0,1
9695,457496,864691135925520142,[278224 144816  19999],2022-06-09 14:30:32.002707,L4,excitatory,4P,256.0,3257.0,219.0,2690.0,1
9696,112051,864691136808709092,[101296 153152  15152],2022-06-09 14:30:32.002707,L4,excitatory,23P,21.0,1027.0,20.0,909.0,1
9707,192770,864691135847944030,[135856 144096  21636],2022-06-09 14:30:32.002707,L4,excitatory,23P,333.0,1499.0,292.0,1333.0,1
9722,613100,864691136451111935,[355600 134688  25647],2022-06-09 14:30:32.002707,L4,excitatory,4P,202.0,3401.0,177.0,3033.0,1
9727,392434,864691135570733549,[230032 140032  18793],2022-06-09 14:30:32.002707,L4,excitatory,23P,235.0,4095.0,200.0,3629.0,1
9731,523013,864691135691947412,[299888 147152  27347],2022-06-09 14:30:32.002707,L4,excitatory,4P,218.0,2933.0,198.0,2431.0,1
9732,333852,864691135408363762,[209776 163792  25471],2022-06-09 14:30:32.002707,L4,inhibitory,MC,3258.0,8604.0,2069.0,6951.0,1
9803,426055,864691135585117308,[260752 151776  20572],2022-06-09 14:30:32.002707,L4,excitatory,4P,813.0,1673.0,692.0,1404.0,1
9812,73688,864691136723430653,[ 97168 167952  17583],2022-06-09 14:30:32.002707,L4,excitatory,4P,346.0,2900.0,300.0,2454.0,1
9825,455554,864691135587850738,[276768 134576  19044],2022-06-09 14:30:32.002707,L4,excitatory,4P,706.0,3033.0,600.0,2693.0,1
9827,258525,864691135348310743,[163648 142400  23939],2022-06-09 14:30:32.002707,L4,excitatory,23P,105.0,3101.0,92.0,2720.0,1
9853,332760,864691136922727140,[203504 162880  19598],2022-06-09 14:30:32.002707,L4,excitatory,4P,31.0,1657.0,22.0,1438.0,1
9870,114021,864691135207779705,[113152 147344  25368],2022-06-09 14:30:32.002707,L4,excitatory,23P,163.0,1870.0,139.0,1600.0,1
9871,395081,864691136134421643,[230848 151696  23627],2022-06-09 14:30:32.002707,L4,excitatory,4P,292.0,2312.0,268.0,1968.0,1
9884,519937,864691135348302039,[306112 134112  19477],2022-06-09 14:30:32.002707,L4,excitatory,4P,63.0,4339.0,49.0,3854.0,1
9941,194441,864691135213002624,[134736 166496  18852],2022-06-09 14:30:32.002707,L4,excitatory,4P,120.0,3375.0,105.0,2852.0,1
9970,331185,864691135162202925,[211904 158816  25547],2022-06-09 14:30:32.002707,L4,excitatory,4P,247.0,2542.0,214.0,2037.0,1
9971,226228,864691135438335474,[156256 153664  21167],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,11.0,1070.0,5.0,940.0,1
9987,699869,864691135939419393,[385424 147008  24817],2022-06-09 14:30:32.002707,L4,inhibitory,MC,153.0,4552.0,120.0,3571.0,1
10002,457562,864691136056405976,[268944 148144  20434],2022-06-09 14:30:32.002707,L4,excitatory,4P,280.0,3113.0,249.0,2657.0,1
10006,259758,864691135800167522,[171536 153280  16666],2022-06-09 14:30:32.002707,L4,excitatory,23P,297.0,1095.0,239.0,998.0,1
10010,491538,864691136925386058,[283472 152960  24541],2022-06-09 14:30:32.002707,L4,excitatory,4P,719.0,3376.0,576.0,2838.0,1
10019,262886,864691136521846929,[170848 163648  22182],2022-06-09 14:30:32.002707,L4,excitatory,4P,678.0,1430.0,574.0,1159.0,1
10061,457868,864691135113165209,[271632 148736  22882],2022-06-09 14:30:32.002707,L4,excitatory,4P,50.0,3955.0,45.0,3187.0,1
10062,298481,864691134988393594,[180208 169808  18999],2022-06-09 14:30:32.002707,L4,excitatory,4P,106.0,2010.0,94.0,1738.0,1
10092,366219,864691135888511113,[214400 160832  25588],2022-06-09 14:30:32.002707,L4,excitatory,4P,68.0,2208.0,60.0,1845.0,1
10098,491380,864691135754541778,[290320 157008  22662],2022-06-09 14:30:32.002707,L4,excitatory,4P,202.0,2413.0,174.0,2075.0,1
10100,262636,864691135415839930,[168736 167680  20422],2022-06-09 14:30:32.002707,L4,excitatory,4P,96.0,2448.0,75.0,2123.0,1
10101,195079,864691136296740379,[138832 165648  22233],2022-06-09 14:30:32.002707,L4,excitatory,4P,170.0,2330.0,148.0,1921.0,1
10109,227974,864691135700542587,[156720 166336  20140],2022-06-09 14:30:32.002707,L4,excitatory,4P,104.0,1637.0,86.0,1439.0,1
10112,225356,864691136118877464,[161104 150176  16004],2022-06-09 14:30:32.002707,L4,excitatory,23P,19.0,1467.0,8.0,1243.0,1
10143,299689,864691135754533842,[192736 167616  26038],2022-06-09 14:30:32.002707,L4,excitatory,4P,708.0,1878.0,622.0,1609.0,1
10172,330399,864691134939978595,[201296 146672  21636],2022-06-09 14:30:32.002707,L4,excitatory,23P,224.0,3855.0,204.0,3338.0,1
10175,116396,864691136050807539,[114336 170544  18105],2022-06-09 14:30:32.002707,L4,excitatory,4P,208.0,1759.0,177.0,1459.0,1
10176,157868,864691135474701632,[124656 156736  24508],2022-06-09 14:30:32.002707,L4,excitatory,4P,16.0,1096.0,15.0,964.0,1
10177,260774,864691136116450980,[166112 147408  22716],2022-06-09 14:30:32.002707,L4,excitatory,23P,293.0,4414.0,246.0,3727.0,1
10178,333114,864691135476095912,[196784 162576  21867],2022-06-09 14:30:32.002707,L4,excitatory,4P,9.0,1105.0,4.0,914.0,1
10180,488687,864691135493964944,[294176 140672  19294],2022-06-09 14:30:32.002707,L4,inhibitory,MC,60.0,6031.0,42.0,5315.0,1
10199,425572,864691135012364790,[250944 153616  18154],2022-06-09 14:30:32.002707,L4,excitatory,4P,229.0,3760.0,203.0,3190.0,1
10204,328781,864691135100130592,[198848 143376  25172],2022-06-09 14:30:32.002707,L4,excitatory,23P,336.0,4005.0,290.0,3468.0,1
10226,195300,864691135488522042,[144080 166096  23437],2022-06-09 14:30:32.002707,L4,excitatory,4P,286.0,3209.0,252.0,2581.0,1
10235,329794,864691135117823453,[211776 153040  17842],2022-06-09 14:30:32.002707,L4,excitatory,4P,347.0,1662.0,311.0,1511.0,1
10242,394227,864691135699261218,[239040 148000  18314],2022-06-09 14:30:32.002707,L4,excitatory,4P,164.0,3098.0,145.0,2723.0,1
10246,226880,864691136577942548,[152256 148256  27060],2022-06-09 14:30:32.002707,L4,excitatory,23P,580.0,2936.0,502.0,2556.0,1
10256,424273,864691136486800146,[246480 134672  23598],2022-06-09 14:30:32.002707,L4,excitatory,23P,185.0,1388.0,165.0,1217.0,1
10261,193185,864691135700256379,[140128 158432  24450],2022-06-09 14:30:32.002707,L4,excitatory,4P,191.0,2543.0,162.0,2257.0,1
10263,519565,864691135815479631,[295072 136624  16731],2022-06-09 14:30:32.002707,L4,excitatory,4P,95.0,2844.0,76.0,2462.0,1
10312,394663,864691134917401354,[230864 156912  21403],2022-06-09 14:30:32.002707,L4,excitatory,4P,308.0,2078.0,277.0,1661.0,1
10347,585603,864691136965820622,[327872 156336  19271],2022-06-09 14:30:32.002707,L4,excitatory,4P,162.0,1540.0,142.0,1396.0,1
10348,522916,864691135939356161,[309312 151184  26290],2022-06-09 14:30:32.002707,L4,excitatory,4P,85.0,2267.0,76.0,1998.0,1
10351,457837,864691136903233390,[264816 149728  22890],2022-06-09 14:30:32.002707,L4,excitatory,4P,168.0,1971.0,156.0,1587.0,1
10357,115875,864691136817774446,[108352 160496  15924],2022-06-09 14:30:32.002707,L4,excitatory,4P,77.0,1317.0,65.0,1073.0,1
10366,74022,864691135915191910,[ 90848 174640  19633],2022-06-09 14:30:32.002707,L4,excitatory,4P,282.0,350.0,243.0,318.0,1
10372,700157,864691135776634464,[378800 147696  27103],2022-06-09 14:30:32.002707,L4,excitatory,4P,308.0,911.0,244.0,682.0,1
10376,612209,864691135207759993,[356560 129376  18568],2022-06-09 14:30:32.002707,L4,inhibitory,NGC,20.0,3196.0,10.0,2832.0,1
10384,394374,864691136041039702,[231456 146592  20034],2022-06-09 14:30:32.002707,L4,excitatory,4P,45.0,3788.0,38.0,3253.0,1
10385,330774,864691135345110943,[198576 154816  24078],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,1402.0,24.0,1247.0,1
10407,260819,864691136090921652,[173440 147328  22781],2022-06-09 14:30:32.002707,L4,excitatory,23P,60.0,3935.0,50.0,3474.0,1
10431,366129,864691135753626573,[218688 167888  24615],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,1867.0,14.0,1572.0,1
10432,456716,864691136023887752,[269232 153408  15586],2022-06-09 14:30:32.002707,L4,excitatory,4P,72.0,1463.0,66.0,1235.0,1
10457,456323,864691136333757107,[270384 141296  25322],2022-06-09 14:30:32.002707,L4,excitatory,23P,249.0,3765.0,222.0,3221.0,1
10469,457198,864691135385304661,[271296 152624  18452],2022-06-09 14:30:32.002707,L4,excitatory,4P,60.0,1698.0,46.0,1492.0,1
10470,648337,864691136010908579,[361280 121520  24717],2022-06-09 14:30:32.002707,L4,excitatory,23P,455.0,3286.0,406.0,3009.0,1
10475,454621,864691136577486100,[272128 125696  25151],2022-06-09 14:30:32.002707,L4,excitatory,23P,216.0,3225.0,198.0,2899.0,1
10479,296419,864691136952132575,[189840 157952  20196],2022-06-09 14:30:32.002707,L4,excitatory,4P,81.0,3152.0,67.0,2639.0,1
10489,116411,864691136521563025,[ 98192 161824  18833],2022-06-09 14:30:32.002707,L4,excitatory,4P,58.0,763.0,49.0,660.0,1
10490,361878,864691135590034443,[219408 137280  25052],2022-06-09 14:30:32.002707,L4,excitatory,23P,1279.0,3350.0,1082.0,2765.0,1
10502,488499,864691135809447884,[293792 140896  17405],2022-06-09 14:30:32.002707,L4,excitatory,23P,214.0,1212.0,183.0,1099.0,1
10505,491941,864691135415476154,[283088 143824  27309],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,889.0,7.0,799.0,1
10508,330463,864691135945457188,[212736 155600  21721],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,2812.0,11.0,2320.0,1
10511,328246,864691135777170109,[209808 141472  21037],2022-06-09 14:30:32.002707,L4,excitatory,23P,231.0,1582.0,205.0,1438.0,1
10523,522975,864691134947436796,[307200 147728  26621],2022-06-09 14:30:32.002707,L4,excitatory,4P,19.0,3009.0,10.0,2587.0,1
10525,299229,864691136436701086,[195712 171136  23311],2022-06-09 14:30:32.002707,L4,excitatory,4P,944.0,3686.0,793.0,2943.0,1
10529,194721,864691135570661869,[143968 162448  19745],2022-06-09 14:30:32.002707,L4,excitatory,4P,437.0,1721.0,382.0,1461.0,1
10531,361718,864691135730122169,[223040 136880  24004],2022-06-09 14:30:32.002707,L4,excitatory,23P,230.0,4322.0,189.0,3632.0,1
10532,582728,864691135571540773,[329440 122736  24539],2022-06-09 14:30:32.002707,L4,excitatory,23P,211.0,6085.0,181.0,5383.0,1
10537,699686,864691136723419389,[385360 147712  23021],2022-06-09 14:30:32.002707,L4,excitatory,4P,26.0,2857.0,17.0,2371.0,1
10539,490211,864691134940013155,[288640 145136  17115],2022-06-09 14:30:32.002707,L4,excitatory,4P,24.0,2990.0,12.0,2471.0,1
10547,454459,864691135354918351,[266064 126928  24399],2022-06-09 14:30:32.002707,L4,excitatory,23P,274.0,2181.0,234.0,1942.0,1
10548,333120,864691135493950352,[197440 167424  22525],2022-06-09 14:30:32.002707,L4,excitatory,4P,563.0,3625.0,488.0,2954.0,1
10555,489494,864691135382467802,[289072 139568  25604],2022-06-09 14:30:32.002707,L4,excitatory,4P,18.0,2520.0,13.0,2181.0,1
10590,159950,864691136311797565,[117648 167344  23851],2022-06-09 14:30:32.002707,L4,inhibitory,4P,298.0,441.0,261.0,392.0,1
10653,614905,864691135975467843,[350912 144448  24874],2022-06-09 14:30:32.002707,L4,excitatory,4P,276.0,2508.0,238.0,2071.0,1
10659,648255,864691135986927363,[361184 122496  23852],2022-06-09 14:30:32.002707,L4,excitatory,23P,227.0,5135.0,180.0,4496.0,1
10672,363736,864691135568248044,[218272 147376  23011],2022-06-09 14:30:32.002707,L4,excitatory,4P,721.0,3775.0,634.0,3155.0,1
10674,658989,864691135929680131,[366720 149840  23823],2022-06-09 14:30:32.002707,L4,excitatory,4P,66.0,1849.0,51.0,1603.0,1
10681,425686,864691135194411050,[245872 149760  18851],2022-06-09 14:30:32.002707,L4,excitatory,4P,49.0,3457.0,39.0,2779.0,1
10689,424021,864691135758473550,[255360 134576  21273],2022-06-09 14:30:32.002707,L4,excitatory,23P,91.0,2675.0,75.0,2280.0,1
10691,330319,864691134884749818,[205008 149584  20509],2022-06-09 14:30:32.002707,L4,excitatory,4P,36.0,3000.0,32.0,2592.0,1
10705,263356,864691135508687369,[171632 162784  25167],2022-06-09 14:30:32.002707,L4,excitatory,4P,775.0,2665.0,644.0,2185.0,1
10709,260109,864691135490352231,[166448 151008  19440],2022-06-09 14:30:32.002707,L4,excitatory,4P,100.0,3445.0,84.0,3112.0,1
10710,296871,864691135272291857,[183200 146704  23333],2022-06-09 14:30:32.002707,L4,excitatory,4P,17.0,1435.0,12.0,1254.0,1
10716,330744,864691135888840329,[196480 153456  23662],2022-06-09 14:30:32.002707,L4,excitatory,4P,224.0,1619.0,172.0,1291.0,1
10737,76544,864691136118421528,[ 91520 176784  18479],2022-06-09 14:30:32.002707,L4,excitatory,4P,34.0,1150.0,22.0,1008.0,1
10738,109211,864691136209029564,[104432 143440  16992],2022-06-09 14:30:32.002707,L4,excitatory,23P,61.0,3364.0,51.0,2996.0,1
10740,157700,864691136436423326,[116304 150144  23472],2022-06-09 14:30:32.002707,L4,excitatory,23P,140.0,3169.0,122.0,2660.0,1
10755,225388,864691135809873356,[149520 149152  17135],2022-06-09 14:30:32.002707,L4,excitatory,23P,163.0,3674.0,132.0,3202.0,1
10762,360421,864691135700276603,[215456 136704  15323],2022-06-09 14:30:32.002707,L4,excitatory,23P,107.0,2606.0,94.0,2287.0,1
10776,584154,864691135207818361,[332016 129808  23110],2022-06-09 14:30:32.002707,L4,excitatory,23P,152.0,4917.0,134.0,4424.0,1
10817,158821,864691135476422056,[123584 166384  16951],2022-06-09 14:30:32.002707,L4,excitatory,4P,114.0,1112.0,102.0,976.0,1
10842,659333,864691135740217195,[366320 144128  26912],2022-06-09 14:30:32.002707,L4,excitatory,4P,205.0,1609.0,174.0,1380.0,1
10847,260271,864691135478600134,[171152 151280  19764],2022-06-09 14:30:32.002707,L4,excitatory,4P,512.0,2517.0,444.0,2226.0,1
10869,154982,864691135748828201,[121024 143360  20189],2022-06-09 14:30:32.002707,L4,excitatory,23P,351.0,3612.0,301.0,3111.0,1
10874,331296,864691135363505394,[196656 148864  26477],2022-06-09 14:30:32.002707,L4,inhibitory,BC,3664.0,10810.0,1766.0,8730.0,1
10879,489418,864691136370843528,[291792 133200  24887],2022-06-09 14:30:32.002707,L4,excitatory,23P,308.0,3933.0,254.0,3447.0,1
10880,395506,864691135385311573,[241648 148560  26602],2022-06-09 14:30:32.002707,L4,excitatory,4P,36.0,1653.0,24.0,1422.0,1
10888,257551,864691135941509748,[177632 131984  15856],2022-06-09 14:30:32.002707,L4,excitatory,23P,114.0,1906.0,98.0,1762.0,1
10891,73805,864691136973921308,[ 97760 171184  18260],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,1527.0,13.0,1311.0,1
10892,191142,864691136903358386,[147616 142640  25163],2022-06-09 14:30:32.002707,L4,inhibitory,BC,3471.0,10753.0,2108.0,8634.0,1
10902,426496,864691135736893828,[260464 159648  23844],2022-06-09 14:30:32.002707,L4,excitatory,4P,157.0,2325.0,143.0,1841.0,1
10923,520698,864691134964438303,[308704 130880  24848],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,11.0,2484.0,8.0,2145.0,1
10936,262404,864691136273612813,[167520 173712  20160],2022-06-09 14:30:32.002707,L4,excitatory,4P,98.0,1514.0,88.0,1339.0,1
10938,555000,864691135467545484,[320208 139152  21566],2022-06-09 14:30:32.002707,L4,excitatory,4P,73.0,2062.0,59.0,1860.0,1
10942,112157,864691135583692664,[112576 144432  15187],2022-06-09 14:30:32.002707,L4,excitatory,23P,46.0,1812.0,42.0,1664.0,1
10948,328970,864691136989943701,[207760 143168  26261],2022-06-09 14:30:32.002707,L4,excitatory,23P,426.0,3025.0,384.0,2648.0,1
10949,195095,864691135502021301,[142080 174032  21951],2022-06-09 14:30:32.002707,L4,inhibitory,BC,1876.0,3444.0,1050.0,2751.0,1
10951,296914,864691135476299176,[189520 154144  22784],2022-06-09 14:30:32.002707,L4,excitatory,4P,424.0,2100.0,371.0,1822.0,1
10966,362807,864691136680596342,[215360 154976  18083],2022-06-09 14:30:32.002707,L4,excitatory,4P,38.0,1693.0,28.0,1471.0,1
10977,458509,864691135445632146,[273248 151392  27098],2022-06-09 14:30:32.002707,L4,excitatory,4P,21.0,1714.0,17.0,1457.0,1
10978,162075,864691135946663777,[129136 176992  21673],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,1035.0,8.0,862.0,1
10979,330598,864691135695967898,[210048 148208  22451],2022-06-09 14:30:32.002707,L4,excitatory,4P,1234.0,1833.0,1046.0,1549.0,1
10985,362827,864691135478294214,[218192 143760  18638],2022-06-09 14:30:32.002707,L4,excitatory,23P,197.0,2737.0,176.0,2508.0,1
11005,156445,864691136723542013,[118192 148960  15914],2022-06-09 14:30:32.002707,L4,excitatory,23P,30.0,935.0,29.0,848.0,1
11010,424765,864691136451109375,[261168 135968  26560],2022-06-09 14:30:32.002707,L4,excitatory,23P,155.0,1993.0,132.0,1725.0,1
11021,227601,864691135209994176,[153152 160464  18340],2022-06-09 14:30:32.002707,L4,excitatory,4P,558.0,1573.0,467.0,1388.0,1
11024,262821,864691135937345589,[177360 165072  21648],2022-06-09 14:30:32.002707,L4,excitatory,4P,20.0,1971.0,15.0,1695.0,1
11041,120101,864691135937347893,[113280 178896  18821],2022-06-09 14:30:32.002707,L4,excitatory,4P,40.0,2396.0,32.0,2095.0,1
11049,365265,864691135386364033,[215280 163744  18808],2022-06-09 14:30:32.002707,L4,excitatory,4P,204.0,2227.0,181.0,1895.0,1
11059,116692,864691135855683374,[ 99088 175264  20350],2022-06-09 14:30:32.002707,L4,excitatory,4P,185.0,949.0,153.0,809.0,1
11086,332958,864691135730158265,[209504 169136  21050],2022-06-09 14:30:32.002707,L4,excitatory,4P,408.0,2610.0,358.0,2229.0,1
11092,333199,864691135864052350,[207840 163952  22435],2022-06-09 14:30:32.002707,L4,excitatory,4P,96.0,1714.0,81.0,1440.0,1
11098,109594,864691135269817765,[113744 136768  18873],2022-06-09 14:30:32.002707,L4,excitatory,23P,253.0,4128.0,218.0,3617.0,1
11115,228500,864691135585157244,[156512 165136  23352],2022-06-09 14:30:32.002707,L4,excitatory,4P,131.0,1686.0,105.0,1357.0,1
11122,116322,864691136443751555,[103760 172224  18448],2022-06-09 14:30:32.002707,L4,excitatory,4P,563.0,1768.0,495.0,1505.0,1
11149,225984,864691137197014081,[157776 156640  19686],2022-06-09 14:30:32.002707,L4,inhibitory,BC,5158.0,8871.0,2736.0,7047.0,1
11151,116024,864691135654462658,[108672 159792  16980],2022-06-09 14:30:32.002707,L4,excitatory,4P,141.0,1696.0,123.0,1424.0,1
11152,586445,864691135563509746,[334000 145648  26227],2022-06-09 14:30:32.002707,L4,excitatory,4P,1254.0,3106.0,1002.0,2549.0,1
11155,159864,864691135393947381,[121616 174656  22719],2022-06-09 14:30:32.002707,L4,excitatory,4P,179.0,1314.0,164.0,1161.0,1
11156,555206,864691135799762530,[312400 128272  23462],2022-06-09 14:30:32.002707,L4,excitatory,23P,472.0,5447.0,405.0,4659.0,1
11160,191906,864691135386786945,[137696 152400  17614],2022-06-09 14:30:32.002707,L4,excitatory,23P,100.0,1394.0,91.0,1262.0,1
11167,257615,864691135837208979,[171680 136160  17058],2022-06-09 14:30:32.002707,L4,excitatory,23P,56.0,4198.0,39.0,3823.0,1
11182,259452,864691136443725955,[170128 157792  15302],2022-06-09 14:30:32.002707,L4,excitatory,4P,161.0,1087.0,142.0,957.0,1
11193,113289,864691135385339989,[104080 151216  22302],2022-06-09 14:30:32.002707,L4,excitatory,23P,103.0,756.0,95.0,633.0,1
11199,425955,864691135909761193,[247360 147280  20326],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,1442.0,10.0,1263.0,1
11207,226804,864691135570693869,[152848 158992  25733],2022-06-09 14:30:32.002707,L4,excitatory,4P,124.0,1984.0,102.0,1570.0,1
11217,328802,864691135776534112,[203392 136160  24959],2022-06-09 14:30:32.002707,L4,excitatory,23P,258.0,1587.0,217.0,1385.0,1
11223,299161,864691135560494049,[187056 167104  22871],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,2834.0,11.0,2296.0,1
11257,73779,864691135373655625,[ 95376 174576  18186],2022-06-09 14:30:32.002707,L4,excitatory,4P,29.0,622.0,21.0,565.0,1
11266,112938,864691135560519649,[106352 152992  19898],2022-06-09 14:30:32.002707,L4,excitatory,23P,72.0,2321.0,64.0,2080.0,1
11289,556589,864691135373680201,[321024 153568  21070],2022-06-09 14:30:32.002707,L4,excitatory,4P,95.0,1641.0,88.0,1385.0,1
11292,519648,864691135385222485,[307680 138848  16522],2022-06-09 14:30:32.002707,L4,inhibitory,BC,44.0,6092.0,23.0,5327.0,1
11293,394778,864691136846028910,[240544 149456  21457],2022-06-09 14:30:32.002707,L4,excitatory,4P,71.0,2432.0,60.0,2119.0,1
11301,192842,864691135799751266,[145888 147040  21110],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,13.0,2147.0,7.0,1826.0,1
11310,520028,864691135616298857,[304608 129616  19938],2022-06-09 14:30:32.002707,L4,excitatory,23P,101.0,3424.0,83.0,3114.0,1
11317,613388,864691135358840920,[344496 127952  27500],2022-06-09 14:30:32.002707,L4,excitatory,23P,210.0,7657.0,167.0,6486.0,1
11327,394302,864691135373707593,[238064 154336  18898],2022-06-09 14:30:32.002707,L4,excitatory,4P,84.0,2201.0,70.0,1816.0,1
11357,328762,864691135360351559,[212144 129376  24774],2022-06-09 14:30:32.002707,L4,excitatory,23P,386.0,3673.0,332.0,3131.0,1
11372,192539,864691135058578587,[146176 150336  20305],2022-06-09 14:30:32.002707,L4,excitatory,4P,312.0,2317.0,268.0,2011.0,1
11373,157410,864691135571269669,[130384 152960  21606],2022-06-09 14:30:32.002707,L4,excitatory,4P,39.0,1986.0,37.0,1739.0,1
11407,423499,864691136039360766,[246496 140960  18274],2022-06-09 14:30:32.002707,L4,excitatory,4P,29.0,2213.0,21.0,1999.0,1
11419,195249,864691136444087939,[135040 162704  23879],2022-06-09 14:30:32.002707,L4,excitatory,4P,885.0,1808.0,720.0,1517.0,1
11434,519528,864691135012407030,[306656 130128  16367],2022-06-09 14:30:32.002707,L4,excitatory,23P,140.0,3136.0,109.0,2842.0,1
11437,191904,864691135256442799,[137520 151456  17294],2022-06-09 14:30:32.002707,L4,excitatory,4P,259.0,3215.0,229.0,2752.0,1
